https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume BA,Volume USDT,tradecount
1697031000000,2023-10-11,BA,195.47,199.62,194.27,196.07,7394000,1449741634.16,0
1696944600000,2023-10-10,BA,190.01,194.30,188.76,193.53,8062400,1560316262.16,0
1696858200000,2023-10-09,BA,188.00,189.49,185.68,188.49,4575800,862492567.14,0
1696599000000,2023-10-06,BA,185.37,188.64,182.55,187.38,5364300,1005162560.19,0
1696512600000,2023-10-05,BA,186.16,188.10,184.14,186.29,4331700,806952363.92,0
1696426200000,2023-10-04,BA,188.85,190.63,184.34,186.73,7419800,1385499222.30,0
1696339800000,2023-10-03,BA,188.63,192.49,188.20,188.92,7285500,1376376646.66,0
1696253400000,2023-10-02,BA,191.47,192.44,186.93,187.83,5244700,985112010.60,0
1695994200000,2023-09-29,BA,191.92,192.95,190.17,191.68,5158400,988762074.22,0
1695907800000,2023-09-28,BA,193.70,195.26,190.03,190.43,8009500,1525249026.34,0
1695821400000,2023-09-27,BA,196.01,196.40,192.77,195.46,4015500,784869656.96,0
1695735000000,2023-09-26,BA,197.79,199.39,195.42,195.64,3666300,717274929.76,0
1695648600000,2023-09-25,BA,196.84,198.98,195.19,198.78,3527100,701116933.69,0
1695389400000,2023-09-22,BA,199.96,200.74,197.14,197.71,4450900,879987468.88,0
1695303000000,2023-09-21,BA,201.00,203.60,199.71,199.95,4745700,948902700.52,0
1695216600000,2023-09-20,BA,205.87,206.25,202.31,202.37,3738800,756620937.74,0
1695130200000,2023-09-19,BA,205.40,205.66,202.39,204.48,4039900,826078734.74,0
1695043800000,2023-09-18,BA,207.91,207.91,204.98,205.12,4299200,881851883.01,0
1694784600000,2023-09-15,BA,209.28,209.83,206.88,208.11,4670600,971998568.85,0
1694698200000,2023-09-14,BA,209.14,210.44,208.10,209.05,3974800,830931952.13,0
1694611800000,2023-09-13,BA,210.00,212.18,207.75,208.40,3538100,737340018.41,0
1694525400000,2023-09-12,BA,209.35,212.26,208.58,210.65,3256500,685981705.12,0
1694439000000,2023-09-11,BA,213.76,214.20,208.77,211.01,4522300,954250498.16,0
1694179800000,2023-09-08,BA,215.83,216.00,210.51,211.27,5752000,1215225064.58,0
1694093400000,2023-09-07,BA,217.50,220.55,214.86,216.05,4929600,1065040095.04,0
1694007000000,2023-09-06,BA,221.77,222.79,216.42,217.95,4233500,922691312.08,0
1693920600000,2023-09-05,BA,223.10,224.09,221.20,222.57,3246500,722573528.78,0
1693575000000,2023-09-01,BA,226.00,226.23,221.95,223.40,3658400,817286537.67,0
1693488600000,2023-08-31,BA,229.33,230.43,222.93,224.03,6953800,1557859805.51,0
1693402200000,2023-08-30,BA,227.08,231.17,226.65,228.85,3328300,761681475.31,0
1693315800000,2023-08-29,BA,225.88,229.40,225.66,227.25,3716700,844620075.00,0
1693229400000,2023-08-28,BA,224.21,227.45,223.29,227.06,4641800,1053967096.67,0
1692970200000,2023-08-25,BA,218.41,223.77,212.88,223.41,12352300,2759627388.24,0
1692883800000,2023-08-24,BA,222.51,224.20,217.09,217.31,9132600,1984605283.70,0
1692797400000,2023-08-23,BA,230.00,230.54,227.11,228.58,3004500,686768615.50,0
1692711000000,2023-08-22,BA,228.08,230.48,226.93,230.07,3011000,692740792.05,0
1692624600000,2023-08-21,BA,226.80,227.69,225.10,227.22,2734600,621355815.34,0
1692365400000,2023-08-18,BA,222.23,226.79,221.68,226.65,3583200,812132258.13,0
1692279000000,2023-08-17,BA,230.57,231.64,224.26,224.54,4359400,978859646.73,0
1692192600000,2023-08-16,BA,231.50,234.67,229.60,229.95,2273300,522745328.06,0
1692106200000,2023-08-15,BA,235.00,235.56,231.54,232.26,3201900,743673276.41,0
1692019800000,2023-08-14,BA,237.00,238.65,235.75,236.71,2486300,588532089.69,0
1691760600000,2023-08-11,BA,237.61,238.26,235.12,235.72,2652100,625153015.24,0
1691674200000,2023-08-10,BA,238.45,241.58,237.04,238.26,3710800,884135187.62,0
1691587800000,2023-08-09,BA,238.54,241.24,236.41,237.86,4044400,962000986.47,0
1691501400000,2023-08-08,BA,236.52,240.73,236.00,238.04,5149200,1225715533.43,0
1691415000000,2023-08-07,BA,232.74,238.98,232.74,238.25,6068000,1445701000.00,0
1691155800000,2023-08-04,BA,232.29,234.91,230.08,231.36,3500700,809921954.14,0
1691069400000,2023-08-03,BA,231.00,233.58,230.40,231.36,3282900,759531746.00,0
1690983000000,2023-08-02,BA,234.99,236.68,230.69,231.38,5326700,1232491872.01,0
1690896600000,2023-08-01,BA,237.55,243.10,237.31,238.01,4975200,1184147324.67,0
1690810200000,2023-07-31,BA,238.99,239.07,236.21,238.85,4894900,1169146894.88,0
1690551000000,2023-07-28,BA,236.12,240.13,235.70,238.69,7054600,1683862491.22,0
1690464600000,2023-07-27,BA,235.25,238.67,231.83,233.75,12018300,2809277625.00,0
1690378200000,2023-07-26,BA,222.16,233.09,221.77,232.80,24923800,5802260716.06,0
1690291800000,2023-07-25,BA,214.20,214.82,210.81,214.12,6513300,1394627764.20,0
1690205400000,2023-07-24,BA,212.06,215.94,211.46,215.87,4898300,1057395997.08,0
1689946200000,2023-07-21,BA,213.89,215.60,211.64,211.80,4056800,859230252.38,0
1689859800000,2023-07-20,BA,208.83,215.10,208.80,213.61,5782200,1235135745.53,0
1689773400000,2023-07-19,BA,211.12,211.87,208.24,208.60,4814100,1004221289.38,0
1689687000000,2023-07-18,BA,211.00,213.04,209.57,211.57,5895800,1247374449.18,0
1689600600000,2023-07-17,BA,212.50,214.23,211.74,211.87,3621500,767287187.32,0
1689341400000,2023-07-14,BA,217.00,217.02,212.81,213.12,4294800,915307755.03,0
1689255000000,2023-07-13,BA,218.13,218.90,216.30,216.85,4291700,930655171.19,0
1689168600000,2023-07-12,BA,219.51,221.56,216.92,217.11,5123200,1112297955.13,0
1689082200000,2023-07-11,BA,212.92,218.98,211.35,218.76,7451400,1630068223.07,0
1688995800000,2023-07-10,BA,211.84,213.59,211.22,213.31,3497100,745966392.46,0
1688736600000,2023-07-07,BA,212.94,215.66,211.83,212.10,4893600,1037932589.87,0
1688650200000,2023-07-06,BA,212.48,213.61,209.58,212.62,4674700,993934691.17,0
1688563800000,2023-07-05,BA,210.00,214.28,207.89,213.31,4921000,1049698497.99,0
1688391000000,2023-07-03,BA,210.50,212.17,210.24,210.92,2143000,452001556.08,0
1688131800000,2023-06-30,BA,213.14,213.24,209.38,211.16,5488700,1158993912.10,0
1688045400000,2023-06-29,BA,211.12,213.22,210.23,211.83,3443600,729457794.31,0
1687959000000,2023-06-28,BA,211.21,212.19,209.45,210.72,4276100,901059797.22,0
1687872600000,2023-06-27,BA,206.15,209.66,206.08,209.43,4465500,935209632.29,0
1687786200000,2023-06-26,BA,206.11,207.09,204.66,205.58,3444900,708202548.31,0
1687527000000,2023-06-23,BA,204.02,205.61,202.55,205.41,6338200,1301929685.21,0
1687440600000,2023-06-22,BA,205.61,208.50,203.65,205.61,7057500,1451092579.31,0
1687354200000,2023-06-21,BA,211.83,212.99,209.39,212.08,5356400,1135985321.81,0
1687267800000,2023-06-20,BA,218.89,219.29,211.88,212.37,8226400,1747040527.83,0
1686922200000,2023-06-16,BA,220.72,223.87,218.98,219.99,7803900,1716780003.87,0
1686835800000,2023-06-15,BA,217.17,220.61,215.31,219.41,5001400,1097357192.32,0
1686749400000,2023-06-14,BA,221.40,221.59,216.03,216.90,5629100,1220951755.64,0
1686663000000,2023-06-13,BA,222.35,223.12,219.35,220.38,5881000,1296054808.72,0
1686576600000,2023-06-12,BA,217.16,223.91,216.63,221.56,8065400,1786970004.31,0
1686317400000,2023-06-09,BA,217.99,219.16,215.69,217.31,5297800,1151264905.07,0
1686231000000,2023-06-08,BA,212.34,220.00,212.05,218.11,9359300,2041356928.71,0
1686144600000,2023-06-07,BA,207.99,212.38,207.20,211.93,6462400,1369576384.67,0
1686058200000,2023-06-06,BA,208.37,211.68,200.61,207.29,10957200,2271317914.43,0
1685971800000,2023-06-05,BA,213.28,213.28,207.50,208.78,4996800,1043231897.90,0
1685712600000,2023-06-02,BA,210.00,215.24,210.00,213.32,7486300,1596977570.83,0
1685626200000,2023-06-01,BA,206.46,210.23,206.00,207.96,5125100,1065815830.41,0
1685539800000,2023-05-31,BA,203.50,206.19,200.91,205.70,5461600,1123451103.33,0
1685453400000,2023-05-30,BA,204.09,207.80,203.31,204.69,3978200,814297767.71,0
1685107800000,2023-05-26,BA,201.60,204.80,201.18,203.63,3820300,777927707.65,0
1685021400000,2023-05-25,BA,199.99,201.75,196.60,200.87,3909200,785240984.91,0
1684935000000,2023-05-24,BA,201.32,201.32,197.50,199.27,4371600,871128750.68,0
1684848600000,2023-05-23,BA,204.58,207.49,202.45,202.60,4011100,812648884.48,0
1684762200000,2023-05-22,BA,205.51,206.98,203.90,205.91,3094300,637147324.33,0
1684503000000,2023-05-19,BA,208.11,208.37,204.63,205.49,3896200,800630159.40,0
1684416600000,2023-05-18,BA,206.45,208.17,204.01,207.24,4349700,901431851.89,0
1684330200000,2023-05-17,BA,202.71,208.58,202.71,206.87,6641900,1374009820.57,0
1684243800000,2023-05-16,BA,201.82,202.36,199.94,200.87,3012100,605040512.29,0
1684157400000,2023-05-15,BA,200.01,203.32,198.65,202.77,2842700,576414291.15,0
1683898200000,2023-05-12,BA,201.84,203.11,198.82,200.70,3169800,636178850.33,0
1683811800000,2023-05-11,BA,199.39,202.55,198.07,201.84,3322000,670512467.83,0
1683725400000,2023-05-10,BA,203.14,203.20,198.25,200.84,3923700,788035893.63,0
1683639000000,2023-05-09,BA,201.21,204.61,198.78,201.88,9329500,1883439505.55,0
1683552600000,2023-05-08,BA,199.16,199.66,196.40,197.26,4677400,922663898.31,0
1683293400000,2023-05-05,BA,198.09,199.04,196.76,198.34,3872200,768012133.82,0
1683207000000,2023-05-04,BA,200.65,201.25,193.27,197.05,6934100,1366364426.16,0
1683120600000,2023-05-03,BA,204.36,206.10,200.55,200.93,4537900,911800213.76,0
1683034200000,2023-05-02,BA,203.00,204.19,200.09,203.25,3970800,807065100.00,0
1682947800000,2023-05-01,BA,206.25,208.52,203.62,203.87,3776800,769976197.56,0
1682688600000,2023-04-28,BA,204.51,206.95,202.90,206.78,3716100,768415153.46,0
1682602200000,2023-04-27,BA,204.65,209.09,203.53,206.04,5105200,1051875373.72,0
1682515800000,2023-04-26,BA,208.25,211.70,202.68,203.03,9137200,1855125704.85,0
1682429400000,2023-04-25,BA,204.54,204.94,201.12,202.19,4699500,950191916.47,0
1682343000000,2023-04-24,BA,204.87,206.50,203.25,205.77,3058900,629429866.07,0
1682083800000,2023-04-21,BA,208.00,208.38,204.18,205.15,3432300,704136324.05,0
1681997400000,2023-04-20,BA,207.42,209.88,206.08,207.23,3322900,688604552.80,0
1681911000000,2023-04-19,BA,207.12,210.87,206.94,208.71,4757400,992916985.94,0
1681824600000,2023-04-18,BA,205.50,208.94,203.72,208.37,7445800,1551481309.64,0
1681738200000,2023-04-17,BA,202.00,206.10,200.80,205.03,6306800,1293083196.30,0
1681479000000,2023-04-14,BA,202.59,204.28,198.15,201.71,19066500,3845903843.01,0
1681392600000,2023-04-13,BA,213.00,213.68,211.50,213.59,4501600,961496727.51,0
1681306200000,2023-04-12,BA,213.66,214.30,210.13,212.34,4600300,976827685.15,0
1681219800000,2023-04-11,BA,213.29,214.50,211.86,212.32,5277500,1120518838.65,0
1681133400000,2023-04-10,BA,211.00,214.10,209.73,210.78,3729300,786061849.45,0
1680787800000,2023-04-06,BA,210.00,212.37,208.22,211.37,5618100,1187497769.57,0
1680701400000,2023-04-05,BA,212.23,214.23,208.67,210.00,4138400,869064000.00,0
1680615000000,2023-04-04,BA,212.00,213.99,209.12,213.90,6192300,1324532932.21,0
1680528600000,2023-04-03,BA,212.80,218.57,212.53,215.39,6085900,1310841997.29,0
1680269400000,2023-03-31,BA,211.75,214.80,211.39,212.43,5147500,1093483387.30,0
1680183000000,2023-03-30,BA,208.97,212.87,206.52,211.04,6583400,1389360691.80,0
1680096600000,2023-03-29,BA,206.50,208.65,205.88,207.97,3572200,742910438.36,0
1680010200000,2023-03-28,BA,200.82,206.30,200.49,204.96,5460600,1119204612.66,0
1679923800000,2023-03-27,BA,198.63,201.55,198.63,200.57,3891700,780558297.50,0
1679664600000,2023-03-24,BA,195.50,197.57,193.92,197.53,4511600,891176342.49,0
1679578200000,2023-03-23,BA,197.90,201.50,195.14,197.90,6266900,1240219471.75,0
1679491800000,2023-03-22,BA,203.68,203.83,196.01,196.16,7311600,1434243482.78,0
1679405400000,2023-03-21,BA,207.30,207.86,203.89,204.70,4673300,956624495.74,0
1679319000000,2023-03-20,BA,201.12,205.87,200.87,204.77,4764000,975524300.35,0
1679059800000,2023-03-17,BA,201.35,202.83,199.00,201.05,9858900,1982131875.09,0
1678973400000,2023-03-16,BA,196.21,203.91,194.43,203.19,6747300,1370983903.47,0
1678887000000,2023-03-15,BA,201.92,202.21,192.41,198.21,10894200,2159339455.14,0
1678800600000,2023-03-14,BA,207.53,213.56,205.00,207.28,8245700,1709168685.93,0
1678714200000,2023-03-13,BA,200.20,207.08,197.11,203.37,6671200,1356721911.43,0
1678458600000,2023-03-10,BA,201.43,205.00,197.79,203.07,8547100,1735659659.60,0
1678372200000,2023-03-09,BA,208.32,209.02,200.30,201.24,4284000,862112183.53,0
1678285800000,2023-03-08,BA,208.25,208.88,205.94,207.20,2406900,498709672.65,0
1678199400000,2023-03-07,BA,211.31,213.18,207.78,207.92,4619700,960528015.54,0
1678113000000,2023-03-06,BA,214.12,214.75,209.60,211.92,7004400,1484372435.17,0
1677853800000,2023-03-03,BA,210.25,216.12,209.40,215.11,7496800,1612636652.58,0
1677767400000,2023-03-02,BA,203.78,210.33,203.15,210.06,5451500,1145142076.69,0
1677681000000,2023-03-01,BA,201.47,205.44,200.85,204.55,4402300,900490478.43,0
1677594600000,2023-02-28,BA,201.00,202.38,199.32,201.55,3589900,723544355.96,0
1677508200000,2023-02-27,BA,199.87,203.13,199.06,200.46,4318900,865766723.00,0
1677249000000,2023-02-24,BA,200.00,201.70,197.36,198.15,9658700,1913871346.05,0
1677162600000,2023-02-23,BA,207.45,209.69,205.76,208.13,4139400,861533342.21,0
1677076200000,2023-02-22,BA,205.31,207.67,204.65,205.76,2920000,600819183.96,0
1676989800000,2023-02-21,BA,208.99,210.84,205.05,205.52,4663800,958504195.93,0
1676644200000,2023-02-17,BA,211.21,211.76,207.62,211.66,4985700,1055273280.26,0
1676557800000,2023-02-16,BA,215.00,216.52,212.17,212.21,4388000,931177509.46,0
1676471400000,2023-02-15,BA,217.16,218.25,214.60,217.44,4846800,1053888203.83,0
1676385000000,2023-02-14,BA,214.02,221.33,213.15,218.45,10033100,2191730664.38,0
1676298600000,2023-02-13,BA,213.60,216.36,211.50,215.65,5193300,1119935113.30,0
1676039400000,2023-02-10,BA,212.01,214.50,210.50,212.89,4862900,1035262778.03,0
1675953000000,2023-02-09,BA,214.46,215.45,210.06,211.99,5018900,1063956638.57,0
1675866600000,2023-02-08,BA,213.07,215.77,211.78,213.50,4229800,903062300.00,0
1675780200000,2023-02-07,BA,208.04,215.15,206.92,214.76,7311200,1570153271.84,0
1675693800000,2023-02-06,BA,205.19,208.21,203.69,206.81,3903000,807179420.47,0
1675434600000,2023-02-03,BA,207.71,210.75,205.62,206.01,5400300,1112515773.34,0
1675348200000,2023-02-02,BA,215.15,215.29,208.30,209.34,6513400,1363515132.15,0
1675261800000,2023-02-01,BA,212.11,218.97,211.90,214.75,8462100,1817235975.00,0
1675175400000,2023-01-31,BA,210.15,213.11,208.24,213.00,5163000,1099719000.00,0
1675089000000,2023-01-30,BA,209.19,211.36,207.71,209.67,6066800,1272025944.89,0
1674829800000,2023-01-27,BA,211.32,212.88,209.42,211.17,5237900,1106087333.41,0
1674743400000,2023-01-26,BA,213.48,213.79,207.20,212.73,7288100,1550397481.86,0
1674657000000,2023-01-25,BA,205.80,214.75,203.11,212.68,16106500,3425530302.03,0
1674570600000,2023-01-24,BA,205.00,212.15,205.00,211.98,4753700,1007689305.69,0
1674484200000,2023-01-23,BA,208.36,211.09,206.99,209.97,5481900,1151034549.69,0
1674225000000,2023-01-20,BA,207.47,207.99,204.78,206.76,5475400,1132093673.92,0
1674138600000,2023-01-19,BA,206.77,209.67,204.82,207.09,5813500,1203917693.71,0
1674052200000,2023-01-18,BA,212.90,213.42,209.20,209.41,5403100,1131463190.79,0
1673965800000,2023-01-17,BA,212.71,213.34,209.07,211.41,6150700,1300319509.52,0
1673620200000,2023-01-13,BA,212.00,216.64,211.58,214.13,6213200,1330432546.34,0
1673533800000,2023-01-12,BA,209.58,214.92,207.37,214.32,8208100,1759160052.12,0
1673447400000,2023-01-11,BA,209.87,210.47,206.69,208.03,7190700,1495881312.22,0
1673361000000,2023-01-10,BA,203.90,209.60,203.46,206.69,8183200,1691385627.98,0
1673274600000,2023-01-09,BA,212.36,213.88,207.91,208.57,9005600,1878298057.96,0
1673015400000,2023-01-06,BA,205.30,213.04,203.55,213.00,11256400,2397613200.00,0
1672929000000,2023-01-05,BA,201.72,204.99,200.78,204.99,6913300,1417157404.98,0
1672842600000,2023-01-04,BA,195.18,203.76,195.18,203.64,9746900,1984858710.05,0
1672756200000,2023-01-03,BA,192.95,197.18,192.40,195.39,8624600,1685160588.74,0
1672410600000,2022-12-30,BA,187.50,190.65,187.04,190.49,4007400,763369648.01,0
1672324200000,2022-12-29,BA,189.00,190.25,186.19,188.91,4518900,853665415.55,0
1672237800000,2022-12-28,BA,189.32,191.32,187.43,188.38,4426300,833826415.61,0
1672151400000,2022-12-27,BA,189.58,192.44,187.62,189.40,5014800,949803089.39,0
1671805800000,2022-12-23,BA,188.25,189.43,184.72,189.06,3983600,753139406.27,0
1671719400000,2022-12-22,BA,193.82,194.17,185.67,188.25,6924800,1303593600.00,0
1671633000000,2022-12-21,BA,190.04,196.40,189.72,196.00,9175400,1798378400.00,0
1671546600000,2022-12-20,BA,186.18,189.91,185.74,188.29,6156800,1159263830.66,0
1671460200000,2022-12-19,BA,184.92,188.04,184.71,185.68,6605400,1226490623.62,0
1671201000000,2022-12-16,BA,182.79,186.61,181.30,184.70,7906800,1460385935.87,0
1671114600000,2022-12-15,BA,186.25,187.98,181.28,183.72,5343200,981652710.52,0
1671028200000,2022-12-14,BA,187.33,189.67,185.41,188.25,5814900,1094654925.00,0
1670941800000,2022-12-13,BA,191.11,191.11,184.85,187.13,10975300,2053807942.59,0
1670855400000,2022-12-12,BA,180.80,186.69,180.50,186.27,8098400,1508489002.60,0
1670596200000,2022-12-09,BA,180.75,183.89,179.25,179.54,6359000,1141694817.31,0
1670509800000,2022-12-08,BA,179.32,184.88,178.61,179.08,6707700,1201214928.28,0
1670423400000,2022-12-07,BA,176.28,178.43,174.62,176.50,5871200,1036266800.00,0
1670337000000,2022-12-06,BA,184.01,184.79,177.01,178.43,8236900,1469710006.67,0
1670250600000,2022-12-05,BA,182.00,188.45,180.80,185.10,10456300,1935461193.82,0
1669991400000,2022-12-02,BA,173.12,183.45,172.85,182.87,10563800,1931802054.42,0
1669905000000,2022-12-01,BA,178.88,179.70,174.69,175.78,4517500,794086144.49,0
1669818600000,2022-11-30,BA,178.00,179.98,174.20,178.88,6778700,1212573889.10,0
1669732200000,2022-11-29,BA,172.88,175.95,172.56,175.32,5077800,890239933.19,0
1669645800000,2022-11-28,BA,176.17,177.14,171.70,171.83,5355500,920235574.81,0
1669386600000,2022-11-25,BA,174.35,178.46,174.03,178.36,3476900,620139886.12,0
1669213800000,2022-11-23,BA,172.09,175.00,171.77,174.85,3523500,616083996.51,0
1669127400000,2022-11-22,BA,173.65,174.99,171.00,172.50,4370600,753928500.00,0
1669041000000,2022-11-21,BA,172.53,174.72,171.12,172.94,3501800,605601300.55,0
1668781800000,2022-11-18,BA,173.98,175.19,171.53,173.89,4693200,816100545.14,0
1668695400000,2022-11-17,BA,169.30,173.15,168.52,172.78,4878600,842924502.04,0
1668609000000,2022-11-16,BA,174.11,174.79,171.85,172.69,4438600,766501844.84,0
1668522600000,2022-11-15,BA,175.49,176.69,172.75,175.35,7207900,1263905308.99,0
1668436200000,2022-11-14,BA,176.50,178.19,173.50,173.55,5598300,971584982.08,0
1668177000000,2022-11-11,BA,176.40,178.03,172.99,177.49,8894300,1578649355.86,0
1668090600000,2022-11-10,BA,172.14,179.32,171.75,177.58,12375000,2197552522.66,0
1668004200000,2022-11-09,BA,169.29,171.62,166.86,168.74,8893800,1500739860.86,0
1667917800000,2022-11-08,BA,166.00,170.55,164.91,169.62,11274500,1912380634.95,0
1667831400000,2022-11-07,BA,161.40,166.70,160.63,164.91,10220300,1685429710.43,0
1667568600000,2022-11-04,BA,156.66,160.98,154.50,160.01,9396200,1503485910.39,0
1667482200000,2022-11-03,BA,148.79,158.69,147.50,156.75,16212600,2541325050.00,0
1667395800000,2022-11-02,BA,142.12,153.59,141.54,147.41,20236100,2983003575.11,0
1667309400000,2022-11-01,BA,143.99,145.25,141.84,143.38,5758600,825668096.12,0
1667223000000,2022-10-31,BA,141.88,144.45,139.52,142.51,6212200,885300587.88,0
1666963800000,2022-10-28,BA,141.16,144.73,139.93,143.84,7941100,1142247794.92,0
1666877400000,2022-10-27,BA,137.10,143.10,136.62,139.76,13754900,1922384748.44,0
1666791000000,2022-10-26,BA,147.05,150.14,132.21,133.79,29406500,3934295437.57,0
1666704600000,2022-10-25,BA,142.09,146.88,141.88,146.65,6515600,955512700.23,0
1666618200000,2022-10-24,BA,142.85,142.88,139.28,142.05,5177800,735506505.80,0
1666359000000,2022-10-21,BA,138.48,141.33,136.62,141.32,5451300,770377755.93,0
1666272600000,2022-10-20,BA,138.36,141.88,138.36,139.13,4331700,602669442.15,0
1666186200000,2022-10-19,BA,137.17,141.20,136.63,138.39,6321900,874887737.14,0
1666099800000,2022-10-18,BA,139.00,139.42,135.22,137.34,6146300,844132819.49,0
1666013400000,2022-10-17,BA,136.98,137.28,133.26,136.09,9073500,1234812581.77,0
1665754200000,2022-10-14,BA,135.59,136.41,131.37,133.15,6093900,811402747.81,0
1665667800000,2022-10-13,BA,126.50,134.70,124.17,132.40,7842300,1038320472.13,0
1665581400000,2022-10-12,BA,128.43,131.34,127.86,130.42,6393000,833775048.29,0
1665495000000,2022-10-11,BA,132.96,135.36,129.51,131.57,8508400,1119450250.32,0
1665408600000,2022-10-10,BA,131.42,135.74,130.20,131.90,6829900,900863768.31,0
1665149400000,2022-10-07,BA,130.36,130.61,128.02,129.79,5097400,661591511.78,0
1665063000000,2022-10-06,BA,131.13,133.31,129.74,132.20,4454700,588911326.41,0
1664976600000,2022-10-05,BA,130.28,133.55,128.26,132.11,6268300,828105116.83,0
1664890200000,2022-10-04,BA,129.40,133.57,129.33,133.51,7235700,966038267.25,0
1664803800000,2022-10-03,BA,122.00,127.15,121.02,126.05,7962400,1003660544.30,0
1664544600000,2022-09-30,BA,123.14,125.48,120.99,121.08,8383000,1015013655.35,0
1664458200000,2022-09-29,BA,131.20,131.61,123.80,125.33,8905400,1116113798.31,0
1664371800000,2022-09-28,BA,128.04,133.89,127.40,133.44,10257200,1368720793.04,0
1664285400000,2022-09-27,BA,129.32,130.45,125.60,127.51,6682300,852060087.27,0
1664199000000,2022-09-26,BA,129.77,132.45,126.88,127.34,7095100,903490008.02,0
1663939800000,2022-09-23,BA,135.65,136.19,129.50,131.26,8927900,1171876104.96,0
1663853400000,2022-09-22,BA,143.13,143.70,138.29,138.71,6311800,875509820.38,0
1663767000000,2022-09-21,BA,146.77,149.87,143.21,143.29,6244300,894745705.08,0
1663680600000,2022-09-20,BA,145.26,147.67,143.90,145.94,6737600,983285360.45,0
1663594200000,2022-09-19,BA,142.62,146.99,142.35,144.88,5150700,746233441.15,0
1663335000000,2022-09-16,BA,145.23,145.63,141.35,144.29,10310700,1487730833.78,0
1663248600000,2022-09-15,BA,147.88,153.45,147.28,149.78,9792800,1466765572.05,0
1663162200000,2022-09-14,BA,146.90,149.70,144.30,149.26,8478000,1265426233.43,0
1663075800000,2022-09-13,BA,153.60,155.19,147.13,147.31,8724900,1285264997.70,0
1662989400000,2022-09-12,BA,158.46,160.97,157.45,158.72,5363100,851231238.55,0
1662730200000,2022-09-09,BA,158.00,159.75,156.95,157.52,5775800,909804040.68,0
1662643800000,2022-09-08,BA,155.00,158.30,153.84,157.79,4949100,780918455.77,0
1662557400000,2022-09-07,BA,151.26,156.35,150.87,155.95,5298600,826316653.83,0
1662471000000,2022-09-06,BA,152.39,154.48,150.46,152.39,5210500,794028091.82,0
1662125400000,2022-09-02,BA,155.19,156.99,151.48,151.82,5262800,798998334.55,0
1662039000000,2022-09-01,BA,158.00,158.90,150.82,153.66,7652000,1175806348.02,0
1661952600000,2022-08-31,BA,163.00,163.55,160.14,160.25,4123500,660790875.00,0
1661866200000,2022-08-30,BA,167.27,169.92,160.72,162.21,6248600,1013585447.95,0
1661779800000,2022-08-29,BA,162.28,166.90,162.20,165.42,4727600,782039583.34,0
1661520600000,2022-08-26,BA,170.00,171.37,164.27,164.53,4957400,815641015.95,0
1661434200000,2022-08-25,BA,164.56,169.65,163.70,169.38,4949400,838329396.17,0
1661347800000,2022-08-24,BA,162.27,164.14,161.38,163.60,4211300,688968705.70,0
1661261400000,2022-08-23,BA,159.14,161.69,159.08,160.07,3425200,548271789.09,0
1661175000000,2022-08-22,BA,159.40,160.27,157.91,158.98,5312300,844549431.30,0
1660915800000,2022-08-19,BA,166.33,166.84,162.58,162.92,5736100,934525401.50,0
1660829400000,2022-08-18,BA,167.20,169.18,165.77,168.69,4404600,743011984.75,0
1660743000000,2022-08-17,BA,169.61,169.85,166.09,167.20,6533500,1092401180.06,0
1660656600000,2022-08-16,BA,170.00,173.85,169.15,172.08,5259600,905071977.63,0
1660570200000,2022-08-15,BA,169.29,172.55,168.32,170.47,4734700,807124314.78,0
1660311000000,2022-08-12,BA,168.39,170.11,167.57,169.99,4345200,738640571.87,0
1660224600000,2022-08-11,BA,170.50,171.76,167.05,167.88,4996800,838862808.40,0
1660138200000,2022-08-10,BA,168.35,171.14,167.25,169.02,7181700,1213850964.68,0
1660051800000,2022-08-09,BA,166.51,166.51,163.45,164.85,6064800,999782317.02,0
1659965400000,2022-08-08,BA,166.41,171.09,164.71,165.89,11293200,1873428941.11,0
1659706200000,2022-08-05,BA,164.40,167.07,163.93,165.04,4709100,777189832.38,0
1659619800000,2022-08-04,BA,165.77,168.12,164.41,166.50,5039600,839093400.00,0
1659533400000,2022-08-03,BA,164.51,167.52,162.33,166.64,6709100,1118004419.91,0
1659447000000,2022-08-02,BA,167.00,167.33,163.14,163.28,10874300,1775555690.73,0
1659360600000,2022-08-01,BA,165.95,171.76,164.25,169.07,18321600,3097633046.19,0
1659101400000,2022-07-29,BA,157.95,159.84,155.54,159.31,5743500,914996970.98,0
1659015000000,2022-07-28,BA,154.02,160.10,153.03,159.09,8729100,1388712487.03,0
1658928600000,2022-07-27,BA,161.12,162.74,152.80,156.09,16356600,2553101634.10,0
1658842200000,2022-07-26,BA,155.24,158.18,154.50,155.92,6053100,943799340.92,0
1658755800000,2022-07-25,BA,156.94,157.31,152.84,156.64,5764700,902982604.48,0
1658496600000,2022-07-22,BA,161.80,163.34,157.77,158.16,7594900,1201209411.81,0
1658410200000,2022-07-21,BA,158.89,161.66,156.19,161.41,8044100,1298398210.46,0
1658323800000,2022-07-20,BA,156.00,159.40,154.26,158.38,8668600,1372932910.33,0
1658237400000,2022-07-19,BA,149.61,156.28,148.97,156.13,14183000,2214391859.25,0
1658151000000,2022-07-18,BA,153.31,155.94,147.20,147.72,13948500,2060472437.03,0
1657891800000,2022-07-15,BA,149.17,149.74,144.65,147.74,7910400,1168682539.45,0
