https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume JPM,Volume USDT,tradecount
1710163800000,2024-03-11,JPM,187.28,188.44,186.22,188.29,5762600,1085039915.31,0
1709908200000,2024-03-08,JPM,188.44,190.46,187.92,188.22,6172200,1161731491.53,0
1709821800000,2024-03-07,JPM,189.91,190.50,186.63,187.87,7618300,1431249983.80,0
1709735400000,2024-03-06,JPM,189.25,190.07,187.63,189.53,7572900,1435291727.76,0
1709649000000,2024-03-05,JPM,186.36,189.30,186.36,188.55,6617800,1247786210.20,0
1709562600000,2024-03-04,JPM,184.71,187.59,184.27,186.68,7063600,1318632796.26,0
1709303400000,2024-03-01,JPM,185.70,186.44,185.10,185.29,6311800,1169513379.62,0
1709217000000,2024-02-29,JPM,185.66,186.43,183.85,186.06,9643000,1794176556.46,0
1709130600000,2024-02-28,JPM,183.43,185.20,182.96,184.38,6131600,1130544437.94,0
1709044200000,2024-02-27,JPM,183.31,183.54,182.24,183.45,5717100,1048801977.55,0
1708957800000,2024-02-26,JPM,183.75,184.46,182.48,183.36,7145400,1310180548.36,0
1708698600000,2024-02-23,JPM,183.81,185.20,183.19,183.99,7105800,1307396181.03,0
1708612200000,2024-02-22,JPM,181.82,183.42,181.24,183.07,9296500,1701910323.09,0
1708525800000,2024-02-21,JPM,179.95,180.99,178.52,180.90,7024000,1270641557.13,0
1708439400000,2024-02-20,JPM,179.19,180.46,178.41,179.73,9668000,1737629598.69,0
1708093800000,2024-02-16,JPM,179.61,179.98,178.16,179.03,8152600,1459559968.05,0
1708007400000,2024-02-15,JPM,176.15,180.21,176.15,179.87,8723400,1569077915.41,0
1707921000000,2024-02-14,JPM,175.07,176.10,174.42,176.03,7056700,1242190892.39,0
1707834600000,2024-02-13,JPM,175.32,176.23,172.62,174.26,8397600,1463365729.87,0
1707748200000,2024-02-12,JPM,174.78,176.81,173.70,175.79,8539300,1501123489.67,0
1707489000000,2024-02-09,JPM,175.00,175.10,173.67,175.01,6296700,1101985432.41,0
1707402600000,2024-02-08,JPM,175.00,175.31,173.57,174.80,6060300,1059340458.49,0
1707316200000,2024-02-07,JPM,175.69,175.87,173.96,175.43,7225500,1267569412.08,0
1707229800000,2024-02-06,JPM,174.61,175.87,173.76,175.10,6764800,1184516521.29,0
1707143400000,2024-02-05,JPM,173.86,175.09,172.92,174.50,7820200,1364624900.00,0
1706884200000,2024-02-02,JPM,173.30,175.82,173.26,174.73,8607600,1504005911.22,0
1706797800000,2024-02-01,JPM,173.64,174.84,171.43,173.73,9354800,1625209364.03,0
1706711400000,2024-01-31,JPM,176.20,178.30,174.34,174.36,11521800,2008941055.03,0
1706625000000,2024-01-30,JPM,172.83,176.76,172.83,176.27,10822100,1907611613.24,0
1706538600000,2024-01-29,JPM,172.24,172.84,171.30,172.73,6971200,1204135346.22,0
1706279400000,2024-01-26,JPM,172.61,173.06,171.78,172.28,7443000,1282280030.91,0
1706193000000,2024-01-25,JPM,172.31,172.99,170.91,172.94,8873500,1534583111.66,0
1706106600000,2024-01-24,JPM,169.36,171.01,168.86,170.50,9967100,1699390550.00,0
1706020200000,2024-01-23,JPM,169.67,169.75,168.44,168.99,8360800,1412891637.93,0
1705933800000,2024-01-22,JPM,170.46,171.98,169.71,170.11,12837500,2183787132.84,0
1705674600000,2024-01-19,JPM,167.55,170.57,167.08,170.31,13115700,2233734834.98,0
1705588200000,2024-01-18,JPM,167.12,167.53,165.24,167.42,9382300,1570784648.82,0
1705501800000,2024-01-17,JPM,167.34,169.07,166.49,167.09,11107500,1855952134.32,0
1705415400000,2024-01-16,JPM,164.87,168.09,164.30,167.99,17206400,2890503230.52,0
1705069800000,2024-01-12,JPM,173.80,176.31,168.90,169.05,19436500,3285740384.32,0
1704983400000,2024-01-11,JPM,170.33,170.36,168.64,170.30,11919500,2029890886.38,0
1704897000000,2024-01-10,JPM,170.00,171.08,168.95,171.02,9670200,1653797645.32,0
1704810600000,2024-01-09,JPM,171.62,171.79,170.10,170.66,9923600,1693561612.34,0
1704724200000,2024-01-08,JPM,172.02,172.36,169.49,172.02,11229900,1931767445.98,0
1704465000000,2024-01-05,JPM,171.47,173.38,171.47,172.27,10066000,1734069863.01,0
1704378600000,2024-01-04,JPM,170.64,173.35,170.54,171.41,11972500,2052206268.84,0
1704292200000,2024-01-03,JPM,171.86,172.04,170.37,171.33,9852300,1687994577.04,0
1704205800000,2024-01-02,JPM,169.09,172.17,168.91,172.08,9977400,1716911010.27,0
1703860200000,2023-12-29,JPM,170.00,170.69,169.63,170.10,6435100,1094610549.28,0
1703773800000,2023-12-28,JPM,169.35,170.66,169.00,170.30,6320100,1076313049.29,0
1703687400000,2023-12-27,JPM,167.84,169.47,167.58,169.40,6428600,1089004800.76,0
1703601000000,2023-12-26,JPM,167.46,168.77,167.18,168.39,4683600,788671401.14,0
1703255400000,2023-12-22,JPM,167.50,168.23,167.23,167.40,6576300,1100872579.86,0
1703169000000,2023-12-21,JPM,166.84,168.09,165.68,167.50,7601700,1273284750.00,0
1703082600000,2023-12-20,JPM,167.99,169.41,166.45,166.55,10734700,1787864317.76,0
1702996200000,2023-12-19,JPM,166.00,168.47,165.55,168.45,10345700,1742733133.43,0
1702909800000,2023-12-18,JPM,165.92,167.13,165.63,166.23,8469600,1407901571.81,0
1702650600000,2023-12-15,JPM,163.08,165.28,162.39,165.23,20309300,3355705552.23,0
1702564200000,2023-12-14,JPM,161.83,164.84,161.71,163.99,13643000,2237315644.94,0
1702477800000,2023-12-13,JPM,160.52,162.03,159.77,161.06,12379100,1993777815.78,0
1702391400000,2023-12-12,JPM,159.23,160.65,158.88,160.52,10223000,1640996003.68,0
1702305000000,2023-12-11,JPM,158.52,159.30,158.15,159.10,8093900,1287739539.40,0
1702045800000,2023-12-08,JPM,157.26,158.78,156.98,158.52,7369400,1168197319.49,0
1701959400000,2023-12-07,JPM,156.69,157.31,156.15,156.79,8130900,1274843756.41,0
1701873000000,2023-12-06,JPM,158.84,159.22,156.00,156.31,9366000,1463999437.13,0
1701786600000,2023-12-05,JPM,157.26,158.50,156.97,157.97,9135600,1443150743.15,0
1701700200000,2023-12-04,JPM,156.02,158.05,155.88,157.99,9607500,1517888977.78,0
1701441000000,2023-12-01,JPM,155.82,157.86,155.82,156.84,8916000,1398385407.35,0
1701354600000,2023-11-30,JPM,154.91,156.13,154.38,156.08,9869800,1540478402.07,0
1701268200000,2023-11-29,JPM,154.17,155.63,154.00,154.32,9126100,1408339818.84,0
1701181800000,2023-11-28,JPM,153.22,153.87,152.72,153.54,6582700,1010707713.80,0
1701095400000,2023-11-27,JPM,153.43,153.53,152.71,153.19,6259100,958831544.28,0
1700836200000,2023-11-24,JPM,153.59,154.44,153.28,153.54,3496900,536914002.52,0
1700663400000,2023-11-22,JPM,153.41,153.88,152.90,153.33,5174500,793406094.47,0
1700577000000,2023-11-21,JPM,153.20,153.63,152.57,152.97,7083500,1083563003.65,0
1700490600000,2023-11-20,JPM,152.08,153.75,151.92,153.29,7019000,1075942462.88,0
1700231400000,2023-11-17,JPM,152.20,152.86,151.54,152.82,7812400,1193891025.22,0
1700145000000,2023-11-16,JPM,150.09,151.53,150.09,151.45,8126200,1230712965.20,0
1700058600000,2023-11-15,JPM,148.46,150.16,148.46,149.74,8365300,1252620067.95,0
1699972200000,2023-11-14,JPM,146.68,149.25,146.52,148.44,9927700,1473667812.24,0
1699885800000,2023-11-13,JPM,145.70,146.25,145.16,145.78,6676300,973271005.85,0
1699626600000,2023-11-10,JPM,144.94,146.48,144.08,146.43,7983300,1168994560.53,0
1699540200000,2023-11-09,JPM,145.44,145.65,143.70,144.29,7992500,1153237771.34,0
1699453800000,2023-11-08,JPM,144.11,144.84,143.62,144.72,7618200,1102505913.30,0
1699367400000,2023-11-07,JPM,143.51,144.26,142.82,144.01,6297900,906960544.40,0
1699281000000,2023-11-06,JPM,143.17,144.19,142.79,144.08,7625100,1098624421.96,0
1699018200000,2023-11-03,JPM,142.19,143.77,141.85,143.00,9538700,1364034100.00,0
1698931800000,2023-11-02,JPM,140.09,141.48,139.23,141.42,10186200,1440532385.35,0
1698845400000,2023-11-01,JPM,139.25,140.53,138.47,138.94,9432000,1310482103.03,0
1698759000000,2023-10-31,JPM,137.71,139.24,137.47,139.06,9672500,1345057826.39,0
1698672600000,2023-10-30,JPM,136.44,138.04,136.04,137.42,9855500,1354342791.95,0
1698413400000,2023-10-27,JPM,138.95,139.10,135.19,135.69,17434700,2365714485.57,0
1698327000000,2023-10-26,JPM,139.76,141.67,139.43,140.76,9109400,1282239093.96,0
1698240600000,2023-10-25,JPM,140.57,141.18,139.51,140.40,8242600,1157260989.69,0
1698154200000,2023-10-24,JPM,141.19,141.73,140.36,141.17,8881400,1253787221.74,0
1698067800000,2023-10-23,JPM,142.94,143.68,140.73,141.00,10133400,1428809400.00,0
1697808600000,2023-10-20,JPM,144.57,145.14,142.12,142.95,13332900,1905938014.31,0
1697722200000,2023-10-19,JPM,145.48,147.02,144.88,145.29,11143600,1619053569.18,0
1697635800000,2023-10-18,JPM,146.59,147.48,145.37,145.91,9620300,1403698008.23,0
1697549400000,2023-10-17,JPM,147.57,149.31,146.79,147.53,11482700,1694042716.98,0
1697463000000,2023-10-16,JPM,149.45,149.52,146.72,147.85,12663500,1872298552.29,0
1697203800000,2023-10-13,JPM,148.50,153.11,147.84,148.00,29427000,4355196000.00,0
1697117400000,2023-10-12,JPM,146.30,146.96,145.13,145.81,10484400,1528730338.40,0
1697031000000,2023-10-11,JPM,146.51,147.23,145.02,146.15,8698200,1271241876.91,0
1696944600000,2023-10-10,JPM,145.42,146.77,145.28,145.65,11288800,1644213651.10,0
1696858200000,2023-10-09,JPM,143.66,145.40,143.50,144.77,6964900,1008308602.76,0
1696599000000,2023-10-06,JPM,142.91,145.88,142.14,145.10,10270600,1490264122.69,0
1696512600000,2023-10-05,JPM,142.04,143.10,140.83,142.90,8576200,1225538927.66,0
1696426200000,2023-10-04,JPM,143.19,143.47,141.93,143.35,8128700,1165249194.61,0
1696339800000,2023-10-03,JPM,143.20,143.59,142.35,142.71,9431100,1345912344.32,0
1696253400000,2023-10-02,JPM,144.83,145.62,142.63,143.77,9170600,1318457201.18,0
1695994200000,2023-09-29,JPM,148.60,148.76,144.86,145.02,11917800,1728319406.92,0
1695907800000,2023-09-28,JPM,146.28,148.87,146.01,147.59,8868100,1308842846.52,0
1695821400000,2023-09-27,JPM,145.19,146.09,144.51,145.78,6717800,979320875.80,0
1695735000000,2023-09-26,JPM,144.60,145.84,144.23,144.93,7468400,1082395157.30,0
1695648600000,2023-09-25,JPM,145.35,146.52,143.70,146.45,7044700,1031696293.50,0
1695389400000,2023-09-22,JPM,147.29,147.51,145.19,145.73,7071700,1030558810.79,0
1695303000000,2023-09-21,JPM,147.58,148.85,146.63,147.14,8052400,1184830131.09,0
1695216600000,2023-09-20,JPM,149.65,150.25,148.14,148.30,7332000,1087335622.38,0
1695130200000,2023-09-19,JPM,149.50,149.72,147.21,148.93,7943400,1183010503.82,0
1695043800000,2023-09-18,JPM,148.16,149.14,147.75,149.12,6512400,971129056.20,0
1694784600000,2023-09-15,JPM,148.92,149.73,148.31,148.81,19863400,2955872505.51,0
1694698200000,2023-09-14,JPM,147.84,149.90,147.52,149.25,10034900,1497708825.00,0
1694611800000,2023-09-13,JPM,147.34,147.70,145.82,146.41,8325900,1218995049.49,0
1694525400000,2023-09-12,JPM,144.50,147.32,144.05,146.34,8363200,1223870657.37,0
1694439000000,2023-09-11,JPM,144.75,145.05,143.69,144.46,6854200,990157778.02,0
1694179800000,2023-09-08,JPM,143.37,144.12,142.65,143.83,7107900,1022329270.01,0
1694093400000,2023-09-07,JPM,144.13,145.27,143.39,143.72,8373700,1203468174.22,0
1694007000000,2023-09-06,JPM,144.70,145.54,144.11,144.96,8629200,1250888889.94,0
1693920600000,2023-09-05,JPM,147.16,148.21,145.01,145.20,7854700,1140502416.03,0
1693575000000,2023-09-01,JPM,146.09,148.08,145.70,146.82,7903500,1160391927.89,0
1693488600000,2023-08-31,JPM,148.26,148.35,145.96,146.33,10933900,1599957607.02,0
1693402200000,2023-08-30,JPM,148.62,149.15,147.19,148.16,6277300,930044790.99,0
1693315800000,2023-08-29,JPM,147.71,148.85,147.18,148.76,6337000,942692085.19,0
1693229400000,2023-08-28,JPM,147.57,148.61,147.13,147.56,5094100,751685383.56,0
1692970200000,2023-08-25,JPM,147.28,148.62,145.85,147.05,6695500,984573295.43,0
1692883800000,2023-08-24,JPM,147.50,149.41,146.99,147.23,6534000,962000792.08,0
1692797400000,2023-08-23,JPM,146.35,147.59,145.46,147.37,7858000,1158033421.63,0
1692711000000,2023-08-22,JPM,149.26,149.64,145.85,146.38,9673300,1415977701.23,0
1692624600000,2023-08-21,JPM,149.65,150.10,148.02,149.48,8327000,1244719924.42,0
1692365400000,2023-08-18,JPM,147.65,149.50,147.44,148.97,8517500,1268851985.40,0
1692279000000,2023-08-17,JPM,150.88,151.26,148.40,148.63,9953900,1479448205.60,0
1692192600000,2023-08-16,JPM,150.60,150.96,149.68,150.19,6978200,1048055875.04,0
1692106200000,2023-08-15,JPM,152.85,153.27,150.23,150.83,10300300,1553594267.86,0
1692019800000,2023-08-14,JPM,153.61,154.92,152.92,154.77,5044300,780706332.55,0
1691760600000,2023-08-11,JPM,153.03,154.52,152.63,154.45,5180700,800159099.19,0
1691674200000,2023-08-10,JPM,154.38,155.44,153.09,153.56,5995100,920607541.36,0
1691587800000,2023-08-09,JPM,155.32,155.52,153.47,153.79,6277800,965462819.85,0
1691501400000,2023-08-08,JPM,154.32,155.98,152.59,155.88,8623400,1344215634.11,0
1691415000000,2023-08-07,JPM,156.60,157.70,156.60,156.76,7251800,1136792128.16,0
1691155800000,2023-08-04,JPM,156.40,157.80,155.70,156.02,6209400,968790614.53,0
1691069400000,2023-08-03,JPM,155.00,156.92,154.35,156.35,6084000,951233437.13,0
1690983000000,2023-08-02,JPM,155.56,155.69,153.94,155.40,8299400,1289726709.34,0
1690896600000,2023-08-01,JPM,157.43,158.00,156.15,157.18,6853900,1077295951.80,0
1690810200000,2023-07-31,JPM,157.18,159.38,157.15,157.96,8892700,1404690951.70,0
1690551000000,2023-07-28,JPM,157.28,157.60,156.44,156.91,9103800,1428477291.34,0
1690464600000,2023-07-27,JPM,157.77,158.78,155.55,156.02,10778400,1681646014.05,0
1690378200000,2023-07-26,JPM,156.71,158.25,156.28,157.76,8728600,1377023888.05,0
1690291800000,2023-07-25,JPM,157.30,157.72,155.96,156.82,9944700,1559527926.84,0
1690205400000,2023-07-24,JPM,154.97,158.79,154.73,158.00,14381400,2272261200.00,0
1689946200000,2023-07-21,JPM,155.80,156.14,154.69,154.95,10636400,1648110147.54,0
1689859800000,2023-07-20,JPM,154.53,156.59,154.41,156.15,9935900,1551490724.36,0
1689773400000,2023-07-19,JPM,152.75,155.21,152.22,154.25,12510000,1929667500.00,0
1689687000000,2023-07-18,JPM,153.38,154.40,152.82,153.66,13491700,2073134671.41,0
1689600600000,2023-07-17,JPM,150.35,153.75,150.35,153.38,17262400,2647706996.29,0
1689341400000,2023-07-14,JPM,151.55,152.89,148.41,149.77,27028400,4048043583.48,0
1689255000000,2023-07-13,JPM,148.70,149.37,147.75,148.87,11234900,1672539508.14,0
1689168600000,2023-07-12,JPM,147.45,149.87,147.00,148.15,11323200,1677532010.89,0
1689082200000,2023-07-11,JPM,146.34,147.82,145.71,147.42,11260900,1660081857.38,0
1688995800000,2023-07-10,JPM,144.50,145.99,144.50,145.15,9100100,1320879459.46,0
1688736600000,2023-07-07,JPM,143.91,145.84,143.00,144.34,8981500,1296389677.11,0
1688650200000,2023-07-06,JPM,143.02,143.39,141.44,143.21,9709500,1390497560.19,0
1688563800000,2023-07-05,JPM,144.94,145.43,144.36,144.64,8934900,1292343930.55,0
1688391000000,2023-07-03,JPM,146.19,147.48,146.00,146.61,8021600,1176046780.90,0
1688131800000,2023-06-30,JPM,144.60,146.00,143.66,145.44,14212800,2067109666.70,0
1688045400000,2023-06-29,JPM,140.07,143.56,139.85,143.43,15423200,2212149463.04,0
1687959000000,2023-06-28,JPM,139.16,139.21,137.96,138.59,7558600,1047546346.32,0
1687872600000,2023-06-27,JPM,139.00,139.84,138.54,139.20,8154000,1135036775.12,0
1687786200000,2023-06-26,JPM,138.87,140.01,137.69,139.19,8429700,1173329963.58,0
1687527000000,2023-06-23,JPM,138.54,139.18,137.62,138.85,9919500,1377322635.54,0
1687440600000,2023-06-22,JPM,142.31,142.60,138.95,139.58,10075200,1406296434.45,0
1687354200000,2023-06-21,JPM,142.90,144.02,141.69,142.32,9926500,1412739552.70,0
1687267800000,2023-06-20,JPM,142.61,143.00,141.04,142.53,8428600,1201328347.71,0
1686922200000,2023-06-16,JPM,143.05,143.97,142.50,143.26,13813500,1978921934.12,0
1686835800000,2023-06-15,JPM,140.59,143.40,140.03,143.09,9343100,1336904144.78,0
1686749400000,2023-06-14,JPM,143.00,143.61,140.70,141.49,9068700,1283130412.82,0
1686663000000,2023-06-13,JPM,140.48,142.87,140.14,142.02,7701600,1093781264.90,0
1686576600000,2023-06-12,JPM,141.07,141.32,139.76,141.00,7596600,1071120600.00,0
1686317400000,2023-06-09,JPM,140.35,141.80,140.21,141.01,7249100,1022195551.18,0
1686231000000,2023-06-08,JPM,140.67,140.89,139.48,140.73,7368100,1036912681.52,0
1686144600000,2023-06-07,JPM,139.55,141.27,138.83,140.69,9281400,1305800188.66,0
1686058200000,2023-06-06,JPM,138.68,140.10,138.21,139.34,9329500,1299972495.83,0
1685971800000,2023-06-05,JPM,140.11,140.11,138.13,139.09,8511900,1183920139.83,0
1685712600000,2023-06-02,JPM,139.56,141.48,139.34,140.47,12922500,1815223590.77,0
1685626200000,2023-06-01,JPM,136.52,138.23,135.45,137.58,12248100,1685093620.43,0
1685539800000,2023-05-31,JPM,136.73,136.84,134.40,135.71,14219900,1929782724.47,0
1685453400000,2023-05-30,JPM,136.80,137.72,136.02,137.46,7399900,1017190303.68,0
1685107800000,2023-05-26,JPM,136.11,137.60,135.63,136.94,8579900,1174931526.95,0
1685021400000,2023-05-25,JPM,134.82,136.27,134.58,135.67,8472500,1149464059.49,0
1684935000000,2023-05-24,JPM,135.40,136.35,135.08,135.34,8578000,1160946488.59,0
1684848600000,2023-05-23,JPM,137.54,139.03,136.46,136.59,9514900,1299640156.16,0
1684762200000,2023-05-22,JPM,141.00,141.64,137.66,138.03,11402500,1573887061.08,0
1684503000000,2023-05-19,JPM,139.79,140.49,138.13,139.18,13492200,1877844297.18,0
1684416600000,2023-05-18,JPM,138.27,139.73,137.76,139.50,10999600,1534444200.00,0
1684330200000,2023-05-17,JPM,135.90,138.59,135.46,138.45,12711500,1759907136.21,0
1684243800000,2023-05-16,JPM,135.46,135.94,133.96,134.32,6477200,870017551.44,0
1684157400000,2023-05-15,JPM,134.27,135.67,133.96,135.23,7639500,1033089552.36,0
1683898200000,2023-05-12,JPM,136.82,136.99,133.13,134.10,9988600,1339471320.97,0
1683811800000,2023-05-11,JPM,135.00,136.81,134.90,136.05,7057300,960145686.54,0
1683725400000,2023-05-10,JPM,137.95,138.06,134.87,136.48,8133400,1110046397.25,0
1683639000000,2023-05-09,JPM,135.93,136.95,135.21,136.41,7343600,1001740502.89,0
