https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ORCL,Volume USDT,tradecount
1669127400000,2022-11-22,ORCL,79.89,82.21,79.83,82.12,8796200,722343968.16,0
1669041000000,2022-11-21,ORCL,79.57,80.10,78.90,79.82,5235400,417889626.40,0
1668781800000,2022-11-18,ORCL,80.00,80.46,78.85,79.73,6107000,486911130.50,0
1668695400000,2022-11-17,ORCL,79.17,79.58,78.19,79.20,5717300,452810142.55,0
1668609000000,2022-11-16,ORCL,79.12,80.23,78.86,79.89,6011900,480290687.33,0
1668522600000,2022-11-15,ORCL,78.93,80.68,78.01,79.18,7618500,603232832.32,0
1668436200000,2022-11-14,ORCL,77.48,79.54,77.33,78.53,7153000,561725081.27,0
1668177000000,2022-11-11,ORCL,77.13,77.89,76.57,77.74,7712900,599600829.52,0
1668090600000,2022-11-10,ORCL,77.70,78.47,76.71,77.17,10437300,805446421.89,0
1668004200000,2022-11-09,ORCL,75.38,76.54,75.00,75.66,6013700,454996564.02,0
1667917800000,2022-11-08,ORCL,76.95,77.14,75.02,75.64,9104200,688641682.44,0
1667831400000,2022-11-07,ORCL,76.11,77.09,75.49,76.74,5394300,413958570.48,0
1667568600000,2022-11-04,ORCL,75.94,76.67,74.24,76.00,7219000,548644000.00,0
1667482200000,2022-11-03,ORCL,74.72,75.69,74.05,75.03,6761200,507292827.75,0
1667395800000,2022-11-02,ORCL,76.65,77.43,75.01,75.12,7524300,565225436.67,0
1667309400000,2022-11-01,ORCL,78.60,79.23,76.34,77.11,7753000,597833834.73,0
1667223000000,2022-10-31,ORCL,76.50,78.33,76.40,78.07,12349000,964086426.23,0
1666963800000,2022-10-28,ORCL,75.30,77.68,75.30,77.36,8758100,677526621.35,0
1666877400000,2022-10-27,ORCL,74.75,75.88,74.55,75.15,7053000,530032960.76,0
1666791000000,2022-10-26,ORCL,72.61,75.72,72.55,74.82,10693600,800095148.74,0
1666704600000,2022-10-25,ORCL,73.45,74.11,72.61,73.14,9137700,668331372.42,0
1666618200000,2022-10-24,ORCL,72.93,73.69,71.78,72.92,11489400,837807026.96,0
1666359000000,2022-10-21,ORCL,71.03,72.79,70.31,72.70,15652600,1137943972.23,0
1666272600000,2022-10-20,ORCL,67.53,69.92,67.19,69.25,17600500,1218834625.00,0
1666186200000,2022-10-19,ORCL,66.49,67.19,65.78,66.30,5506000,365047816.80,0
1666099800000,2022-10-18,ORCL,68.00,68.58,66.33,67.03,6688600,448336849.84,0
1666013400000,2022-10-17,ORCL,65.88,67.57,65.87,67.02,11368300,761903427.84,0
1665754200000,2022-10-14,ORCL,65.72,66.61,64.21,64.31,8044500,517341775.36,0
1665667800000,2022-10-13,ORCL,62.48,65.71,62.27,65.20,10147100,661590889.03,0
1665581400000,2022-10-12,ORCL,62.62,64.28,62.17,63.78,9008600,574568497.00,0
1665495000000,2022-10-11,ORCL,61.85,63.10,61.65,62.41,7376900,460392327.87,0
1665408600000,2022-10-10,ORCL,63.61,63.90,62.02,62.57,6407200,400898502.04,0
1665149400000,2022-10-07,ORCL,64.49,64.62,62.74,63.29,7137900,451757697.53,0
1665063000000,2022-10-06,ORCL,66.33,66.81,65.22,65.30,6992000,456577621.34,0
1664976600000,2022-10-05,ORCL,65.34,67.19,64.98,66.64,9201600,613194618.38,0
1664890200000,2022-10-04,ORCL,63.80,65.83,63.80,65.69,9892600,649844918.15,0
1664803800000,2022-10-03,ORCL,60.99,63.24,60.81,63.08,9661400,609441129.69,0
1664544600000,2022-09-30,ORCL,61.26,62.14,61.06,61.07,9794400,598144005.01,0
1664458200000,2022-09-29,ORCL,62.29,62.60,60.78,61.40,8882100,545360953.55,0
1664371800000,2022-09-28,ORCL,62.62,63.35,62.25,63.07,8549900,539242190.39,0
1664285400000,2022-09-27,ORCL,64.16,64.40,62.04,62.42,9284800,579557199.00,0
1664199000000,2022-09-26,ORCL,64.33,64.92,63.39,63.45,6897800,437665415.26,0
1663939800000,2022-09-23,ORCL,65.35,65.44,63.87,64.55,9282500,599185403.33,0
1663853400000,2022-09-22,ORCL,66.85,66.94,65.84,66.03,7190700,474801912.22,0
1663767000000,2022-09-21,ORCL,68.71,68.88,66.74,66.75,6768200,451777350.00,0
1663680600000,2022-09-20,ORCL,68.27,68.46,67.45,68.11,8624300,587401078.26,0
1663594200000,2022-09-19,ORCL,68.20,69.13,67.91,69.07,8364000,577701477.45,0
1663335000000,2022-09-16,ORCL,69.58,69.80,68.25,68.83,23412000,1611448002.87,0
1663248600000,2022-09-15,ORCL,71.50,72.09,69.75,70.24,12478100,876461717.34,0
1663162200000,2022-09-14,ORCL,75.79,75.87,71.77,72.12,21601400,1557893027.33,0
1663075800000,2022-09-13,ORCL,76.06,79.41,75.78,76.04,29476500,2241393086.99,0
1662989400000,2022-09-12,ORCL,76.63,77.38,76.27,77.08,15628900,1204675640.62,0
1662730200000,2022-09-09,ORCL,74.65,76.01,74.44,75.91,7762400,589243812.43,0
1662643800000,2022-09-08,ORCL,74.03,74.80,73.61,74.65,6897100,514868525.52,0
1662557400000,2022-09-07,ORCL,73.68,74.67,73.42,74.49,5792600,431490761.63,0
1662471000000,2022-09-06,ORCL,74.70,75.19,73.55,73.83,7090100,523462095.98,0
1662125400000,2022-09-02,ORCL,75.74,76.77,74.48,74.68,11027700,823548639.37,0
1662039000000,2022-09-01,ORCL,74.12,75.37,73.53,75.30,8139800,612926964.84,0
1661952600000,2022-08-31,ORCL,74.46,75.15,74.04,74.15,8612900,638646548.14,0
1661866200000,2022-08-30,ORCL,74.42,74.67,73.46,74.14,5099100,378047270.89,0
1661779800000,2022-08-29,ORCL,74.11,74.86,74.07,74.19,4295500,318683155.49,0
1661520600000,2022-08-26,ORCL,76.98,77.26,74.57,74.65,4904100,366091072.48,0
1661434200000,2022-08-25,ORCL,76.34,76.91,75.98,76.89,3523400,270914223.85,0
1661347800000,2022-08-24,ORCL,76.47,76.56,76.05,76.17,3876400,295265380.90,0
1661261400000,2022-08-23,ORCL,76.25,77.01,76.25,76.41,4432300,338672059.23,0
1661175000000,2022-08-22,ORCL,77.93,77.93,76.17,76.46,5757700,440233736.73,0
1660915800000,2022-08-19,ORCL,79.03,79.13,78.44,78.66,4679000,368050157.14,0
1660829400000,2022-08-18,ORCL,79.28,79.88,79.01,79.32,4120500,326838058.74,0
1660743000000,2022-08-17,ORCL,79.00,79.77,78.95,79.25,5185100,410919175.00,0
1660656600000,2022-08-16,ORCL,78.90,79.66,78.85,79.52,6185100,491839131.24,0
1660570200000,2022-08-15,ORCL,78.84,79.42,78.50,79.11,3733500,295357187.28,0
1660311000000,2022-08-12,ORCL,78.00,79.42,77.66,79.15,6692300,529695555.21,0
1660224600000,2022-08-11,ORCL,77.95,78.00,77.08,77.16,5554600,428592956.34,0
1660138200000,2022-08-10,ORCL,77.59,77.98,77.20,77.54,5258500,407744094.81,0
1660051800000,2022-08-09,ORCL,76.21,76.91,75.84,76.77,4243700,325788834.75,0
1659965400000,2022-08-08,ORCL,76.92,77.43,76.27,76.47,4733500,361970750.78,0
1659706200000,2022-08-05,ORCL,76.27,77.40,76.00,77.35,4858100,375774027.59,0
1659619800000,2022-08-04,ORCL,77.45,77.85,77.11,77.40,3656200,282989885.58,0
1659533400000,2022-08-03,ORCL,76.72,77.76,76.30,77.37,6127800,474107902.83,0
1659447000000,2022-08-02,ORCL,76.99,77.26,76.06,76.35,6403400,488899580.23,0
1659360600000,2022-08-01,ORCL,77.18,77.81,76.70,77.44,5227500,404817612.76,0
1659101400000,2022-07-29,ORCL,77.01,78.16,77.00,77.84,5926600,461326522.30,0
1659015000000,2022-07-28,ORCL,75.64,77.28,75.31,77.04,5688100,438211229.21,0
1658928600000,2022-07-27,ORCL,74.38,76.12,74.32,75.87,6677200,506599182.34,0
1658842200000,2022-07-26,ORCL,74.80,75.30,73.71,74.03,7284400,539264123.11,0
1658755800000,2022-07-25,ORCL,75.10,75.43,74.34,74.86,5721600,428318979.49,0
1658496600000,2022-07-22,ORCL,74.82,75.29,74.26,74.90,6659800,498819030.16,0
1658410200000,2022-07-21,ORCL,72.15,74.63,72.13,74.54,7005100,522160160.41,0
1658323800000,2022-07-20,ORCL,72.55,73.10,72.16,72.59,5655700,410547242.29,0
1658237400000,2022-07-19,ORCL,70.64,72.30,70.26,72.24,7160300,517260056.70,0
1658151000000,2022-07-18,ORCL,71.25,71.71,70.15,70.21,4642300,325935878.75,0
1657891800000,2022-07-15,ORCL,70.26,70.87,70.00,70.74,5134100,363186223.03,0
1657805400000,2022-07-14,ORCL,69.16,69.58,68.23,69.45,4915500,341381460.00,0
1657719000000,2022-07-13,ORCL,69.05,70.53,68.68,70.03,6454800,452029636.12,0
1657632600000,2022-07-12,ORCL,71.60,71.94,70.07,70.41,7140800,502783754.15,0
1657546200000,2022-07-11,ORCL,71.00,71.97,70.90,71.57,4543300,325163979.61,0
1657287000000,2022-07-08,ORCL,71.69,72.24,71.33,71.87,4927300,354125064.53,0
1657200600000,2022-07-07,ORCL,71.83,71.98,71.18,71.83,7814500,561315549.31,0
1657114200000,2022-07-06,ORCL,72.32,72.74,71.31,71.66,6043700,433091564.13,0
1657027800000,2022-07-05,ORCL,70.38,72.00,70.18,71.99,9040400,650818376.69,0
1656682200000,2022-07-01,ORCL,69.85,70.98,69.81,70.87,7805600,553182893.44,0
1656595800000,2022-06-30,ORCL,68.21,70.25,68.21,69.87,9888600,690916509.16,0
1656509400000,2022-06-29,ORCL,69.03,70.09,68.78,69.21,8077900,559071451.60,0
1656423000000,2022-06-28,ORCL,70.57,71.07,68.53,68.58,7252100,497349031.28,0
1656336600000,2022-06-27,ORCL,69.37,70.85,68.94,70.41,8840600,622466678.38,0
1656077400000,2022-06-24,ORCL,68.33,70.78,67.97,70.70,20132600,1423374758.56,0
1655991000000,2022-06-23,ORCL,66.45,67.87,66.31,67.63,8775800,593507329.90,0
1655904600000,2022-06-22,ORCL,66.93,67.57,66.38,66.53,8219900,546869936.97,0
1655818200000,2022-06-21,ORCL,68.61,69.53,67.39,67.68,10047700,680028339.07,0
1655472600000,2022-06-17,ORCL,68.75,69.37,67.39,67.72,16445600,1113696052.08,0
1655386200000,2022-06-16,ORCL,68.50,68.96,67.58,68.71,10686000,734235050.22,0
1655299800000,2022-06-15,ORCL,70.45,71.42,68.67,69.70,11765500,820055314.09,0
1655213400000,2022-06-14,ORCL,72.00,72.43,69.02,70.72,29661300,2097647172.21,0
1655127000000,2022-06-13,ORCL,65.78,66.10,63.76,64.05,16547200,1059848210.50,0
1654867800000,2022-06-10,ORCL,67.98,68.22,66.96,67.14,10256100,688594547.74,0
1654781400000,2022-06-09,ORCL,70.77,71.16,69.20,69.22,6824900,472419586.33,0
1654695000000,2022-06-08,ORCL,72.01,72.15,70.94,71.38,5253500,374994815.57,0
1654608600000,2022-06-07,ORCL,71.59,73.13,71.59,72.69,5675700,412566646.86,0
1654522200000,2022-06-06,ORCL,72.63,74.84,72.63,72.97,5274700,384894865.44,0
1654263000000,2022-06-03,ORCL,72.56,72.96,71.23,71.79,8169500,586488412.48,0
1654176600000,2022-06-02,ORCL,71.48,73.19,71.01,73.14,6200400,453497252.22,0
1654090200000,2022-06-01,ORCL,73.02,73.27,71.15,71.60,5804700,415616511.14,0
1654003800000,2022-05-31,ORCL,72.23,72.98,71.52,71.92,16890300,1214750345.07,0
1653658200000,2022-05-27,ORCL,72.36,72.85,71.55,72.78,6566700,477924417.98,0
1653571800000,2022-05-26,ORCL,70.13,72.12,69.91,71.66,6758900,484342798.75,0
1653485400000,2022-05-25,ORCL,68.88,70.22,68.77,69.83,7103300,496023452.01,0
1653399000000,2022-05-24,ORCL,69.67,70.53,68.31,69.03,6644100,458642214.89,0
1653312600000,2022-05-23,ORCL,69.31,70.47,68.67,70.04,7370200,516208814.75,0
1653053400000,2022-05-20,ORCL,67.88,68.69,66.85,68.63,7531100,516859372.32,0
1652967000000,2022-05-19,ORCL,67.48,67.90,66.72,67.04,9451600,633635272.65,0
1652880600000,2022-05-18,ORCL,70.80,70.94,67.81,68.30,7977300,544849614.34,0
1652794200000,2022-05-17,ORCL,71.05,71.90,70.70,71.88,5952500,427865683.65,0
1652707800000,2022-05-16,ORCL,70.69,70.91,69.39,69.71,6942100,483933784.64,0
1652448600000,2022-05-13,ORCL,70.96,71.98,70.53,71.17,6700100,476846104.73,0
1652362200000,2022-05-12,ORCL,70.88,70.93,68.97,70.73,11698900,827463236.27,0
1652275800000,2022-05-11,ORCL,72.31,73.46,70.87,71.03,6932100,492387054.54,0
1652189400000,2022-05-10,ORCL,72.50,73.62,71.27,72.53,8129000,589596360.08,0
1652103000000,2022-05-09,ORCL,71.64,72.59,71.17,71.54,7019700,502189344.43,0
1651843800000,2022-05-06,ORCL,72.13,72.94,71.63,72.49,6222500,451069011.71,0
1651757400000,2022-05-05,ORCL,74.00,74.72,71.99,72.80,7197200,523956181.96,0
1651671000000,2022-05-04,ORCL,73.38,75.35,72.79,75.21,6759900,508412072.81,0
1651584600000,2022-05-03,ORCL,73.85,74.21,72.81,73.29,5211500,381950839.77,0
1651498200000,2022-05-02,ORCL,73.93,74.60,72.53,74.00,7379900,546112600.00,0
1651239000000,2022-04-29,ORCL,75.34,75.87,73.15,73.40,7946900,583302472.13,0
1651152600000,2022-04-28,ORCL,75.52,76.63,74.60,76.14,6177900,470385302.23,0
1651066200000,2022-04-27,ORCL,74.58,76.02,74.42,74.76,7279200,544193007.55,0
1650979800000,2022-04-26,ORCL,76.35,76.65,74.48,74.51,7555200,562937968.14,0
1650893400000,2022-04-25,ORCL,76.20,77.06,74.70,76.98,7305900,562408206.53,0
1650634200000,2022-04-22,ORCL,79.27,79.70,76.16,76.21,9357100,713104582.43,0
1650547800000,2022-04-21,ORCL,81.49,81.60,79.33,79.48,5616100,446367646.85,0
1650461400000,2022-04-20,ORCL,79.79,81.86,79.79,80.29,9472600,760555062.67,0
1650375000000,2022-04-19,ORCL,78.25,79.78,78.24,79.56,5412400,430610530.79,0
1650288600000,2022-04-18,ORCL,79.15,79.98,77.91,78.22,4955900,387650504.05,0
1649943000000,2022-04-14,ORCL,79.83,80.36,79.32,79.45,5590400,444157262.94,0
1649856600000,2022-04-13,ORCL,79.26,79.96,78.63,79.75,4728600,377105850.00,0
1649770200000,2022-04-12,ORCL,79.95,80.99,79.02,79.33,6174700,489838962.31,0
1649683800000,2022-04-11,ORCL,80.63,81.13,79.70,79.76,5738400,457694796.26,0
1649424600000,2022-04-08,ORCL,81.71,81.83,80.26,80.94,6182500,500411565.09,0
1649338200000,2022-04-07,ORCL,81.25,82.01,80.78,81.54,7112200,579928794.51,0
1649251800000,2022-04-06,ORCL,81.92,82.47,81.37,82.12,5492400,451035903.09,0
1649165400000,2022-04-05,ORCL,83.40,84.52,82.67,82.94,5143400,426593608.56,0
1649079000000,2022-04-04,ORCL,82.25,84.30,82.00,84.07,7882400,662673365.59,0
1648819800000,2022-04-01,ORCL,83.04,83.36,81.47,82.01,6147500,504156488.13,0
1648733400000,2022-03-31,ORCL,83.11,83.91,82.59,82.73,9433300,780416940.67,0
1648647000000,2022-03-30,ORCL,83.96,84.36,83.12,83.36,5533100,461239219.38,0
1648560600000,2022-03-29,ORCL,84.49,84.51,83.11,84.29,5762000,485678985.28,0
1648474200000,2022-03-28,ORCL,81.74,83.71,81.74,83.60,6626700,553992109.89,0
1648215000000,2022-03-25,ORCL,82.04,82.84,81.23,81.73,5682300,464414398.08,0
1648128600000,2022-03-24,ORCL,80.65,82.82,80.49,82.24,7025700,577793552.99,0
1648042200000,2022-03-23,ORCL,81.25,81.41,80.22,80.39,7451100,598993924.45,0
1647955800000,2022-03-22,ORCL,81.46,82.23,80.83,81.80,9292300,760110168.36,0
1647869400000,2022-03-21,ORCL,81.28,81.98,80.27,80.96,8131300,658310040.56,0
1647610200000,2022-03-18,ORCL,79.63,81.99,78.84,81.68,24176000,1974695687.38,0
1647523800000,2022-03-17,ORCL,79.78,81.29,79.26,80.60,10462400,843269424.04,0
1647437400000,2022-03-16,ORCL,81.00,81.23,77.75,79.96,14071300,1125141135.12,0
1647351000000,2022-03-15,ORCL,78.05,81.54,77.07,80.60,16847200,1357884294.29,0
1647264600000,2022-03-14,ORCL,77.92,78.60,75.44,77.07,13306200,1025508829.94,0
1647009000000,2022-03-11,ORCL,76.70,79.90,74.00,77.82,22795800,1773969149.04,0
1646922600000,2022-03-10,ORCL,75.10,76.85,75.03,76.65,13812600,1058735811.08,0
1646836200000,2022-03-09,ORCL,74.92,76.95,74.69,76.10,8959500,681817936.33,0
1646749800000,2022-03-08,ORCL,73.84,75.23,73.11,73.33,9134100,669803569.73,0
1646663400000,2022-03-07,ORCL,76.29,76.39,73.44,74.32,11110100,825702628.61,0
1646404200000,2022-03-04,ORCL,77.67,77.91,75.78,76.49,8841300,676271018.11,0
1646317800000,2022-03-03,ORCL,78.96,79.04,77.43,78.25,8203000,641884750.00,0
1646231400000,2022-03-02,ORCL,76.45,78.86,76.25,78.28,8527200,667509205.59,0
1646145000000,2022-03-01,ORCL,75.98,76.50,75.62,76.01,8752100,665247139.70,0
1646058600000,2022-02-28,ORCL,75.57,76.70,75.02,75.97,9234400,701537379.27,0
1645799400000,2022-02-25,ORCL,74.65,76.83,74.32,76.35,8291800,633078917.35,0
1645713000000,2022-02-24,ORCL,70.94,74.94,70.23,74.81,11240500,840901777.56,0
1645626600000,2022-02-23,ORCL,74.07,74.38,72.35,72.47,6807100,493310545.31,0
1645540200000,2022-02-22,ORCL,73.82,74.91,73.62,74.12,8039000,595850702.08,0
1645194600000,2022-02-18,ORCL,75.50,75.73,74.28,74.57,7790100,580907754.62,0
1645108200000,2022-02-17,ORCL,78.76,78.98,75.33,75.53,9247100,698433451.71,0
1645021800000,2022-02-16,ORCL,79.47,79.78,78.22,79.19,6227000,493116145.20,0
1644935400000,2022-02-15,ORCL,79.39,79.93,79.21,79.77,5712800,455710036.82,0
1644849000000,2022-02-14,ORCL,79.58,79.73,78.44,78.95,5389800,425524693.55,0
1644589800000,2022-02-11,ORCL,81.84,82.43,79.53,79.75,7670500,611722375.00,0
1644503400000,2022-02-10,ORCL,82.75,83.78,81.62,81.85,6336300,518626145.33,0
1644417000000,2022-02-09,ORCL,81.75,83.65,81.65,83.45,8755900,730679828.28,0
1644330600000,2022-02-08,ORCL,80.29,80.86,79.80,80.79,6585300,532026393.03,0
1644244200000,2022-02-07,ORCL,82.14,82.25,80.66,80.74,6292200,508032214.56,0
1643985000000,2022-02-04,ORCL,82.03,82.91,81.47,82.11,5570200,457369125.40,0
1643898600000,2022-02-03,ORCL,81.63,82.76,81.63,81.94,8207200,672497988.04,0
1643812200000,2022-02-02,ORCL,81.16,82.88,80.84,82.50,9287600,766227000.00,0
1643725800000,2022-02-01,ORCL,81.40,81.40,79.65,81.04,8016900,649689583.34,0
1643639400000,2022-01-31,ORCL,80.49,81.64,80.12,81.16,10594200,859825310.80,0
1643380200000,2022-01-28,ORCL,79.99,80.50,78.57,80.48,7854700,632146282.37,0
1643293800000,2022-01-27,ORCL,80.11,81.15,79.20,79.78,10331900,824278969.39,0
1643207400000,2022-01-26,ORCL,81.91,82.03,79.28,79.59,13971300,1111975715.84,0
1643121000000,2022-01-25,ORCL,81.33,82.10,80.20,81.07,13469900,1092004788.89,0
1643034600000,2022-01-24,ORCL,81.22,82.42,79.59,82.42,16770400,1382216337.29,0
1642775400000,2022-01-21,ORCL,83.36,83.39,82.03,82.22,11609000,954491994.17,0
1642689000000,2022-01-20,ORCL,83.92,85.00,82.52,82.72,10836900,896428381.23,0
1642602600000,2022-01-19,ORCL,85.77,86.69,83.23,83.38,10501800,875640055.16,0
1642516200000,2022-01-18,ORCL,86.87,86.97,85.34,85.55,6824700,583853105.83,0
1642170600000,2022-01-14,ORCL,87.48,88.10,86.66,87.69,6054800,530945426.78,0
1642084200000,2022-01-13,ORCL,88.73,88.92,87.55,87.79,6044300,530629102.53,0
1641997800000,2022-01-12,ORCL,88.89,89.52,87.67,88.31,5840300,515756878.74,0
1641911400000,2022-01-11,ORCL,88.64,89.00,87.41,88.48,7249800,641462328.34,0
1641825000000,2022-01-10,ORCL,87.38,89.38,86.95,89.28,11025500,984356626.54,0
1641565800000,2022-01-07,ORCL,86.45,88.00,86.28,87.51,9836800,860818389.01,0
1641479400000,2022-01-06,ORCL,86.00,87.42,85.55,86.34,7918400,683674627.00,0
1641393000000,2022-01-05,ORCL,88.49,88.60,86.22,86.46,11236700,971525071.71,0
1641306600000,2022-01-04,ORCL,87.90,89.58,87.73,88.84,11959000,1062437516.20,0
1641220200000,2022-01-03,ORCL,87.33,87.94,85.76,87.90,10644400,935642776.24,0
1640961000000,2021-12-31,ORCL,88.05,88.10,87.18,87.21,5908200,515254116.59,0
1640874600000,2021-12-30,ORCL,88.65,88.91,87.77,88.01,7382400,649725039.77,0
1640788200000,2021-12-29,ORCL,88.50,89.19,87.72,88.21,5628500,496489979.85,0
1640701800000,2021-12-28,ORCL,89.70,89.80,88.52,88.65,5610500,497370833.56,0
1640615400000,2021-12-27,ORCL,89.70,90.33,89.02,89.54,7666200,686431555.02,0
1640269800000,2021-12-23,ORCL,90.03,90.36,89.06,89.72,9655400,866282499.79,0
1640183400000,2021-12-22,ORCL,91.27,91.86,89.51,89.86,10539000,947034546.43,0
1640097000000,2021-12-21,ORCL,91.81,91.84,89.71,91.51,15823000,1447962763.80,0
1640010600000,2021-12-20,ORCL,96.42,96.42,91.52,91.64,17205400,1576702845.50,0
1639751400000,2021-12-17,ORCL,97.69,99.95,95.81,96.62,28872300,2789641705.30,0
1639665000000,2021-12-16,ORCL,103.95,104.00,102.28,103.22,9053200,934471315.05,0
1639578600000,2021-12-15,ORCL,100.58,103.76,100.24,103.65,14452200,1497970552.05,0
1639492200000,2021-12-14,ORCL,100.00,101.46,99.39,99.89,9511600,950113718.19,0
1639405800000,2021-12-13,ORCL,102.44,104.36,100.52,100.89,16317600,1646282654.04,0
1639146600000,2021-12-10,ORCL,104.29,106.34,100.10,102.63,45824600,4702978572.14,0
1639060200000,2021-12-09,ORCL,89.12,89.99,88.24,88.77,8615800,764824537.08,0
1638973800000,2021-12-08,ORCL,90.05,90.17,87.91,88.94,7695800,684464470.79,0
1638887400000,2021-12-07,ORCL,89.98,90.73,89.21,90.05,6803700,612673205.76,0
1638801000000,2021-12-06,ORCL,88.34,89.17,87.85,88.94,8398500,746962610.50,0
1638541800000,2021-12-03,ORCL,90.35,90.79,87.72,88.24,10808600,953750840.91,0
1638455400000,2021-12-02,ORCL,89.40,91.04,89.00,89.99,7089800,638011086.85,0
1638369000000,2021-12-01,ORCL,91.69,92.39,89.66,89.75,12084900,1084619775.00,0
1638282600000,2021-11-30,ORCL,93.02,93.52,90.61,90.74,23271200,2111628638.29,0
1638196200000,2021-11-29,ORCL,93.17,94.13,92.87,92.94,9552500,887809373.32,0
1637937000000,2021-11-26,ORCL,92.89,94.08,92.07,92.33,4519300,417266977.28,0
1637764200000,2021-11-24,ORCL,92.23,93.70,92.15,93.58,10908500,1020817449.97,0
1637677800000,2021-11-23,ORCL,94.16,94.29,92.26,92.94,8905500,827677191.74,0
1637591400000,2021-11-22,ORCL,93.73,95.67,93.41,94.61,6488200,613848605.96,0
1637332200000,2021-11-19,ORCL,94.81,96.96,93.94,93.97,8936600,839772312.91,0
1637245800000,2021-11-18,ORCL,95.15,95.33,93.50,94.66,5725300,541956918.97,0
1637159400000,2021-11-17,ORCL,95.76,96.14,94.82,95.33,6257600,596537019.46,0
1637073000000,2021-11-16,ORCL,94.14,96.37,94.02,95.61,7392900,706835173.51,0
1636986600000,2021-11-15,ORCL,93.82,94.25,92.92,94.02,5700900,535998598.86,0
1636727400000,2021-11-12,ORCL,94.29,94.47,93.43,93.54,6435300,601957967.89,0
1636641000000,2021-11-11,ORCL,94.11,94.76,93.80,94.04,3620600,340481227.31,0
1636554600000,2021-11-10,ORCL,94.10,94.85,93.36,93.83,5828800,546916314.67,0
1636468200000,2021-11-09,ORCL,95.11,95.61,94.06,94.59,6102600,577244911.65,0
1636381800000,2021-11-08,ORCL,95.25,95.25,94.31,95.14,5056400,481065892.91,0
1636119000000,2021-11-05,ORCL,96.20,96.55,94.10,94.95,6160200,584910971.20,0
1636032600000,2021-11-04,ORCL,96.23,96.61,95.32,95.63,5857500,560152708.91,0
1635946200000,2021-11-03,ORCL,96.50,96.87,94.75,96.15,5746400,552516368.77,0
1635859800000,2021-11-02,ORCL,93.73,95.92,93.50,95.87,6229600,597231769.11,0
1635773400000,2021-11-01,ORCL,96.00,96.03,93.91,94.38,7327600,691578867.87,0
1635514200000,2021-10-29,ORCL,95.79,96.97,95.46,95.94,7578600,727090902.50,0
1635427800000,2021-10-28,ORCL,96.65,97.70,95.93,96.23,5177200,498201973.38,0
1635341400000,2021-10-27,ORCL,96.81,97.30,96.00,96.03,5941200,570533428.75,0
1635255000000,2021-10-26,ORCL,98.30,98.56,96.94,96.98,7089700,687559129.80,0
1635168600000,2021-10-25,ORCL,98.44,98.95,97.55,97.89,5083100,497584655.90,0
1634909400000,2021-10-22,ORCL,96.29,98.27,96.22,98.25,6819600,670025700.00,0
1634823000000,2021-10-21,ORCL,96.57,96.83,95.71,96.30,6224400,599409739.00,0
1634736600000,2021-10-20,ORCL,97.27,97.97,96.25,96.64,6574100,635321019.99,0
1634650200000,2021-10-19,ORCL,97.00,97.28,96.32,97.06,5616500,545137476.29,0
1634563800000,2021-10-18,ORCL,95.50,96.65,95.10,96.51,7344100,708779106.69,0
1634304600000,2021-10-15,ORCL,95.09,96.04,94.73,95.33,7422800,707615537.59,0
1634218200000,2021-10-14,ORCL,96.80,97.35,94.37,95.28,7911200,753779126.34,0
1634131800000,2021-10-13,ORCL,96.10,96.99,95.95,96.40,9453900,911355974.43,0
1634045400000,2021-10-12,ORCL,95.83,96.52,95.26,95.57,9964100,952269033.96,0
1633959000000,2021-10-11,ORCL,94.29,96.80,94.20,95.29,12959300,1234891708.86,0
1633699800000,2021-10-08,ORCL,92.38,95.02,92.11,94.39,13202300,1246165088.94,0
1633613400000,2021-10-07,ORCL,91.71,92.88,91.65,92.31,9124400,842273341.72,0
1633527000000,2021-10-06,ORCL,90.42,91.50,89.65,91.34,10268300,937906484.40,0
1633440600000,2021-10-05,ORCL,89.35,91.97,89.17,91.49,9788600,895558993.09,0
1633354200000,2021-10-04,ORCL,89.48,90.43,88.96,89.26,10853900,968819137.19,0
1633095000000,2021-10-01,ORCL,87.76,90.27,87.60,89.74,13320900,1195417537.54,0
1633008600000,2021-09-30,ORCL,91.25,91.58,87.12,87.13,15649900,1363575744.02,0
1632922200000,2021-09-29,ORCL,91.15,92.08,91.00,91.25,12007300,1095666125.00,0
1632835800000,2021-09-28,ORCL,90.64,92.27,90.05,90.49,15041800,1361132449.87,0
1632749400000,2021-09-27,ORCL,89.78,91.31,89.15,91.04,11533000,1049964330.56,0
1632490200000,2021-09-24,ORCL,89.27,90.06,88.94,89.94,7617800,685144950.60,0
1632403800000,2021-09-23,ORCL,88.94,90.06,88.66,89.42,9720200,869180266.20,0
1632317400000,2021-09-22,ORCL,87.62,89.00,87.24,88.44,9908000,876263544.19,0
1632231000000,2021-09-21,ORCL,86.74,87.66,86.12,86.92,11124400,966932827.63,0
1632144600000,2021-09-20,ORCL,85.03,87.41,84.93,86.17,13897700,1197564783.55,0
1631885400000,2021-09-17,ORCL,86.21,87.57,85.95,86.39,58069000,5016580874.56,0
1631799000000,2021-09-16,ORCL,87.67,87.97,86.19,87.25,12410500,1082816125.00,0
1631712600000,2021-09-15,ORCL,86.55,88.36,86.17,87.73,14951100,1311660053.19,0
1631626200000,2021-09-14,ORCL,86.19,86.95,84.73,86.39,22714200,1962279724.14,0
