https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume AMZN,Volume USDT,tradecount
1722519000000,2024-08-01,AMZN,189.29,190.60,181.87,184.07,70435600,12965081407.89,0
1722432600000,2024-07-31,AMZN,185.05,187.94,184.46,186.98,41667300,7790951575.98,0
1722346200000,2024-07-30,AMZN,184.72,185.86,179.38,181.71,39508600,7179107971.26,0
1722259800000,2024-07-29,AMZN,183.84,184.75,182.38,183.20,33270100,6095082218.47,0
1722000600000,2024-07-26,AMZN,180.39,183.19,180.24,182.50,29506000,5384845000.00,0
1721914200000,2024-07-25,AMZN,182.91,183.90,176.80,179.85,44464200,7996886641.39,0
1721827800000,2024-07-24,AMZN,183.20,185.45,180.41,180.83,41532400,7510303968.05,0
1721741400000,2024-07-23,AMZN,184.10,189.39,183.56,186.41,47537700,8861502831.09,0
1721655000000,2024-07-22,AMZN,185.00,185.06,182.48,182.55,39931900,7289568466.86,0
1721395800000,2024-07-19,AMZN,181.14,184.93,180.11,183.13,43081800,7889570244.36,0
1721309400000,2024-07-18,AMZN,189.59,189.68,181.45,183.75,51043600,9379261500.00,0
1721223000000,2024-07-17,AMZN,191.35,191.58,185.99,187.93,48076100,9034941120.88,0
1721136600000,2024-07-16,AMZN,195.59,196.62,192.24,193.02,33994700,6561657139.24,0
1721050200000,2024-07-15,AMZN,194.56,196.19,190.83,192.72,40683200,7840466353.66,0
1720791000000,2024-07-12,AMZN,194.80,196.47,193.83,194.49,30598500,5951102433.08,0
1720704600000,2024-07-11,AMZN,200.09,200.27,192.86,195.05,44565000,8692403386.00,0
1720618200000,2024-07-10,AMZN,200.00,200.11,197.69,199.79,32883800,6569854181.22,0
1720531800000,2024-07-09,AMZN,199.40,200.57,199.05,199.34,32700100,6518437814.25,0
1720445400000,2024-07-08,AMZN,200.04,201.20,197.96,199.29,34767300,6928774983.58,0
1720186200000,2024-07-05,AMZN,198.65,200.55,198.17,200.00,39858900,7971780000.00,0
1720013400000,2024-07-03,AMZN,199.94,200.03,196.76,197.59,31597900,6243428945.29,0
1719927000000,2024-07-02,AMZN,197.28,200.43,195.93,200.00,45600000,9120000000.00,0
1719840600000,2024-07-01,AMZN,193.49,198.30,192.82,197.20,41192000,8123062274.29,0
1719581400000,2024-06-28,AMZN,197.73,198.85,192.50,193.25,76930200,14866761150.00,0
1719495000000,2024-06-27,AMZN,195.01,199.84,194.20,197.85,74397500,14719545829.09,0
1719408600000,2024-06-26,AMZN,186.92,194.80,186.26,193.61,65103900,12604766118.74,0
1719322200000,2024-06-25,AMZN,186.81,188.84,185.42,186.34,45366400,8453574809.86,0
1719235800000,2024-06-24,AMZN,189.33,191.00,185.33,185.57,50610400,9391772298.68,0
1718976600000,2024-06-21,AMZN,187.80,189.28,185.86,189.08,70792500,13385446029.62,0
1718890200000,2024-06-20,AMZN,182.91,186.51,182.72,186.10,44726800,8323657752.99,0
1718717400000,2024-06-18,AMZN,183.74,184.29,181.43,182.81,36659200,6701668262.50,0
1718631000000,2024-06-17,AMZN,182.52,185.00,181.22,184.06,35601900,6552885627.08,0
1718371800000,2024-06-14,AMZN,183.08,183.72,182.23,183.66,25456400,4675322517.22,0
1718285400000,2024-06-13,AMZN,186.09,187.67,182.67,183.83,39721500,7302003417.73,0
1718199000000,2024-06-12,AMZN,188.02,188.35,185.43,186.89,33984200,6351307117.26,0
1718112600000,2024-06-11,AMZN,187.06,187.77,184.54,187.23,27265100,5104844556.51,0
1718026200000,2024-06-10,AMZN,184.07,187.23,183.79,187.06,34445600,6443393851.90,0
1717767000000,2024-06-07,AMZN,184.90,186.29,183.36,184.30,28021500,5164362535.51,0
1717680600000,2024-06-06,AMZN,181.75,185.00,181.49,185.00,31371200,5803672000.00,0
1717594200000,2024-06-05,AMZN,180.10,181.50,178.75,181.28,32116400,5822060952.80,0
1717507800000,2024-06-04,AMZN,177.64,179.82,176.44,179.34,27198400,4877760956.40,0
1717421400000,2024-06-03,AMZN,177.70,178.70,175.92,178.34,30786600,5490482131.26,0
1717162200000,2024-05-31,AMZN,178.30,179.21,173.87,176.44,58903900,10393004259.81,0
1717075800000,2024-05-30,AMZN,181.31,181.34,178.36,179.32,29184700,5233400617.76,0
1716989400000,2024-05-29,AMZN,181.70,184.08,181.55,182.02,32009300,5826332922.76,0
1716903000000,2024-05-28,AMZN,179.93,182.24,179.49,182.15,29927000,5451202867.34,0
1716557400000,2024-05-24,AMZN,181.65,182.44,180.30,180.75,27471600,4965491700.00,0
1716471000000,2024-05-23,AMZN,183.66,184.76,180.08,181.05,33670200,6095989812.75,0
1716384600000,2024-05-22,AMZN,183.88,185.22,181.97,183.13,28148800,5154889881.45,0
1716298200000,2024-05-21,AMZN,182.30,183.26,180.75,183.15,50839100,9311180854.70,0
1716211800000,2024-05-20,AMZN,184.34,186.67,183.28,183.54,30511800,5600135567.15,0
1715952600000,2024-05-17,AMZN,183.76,185.30,183.35,184.70,33175700,6127551688.76,0
1715866200000,2024-05-16,AMZN,185.60,187.31,183.46,183.63,38834500,7131179424.62,0
1715779800000,2024-05-15,AMZN,185.97,186.72,182.73,185.99,75459900,14034787215.51,0
1715693400000,2024-05-14,AMZN,183.82,187.72,183.45,187.07,38698200,7239272557.43,0
1715607000000,2024-05-13,AMZN,188.00,188.31,185.36,186.57,24898600,4645331984.36,0
1715347800000,2024-05-10,AMZN,189.16,189.89,186.93,187.48,34141800,6400904518.13,0
1715261400000,2024-05-09,AMZN,188.88,191.70,187.44,189.50,43368400,8218311800.00,0
1715175000000,2024-05-08,AMZN,187.44,188.43,186.39,188.00,26136400,4913643200.00,0
1715088600000,2024-05-07,AMZN,188.92,189.94,187.31,188.76,34048900,6427070176.96,0
1715002200000,2024-05-06,AMZN,186.28,188.75,184.80,188.70,34725300,6552664004.03,0
1714743000000,2024-05-03,AMZN,186.99,187.87,185.42,186.21,39172000,7294218383.00,0
1714656600000,2024-05-02,AMZN,180.85,185.10,179.91,184.72,54303500,10030942586.29,0
1714570200000,2024-05-01,AMZN,181.64,185.15,176.56,179.00,94645100,16941472900.00,0
1714483800000,2024-04-30,AMZN,181.09,182.99,174.80,175.00,94639800,16561965000.00,0
1714397400000,2024-04-29,AMZN,182.75,183.53,179.39,180.96,54063900,9783403706.98,0
1714138200000,2024-04-26,AMZN,177.80,180.82,176.13,179.62,43919800,7888874261.55,0
1714051800000,2024-04-25,AMZN,169.68,173.92,166.32,173.67,49249400,8553143207.82,0
1713965400000,2024-04-24,AMZN,179.94,180.32,176.18,176.59,34185100,6036746683.81,0
1713879000000,2024-04-23,AMZN,178.08,179.93,175.98,179.54,37046500,6651328361.27,0
1713792600000,2024-04-22,AMZN,176.94,178.87,174.56,177.23,37924900,6721429864.97,0
1713533400000,2024-04-19,AMZN,178.74,179.00,173.44,174.63,56000700,9779402514.44,0
1713447000000,2024-04-18,AMZN,181.47,182.39,178.65,179.22,30723800,5506319473.50,0
1713360600000,2024-04-17,AMZN,184.31,184.57,179.82,181.28,31359700,5684886377.72,0
1713274200000,2024-04-16,AMZN,183.27,184.83,182.26,183.32,32891300,6029633356.90,0
1713187800000,2024-04-15,AMZN,187.43,188.69,183.00,183.62,48052400,8823381453.37,0
1712928600000,2024-04-12,AMZN,187.72,188.38,185.08,186.13,38608800,7186256132.52,0
1712842200000,2024-04-11,AMZN,186.74,189.77,185.51,189.05,40020700,7565913457.13,0
1712755800000,2024-04-10,AMZN,182.77,186.27,182.67,185.95,35879200,6671737130.51,0
1712669400000,2024-04-09,AMZN,187.24,187.34,184.20,185.67,36520100,6780686900.13,0
1712583000000,2024-04-08,AMZN,186.90,187.29,184.81,185.19,39221300,7263392642.76,0
1712323800000,2024-04-05,AMZN,182.38,186.27,181.97,185.07,42374000,7842156490.36,0
1712237400000,2024-04-04,AMZN,184.00,185.10,180.00,180.00,41624300,7492374000.00,0
1712151000000,2024-04-03,AMZN,179.90,182.87,179.80,182.41,31046600,5663210419.70,0
1712064600000,2024-04-02,AMZN,179.07,180.79,178.38,180.69,32611500,5892572014.62,0
1711978200000,2024-04-01,AMZN,180.79,183.00,179.95,180.97,29174500,5279709300.61,0
1711632600000,2024-03-28,AMZN,180.17,181.70,179.26,180.38,38051600,6863747793.80,0
1711546200000,2024-03-27,AMZN,179.88,180.00,177.31,179.83,33272600,5983411718.92,0
1711459800000,2024-03-26,AMZN,180.15,180.45,177.95,178.30,29659000,5288199790.51,0
1711373400000,2024-03-25,AMZN,178.01,180.99,177.24,179.71,29815500,5358143705.18,0
1711114200000,2024-03-22,AMZN,177.75,179.26,176.75,178.87,27995400,5007537061.30,0
1711027800000,2024-03-21,AMZN,179.99,181.42,178.15,178.15,32824300,5847648844.66,0
1710941400000,2024-03-20,AMZN,176.14,178.53,174.64,178.15,29947200,5335093497.22,0
1710855000000,2024-03-19,AMZN,174.22,176.09,173.52,175.90,26880900,4728350145.93,0
1710768600000,2024-03-18,AMZN,175.80,176.69,174.28,174.48,31250700,5452622002.48,0
1710509400000,2024-03-15,AMZN,176.64,177.93,173.90,174.42,72147400,12583949375.89,0
1710423000000,2024-03-14,AMZN,177.69,179.53,176.47,178.75,43705800,7812411750.00,0
1710336600000,2024-03-13,AMZN,175.90,177.62,175.55,176.56,30772600,5433210180.87,0
1710250200000,2024-03-12,AMZN,173.50,176.76,171.98,175.39,36610600,6421133111.65,0
1710163800000,2024-03-11,AMZN,174.31,174.47,171.47,171.96,28484800,4898246399.24,0
1709908200000,2024-03-08,AMZN,176.44,178.79,174.33,175.35,37893200,6644572851.28,0
1709821800000,2024-03-07,AMZN,174.83,177.99,173.72,176.82,34063300,6023072955.49,0
1709735400000,2024-03-06,AMZN,175.54,176.46,173.26,173.51,32090900,5568091882.72,0
1709649000000,2024-03-05,AMZN,176.93,176.93,173.30,174.12,37228300,6482191414.22,0
1709562600000,2024-03-04,AMZN,177.53,180.14,177.49,177.58,37381500,6638206838.45,0
1709303400000,2024-03-01,AMZN,176.75,178.73,176.07,178.22,31981200,5699689503.04,0
1709217000000,2024-02-29,AMZN,173.01,177.22,172.85,176.76,53805400,9510642208.44,0
1709130600000,2024-02-28,AMZN,172.44,174.05,172.27,173.16,28180500,4879735483.20,0
1709044200000,2024-02-27,AMZN,174.08,174.62,172.86,173.54,31141700,5404330408.92,0
1708957800000,2024-02-26,AMZN,175.70,176.37,174.26,174.73,44368600,7752525288.44,0
1708698600000,2024-02-23,AMZN,174.28,175.75,173.70,174.99,59715200,10449563176.03,0
1708612200000,2024-02-22,AMZN,173.10,174.80,171.77,174.58,55392400,9670405293.43,0
1708525800000,2024-02-21,AMZN,168.94,170.23,167.14,168.59,44420100,7488784496.33,0
1708439400000,2024-02-20,AMZN,167.83,168.71,165.74,167.08,41980300,7014068600.87,0
1708093800000,2024-02-16,AMZN,168.74,170.42,167.17,169.51,48107700,8154735962.74,0
1708007400000,2024-02-15,AMZN,170.58,171.17,167.59,169.80,49855200,8465413112.15,0
1707921000000,2024-02-14,AMZN,169.21,171.21,168.28,170.98,42815500,7320594007.07,0
1707834600000,2024-02-13,AMZN,167.73,170.95,165.75,168.64,56345100,9502037629.61,0
1707748200000,2024-02-12,AMZN,174.80,175.39,171.54,172.34,51050400,8798025749.05,0
1707489000000,2024-02-09,AMZN,170.90,175.00,170.58,174.45,56986000,9941207526.09,0
1707402600000,2024-02-08,AMZN,169.65,171.43,168.88,169.84,42316500,7187034205.03,0
1707316200000,2024-02-07,AMZN,169.48,170.88,168.94,170.53,47174100,8044599215.41,0
1707229800000,2024-02-06,AMZN,169.39,170.71,167.65,169.15,42505500,7189805065.57,0
1707143400000,2024-02-05,AMZN,170.20,170.55,167.70,170.31,55081300,9380896068.52,0
1706884200000,2024-02-02,AMZN,169.19,172.50,167.33,171.81,117218300,20139275836.82,0
1706797800000,2024-02-01,AMZN,155.87,159.76,155.62,159.28,76542400,12191673378.56,0
1706711400000,2024-01-31,AMZN,157.00,159.01,154.81,155.20,50284400,7804138726.54,0
1706625000000,2024-01-30,AMZN,160.70,161.73,158.49,159.00,45207400,7187976600.00,0
1706538600000,2024-01-29,AMZN,159.34,161.29,158.90,161.26,45270400,7300304455.32,0
1706279400000,2024-01-26,AMZN,158.42,160.72,157.91,159.12,51047400,8122662038.75,0
1706193000000,2024-01-25,AMZN,156.95,158.51,154.55,157.75,43638600,6883989150.00,0
1706106600000,2024-01-24,AMZN,157.80,158.51,156.48,156.87,48547300,7615614713.95,0
1706020200000,2024-01-23,AMZN,154.85,156.21,153.93,156.02,37986000,5926575882.29,0
1705933800000,2024-01-22,AMZN,156.89,157.05,153.90,154.78,43687500,6761951196.67,0
1705674600000,2024-01-19,AMZN,153.83,155.76,152.74,155.34,51651600,8023559354.85,0
1705588200000,2024-01-18,AMZN,152.77,153.78,151.82,153.50,37850200,5810005700.00,0
1705501800000,2024-01-17,AMZN,151.49,152.15,149.91,151.71,34953400,5302780548.67,0
1705415400000,2024-01-16,AMZN,153.53,154.99,152.15,153.16,41384600,6338465487.55,0
1705069800000,2024-01-12,AMZN,155.39,156.20,154.01,154.62,40484200,6259666806.32,0
1704983400000,2024-01-11,AMZN,155.04,157.17,153.12,155.18,49072700,7615101226.58,0
1704897000000,2024-01-10,AMZN,152.06,154.42,151.88,153.73,44421800,6828963124.21,0
1704810600000,2024-01-09,AMZN,148.33,151.71,148.21,151.37,43812600,6631913048.07,0
1704724200000,2024-01-08,AMZN,146.74,149.40,146.15,149.10,46757100,6971483895.38,0
1704465000000,2024-01-05,AMZN,144.69,146.59,144.53,145.24,45153100,6558036492.03,0
1704378600000,2024-01-04,AMZN,145.59,147.38,144.05,144.57,56039800,8101674296.45,0
1704292200000,2024-01-03,AMZN,149.20,151.05,148.33,148.47,49425500,7338204045.33,0
1704205800000,2024-01-02,AMZN,151.54,152.38,148.39,149.93,47339400,7097595895.28,0
1703860200000,2023-12-29,AMZN,153.10,153.89,151.03,151.94,39823200,6050737105.22,0
1703773800000,2023-12-28,AMZN,153.72,154.08,152.95,153.38,27057000,4150002792.11,0
1703687400000,2023-12-27,AMZN,153.56,154.78,153.12,153.34,31434700,4820196782.88,0
1703601000000,2023-12-26,AMZN,153.56,153.98,153.03,153.41,25067200,3845559243.80,0
1703255400000,2023-12-22,AMZN,153.77,154.35,152.71,153.42,29514100,4528053167.96,0
1703169000000,2023-12-21,AMZN,153.30,153.97,152.10,153.84,36305700,5585268755.04,0
1703082600000,2023-12-20,AMZN,152.90,155.63,151.56,152.12,50322100,7654997606.29,0
1702996200000,2023-12-19,AMZN,154.40,155.12,152.69,153.79,43171300,6639313937.15,0
1702909800000,2023-12-18,AMZN,150.56,154.85,150.05,154.07,62512800,9631347553.86,0
1702650600000,2023-12-15,AMZN,148.38,150.57,147.88,149.97,110089300,16510092455.39,0
1702564200000,2023-12-14,AMZN,149.93,150.54,145.52,147.42,58400800,8609445829.06,0
1702477800000,2023-12-13,AMZN,148.12,149.46,146.82,148.84,52766200,7853721014.76,0
1702391400000,2023-12-12,AMZN,145.52,147.50,145.30,147.48,44944300,6628385171.98,0
1702305000000,2023-12-11,AMZN,145.66,146.19,143.64,145.89,50907300,7426865965.93,0
1702045800000,2023-12-08,AMZN,145.48,147.84,145.40,147.42,41906000,6177782443.27,0
1701959400000,2023-12-07,AMZN,146.15,147.92,145.34,146.88,52352800,7689579519.63,0
1701873000000,2023-12-06,AMZN,147.58,147.85,144.28,144.52,39679000,5734409249.53,0
1701786600000,2023-12-05,AMZN,143.55,148.57,143.13,146.88,46822400,6877274340.62,0
1701700200000,2023-12-04,AMZN,145.25,145.35,142.81,144.84,48294200,6994931751.14,0
1701441000000,2023-12-01,AMZN,146.00,147.25,145.55,147.03,39951800,5874113105.23,0
1701354600000,2023-11-30,AMZN,144.76,146.93,144.33,146.09,65814000,9614767018.98,0
1701268200000,2023-11-29,AMZN,147.85,148.54,145.97,146.32,40610900,5942187185.44,0
1701181800000,2023-11-28,AMZN,146.98,147.60,145.53,147.03,42711700,6279901198.86,0
1701095400000,2023-11-27,AMZN,147.53,149.26,146.88,147.73,53762400,7942319122.30,0
1700836200000,2023-11-24,AMZN,146.70,147.20,145.32,146.74,22378400,3283806538.93,0
1700663400000,2023-11-22,AMZN,144.57,147.74,144.57,146.71,45669100,6700113967.62,0
1700577000000,2023-11-21,AMZN,143.91,144.05,141.50,143.90,71226000,10249420965.27,0
1700490600000,2023-11-20,AMZN,145.13,146.63,144.73,146.13,41951200,6130329060.84,0
1700231400000,2023-11-17,AMZN,142.66,145.23,142.54,145.18,49636700,7206255742.45,0
1700145000000,2023-11-16,AMZN,140.91,143.32,139.52,142.83,49653500,7092009495.92,0
1700058600000,2023-11-15,AMZN,147.06,147.29,142.59,143.20,63875700,9147000045.07,0
1699972200000,2023-11-14,AMZN,145.00,147.26,144.68,145.80,56674600,8263156852.96,0
1699885800000,2023-11-13,AMZN,142.08,143.23,140.67,142.59,35680600,5087696623.33,0
1699626600000,2023-11-10,AMZN,140.46,143.65,139.91,143.56,49287800,7075756447.67,0
1699540200000,2023-11-09,AMZN,142.02,142.65,139.84,140.60,36235400,5094697461.16,0
1699453800000,2023-11-08,AMZN,142.97,143.12,141.22,142.08,44521700,6325643217.52,0
1699367400000,2023-11-07,AMZN,140.55,143.37,140.50,142.71,53553500,7642620344.55,0
1699281000000,2023-11-06,AMZN,138.76,140.73,138.36,139.74,44970400,6284163943.03,0
1699018200000,2023-11-03,AMZN,138.99,139.49,137.45,138.60,44059800,6106688548.92,0
1698931800000,2023-11-02,AMZN,138.73,138.81,136.47,138.07,52236700,7212321551.59,0
1698845400000,2023-11-01,AMZN,133.96,137.35,133.71,137.00,61529400,8429527800.00,0
1698759000000,2023-10-31,AMZN,132.75,133.57,131.71,133.09,51589400,6866033057.07,0
1698672600000,2023-10-30,AMZN,129.72,133.00,128.56,132.71,72485500,9619551191.66,0
1698413400000,2023-10-27,AMZN,126.20,130.02,125.52,127.74,125309300,16007009714.31,0
1698327000000,2023-10-26,AMZN,120.63,121.64,118.35,119.57,100419500,12007159584.35,0
1698240600000,2023-10-25,AMZN,126.04,126.34,120.79,121.39,74577500,9052962679.48,0
1698154200000,2023-10-24,AMZN,127.74,128.80,126.34,128.56,46477400,5975134430.53,0
1698067800000,2023-10-23,AMZN,124.63,127.88,123.98,126.56,48260000,6107785482.18,0
1697808600000,2023-10-20,AMZN,128.05,128.17,124.97,125.17,56406400,7060388984.72,0
1697722200000,2023-10-19,AMZN,130.57,132.24,127.47,128.40,60961400,7827443387.92,0
1697635800000,2023-10-18,AMZN,129.90,130.67,127.51,128.13,42699500,5471087143.49,0
1697549400000,2023-10-17,AMZN,130.39,132.58,128.71,131.47,49344600,6487334622.24,0
1697463000000,2023-10-16,AMZN,130.69,133.07,130.43,132.55,42832900,5677501025.72,0
1697203800000,2023-10-13,AMZN,132.98,133.31,128.95,129.79,45786600,5942642506.59,0
1697117400000,2023-10-12,AMZN,132.17,134.48,131.23,132.33,55528600,7348099739.68,0
1697031000000,2023-10-11,AMZN,129.74,132.05,129.61,131.83,40741800,5370991568.60,0
1696944600000,2023-10-10,AMZN,128.82,130.74,128.05,129.48,42178600,5461284947.79,0
1696858200000,2023-10-09,AMZN,126.22,128.79,124.76,128.26,38773700,4973114549.01,0
1696599000000,2023-10-06,AMZN,124.16,128.45,124.13,127.96,46836700,5993224089.12,0
1696512600000,2023-10-05,AMZN,126.71,126.73,124.33,125.96,39660600,4995649139.69,0
1696426200000,2023-10-04,AMZN,126.06,127.36,125.68,127.00,44203900,5613895300.00,0
1696339800000,2023-10-03,AMZN,128.06,128.52,124.25,124.72,51565000,6431186862.95,0
1696253400000,2023-10-02,AMZN,127.28,130.47,126.54,129.46,48029700,6217925284.47,0
1695994200000,2023-09-29,AMZN,128.20,129.15,126.32,127.12,62411700,7933775475.42,0
1695907800000,2023-09-28,AMZN,124.04,126.58,123.04,125.98,54555000,6872839083.14,0
1695821400000,2023-09-27,AMZN,125.76,127.48,124.13,125.98,66553400,8384397555.42,0
1695735000000,2023-09-26,AMZN,130.12,130.39,125.28,125.98,73048200,9202612481.22,0
1695648600000,2023-09-25,AMZN,129.36,131.78,128.77,131.27,46017800,6040756802.61,0
1695389400000,2023-09-22,AMZN,131.11,132.03,128.52,129.12,59904300,7734842923.50,0
1695303000000,2023-09-21,AMZN,131.94,132.24,129.31,129.33,70343300,9097499117.80,0
1695216600000,2023-09-20,AMZN,138.55,139.37,135.20,135.29,46263700,6259015662.39,0
1695130200000,2023-09-19,AMZN,138.70,138.84,135.56,137.63,61482500,8461836775.21,0
1695043800000,2023-09-18,AMZN,140.48,141.75,139.22,139.98,42823500,5994433347.04,0
1694784600000,2023-09-15,AMZN,142.69,143.57,140.09,140.39,102909300,14447436564.19,0
