https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume GOOGL,Volume USDT,tradecount
1726839000000,2024-09-20,GOOGL,163.50,163.73,162.06,163.59,40896400,6690241926.23,0
1726752600000,2024-09-19,GOOGL,163.71,163.79,161.34,162.14,26587700,4310929661.77,0
1726666200000,2024-09-18,GOOGL,159.86,160.50,158.60,159.81,23677300,3783869255.19,0
1726579800000,2024-09-17,GOOGL,159.02,160.55,158.38,159.32,20715600,3300409543.73,0
1726493400000,2024-09-16,GOOGL,157.31,158.25,156.60,158.06,18379800,2905111143.13,0
1726234200000,2024-09-13,GOOGL,155.43,158.38,155.21,157.46,29591200,4659430550.67,0
1726147800000,2024-09-12,GOOGL,153.80,154.82,152.65,154.69,29621500,4582149907.32,0
1726061400000,2024-09-11,GOOGL,149.92,151.50,147.52,151.16,29607700,4475500040.43,0
1725975000000,2024-09-10,GOOGL,150.45,151.27,148.34,148.66,31118800,4626120921.96,0
1725888600000,2024-09-09,GOOGL,152.51,153.40,147.22,148.71,39260500,5838429218.59,0
1725629400000,2024-09-06,GOOGL,157.30,157.83,150.55,150.92,37912100,5721694062.58,0
1725543000000,2024-09-05,GOOGL,156.30,159.45,155.98,157.24,18688700,2938611290.66,0
1725456600000,2024-09-04,GOOGL,156.66,159.00,155.96,156.45,19353800,3027901950.94,0
1725370200000,2024-09-03,GOOGL,161.72,161.85,156.48,157.36,38945300,6128432431.77,0
1725024600000,2024-08-30,GOOGL,162.62,163.66,161.69,163.38,22123800,3614586552.03,0
1724938200000,2024-08-29,GOOGL,164.31,165.97,160.25,161.78,19699800,3187033619.95,0
1724851800000,2024-08-28,GOOGL,165.04,165.60,161.53,162.85,16407400,2671945190.14,0
1724765400000,2024-08-27,GOOGL,165.84,166.44,164.46,164.68,11821900,1946830405.41,0
1724679000000,2024-08-26,GOOGL,166.38,167.55,164.46,166.16,14190400,2357876915.97,0
1724419800000,2024-08-23,GOOGL,164.72,166.18,163.83,165.62,13955700,2311342965.86,0
1724333400000,2024-08-22,GOOGL,167.26,167.59,163.31,163.80,22493300,3684402608.64,0
1724247000000,2024-08-21,GOOGL,165.15,166.85,164.67,165.85,22902000,3798296839.78,0
1724160600000,2024-08-20,GOOGL,166.90,168.64,166.82,167.18,18341500,3066331835.66,0
1724074200000,2024-08-19,GOOGL,165.28,166.69,164.26,166.67,22416200,3736108012.95,0
1723815000000,2024-08-16,GOOGL,161.47,165.06,161.13,162.96,24208600,3945033618.53,0
1723728600000,2024-08-15,GOOGL,160.50,161.64,159.61,161.30,31524300,5084869686.20,0
1723642200000,2024-08-14,GOOGL,162.40,163.22,157.71,160.37,40591100,6509594508.80,0
1723555800000,2024-08-13,GOOGL,163.41,164.73,162.97,164.16,18551700,3045447139.94,0
1723469400000,2024-08-12,GOOGL,164.35,164.90,161.84,162.29,15895300,2579648130.28,0
1723210200000,2024-08-09,GOOGL,160.01,163.79,159.06,163.67,28602300,4681338388.63,0
1723123800000,2024-08-08,GOOGL,160.51,163.69,160.21,162.03,25578800,4144532932.78,0
1723037400000,2024-08-07,GOOGL,161.25,162.98,158.47,158.94,25138600,3995529145.37,0
1722951000000,2024-08-06,GOOGL,159.33,160.57,156.41,158.29,49004600,7756937804.99,0
1722864600000,2024-08-05,GOOGL,155.50,164.43,154.93,159.25,53630700,8540688975.00,0
1722605400000,2024-08-02,GOOGL,166.44,168.51,164.67,166.66,29130100,4854822572.68,0
1722519000000,2024-08-01,GOOGL,170.25,174.05,168.88,170.76,24531400,4188981729.24,0
1722432600000,2024-07-31,GOOGL,173.24,174.25,170.01,171.54,25729100,4413569641.26,0
1722346200000,2024-07-30,GOOGL,170.24,171.23,168.44,170.29,18959700,3228647185.71,0
1722259800000,2024-07-29,GOOGL,168.83,170.43,167.99,169.53,20293800,3440407889.23,0
1722000600000,2024-07-26,GOOGL,167.15,168.09,164.06,167.00,41336900,6903262300.00,0
1721914200000,2024-07-25,GOOGL,172.52,173.42,167.19,167.28,44852000,7502842505.25,0
1721827800000,2024-07-24,GOOGL,173.60,176.19,171.82,172.63,49585200,8559893318.12,0
1721741400000,2024-07-23,GOOGL,182.05,183.61,181.54,181.79,36352700,6608557088.93,0
1721655000000,2024-07-22,GOOGL,180.59,182.70,180.23,181.67,24100300,4378301456.87,0
1721395800000,2024-07-19,GOOGL,178.88,180.29,177.13,177.66,18881900,3354558423.15,0
1721309400000,2024-07-18,GOOGL,181.93,182.50,176.47,177.69,25315700,4498346794.81,0
1721223000000,2024-07-17,GOOGL,182.97,183.55,179.90,181.02,20734100,3753286870.59,0
1721136600000,2024-07-16,GOOGL,187.36,188.68,183.37,183.92,18290700,3364025510.51,0
1721050200000,2024-07-15,GOOGL,184.92,188.24,184.92,186.53,16474000,3072895199.89,0
1720791000000,2024-07-12,GOOGL,185.08,187.11,184.49,185.07,22898400,4237807055.71,0
1720704600000,2024-07-11,GOOGL,189.85,190.86,185.08,185.57,25625800,4755379893.69,0
1720618200000,2024-07-10,GOOGL,189.15,191.75,189.03,191.18,15952500,3049798833.16,0
1720531800000,2024-07-09,GOOGL,190.31,191.36,188.72,188.98,15121400,2857642107.39,0
1720445400000,2024-07-08,GOOGL,189.90,190.17,187.78,189.03,21035900,3976416151.32,0
1720186200000,2024-07-05,GOOGL,185.86,190.86,185.80,190.60,20967500,3996405627.98,0
1720013400000,2024-07-03,GOOGL,184.85,186.09,184.00,185.82,10242100,1903187097.02,0
1719927000000,2024-07-02,GOOGL,182.05,185.57,181.56,185.24,17372500,3218081995.43,0
1719840600000,2024-07-01,GOOGL,183.03,183.88,181.30,182.99,16006100,2928956326.92,0
1719581400000,2024-06-28,GOOGL,184.32,185.13,181.96,182.15,29156600,5310874512.04,0
1719495000000,2024-06-27,GOOGL,184.18,186.05,184.02,185.41,18848900,3494774618.03,0
1719408600000,2024-06-26,GOOGL,182.63,184.51,182.48,183.88,19839000,3647995416.87,0
1719322200000,2024-06-25,GOOGL,179.62,184.29,179.42,184.03,23130200,4256650677.76,0
1719235800000,2024-06-24,GOOGL,180.16,180.89,178.67,179.22,18298000,3279367582.34,0
1718976600000,2024-06-21,GOOGL,177.00,180.85,176.61,179.63,57759000,10375249452.03,0
1718890200000,2024-06-20,GOOGL,175.37,177.29,174.99,176.30,20160100,3554225691.52,0
1718717400000,2024-06-18,GOOGL,177.14,177.39,174.10,175.09,21869900,3829200710.91,0
1718631000000,2024-06-17,GOOGL,175.46,178.36,174.81,177.24,19618500,3477183047.77,0
1718371800000,2024-06-14,GOOGL,174.22,177.06,174.15,176.79,18063600,3193463722.72,0
1718285400000,2024-06-13,GOOGL,176.11,176.74,174.88,175.16,20913300,3663173704.59,0
1718199000000,2024-06-12,GOOGL,178.25,180.41,176.11,177.79,27864700,4954064825.92,0
1718112600000,2024-06-11,GOOGL,176.22,176.84,173.77,176.62,21540600,3804500666.82,0
1718026200000,2024-06-10,GOOGL,174.97,177.06,172.76,175.01,23726700,4152409636.67,0
1717767000000,2024-06-07,GOOGL,177.05,177.87,174.30,174.46,19661400,3430127976.00,0
1717680600000,2024-06-06,GOOGL,175.90,177.15,175.75,176.73,23251000,4109149130.66,0
1717594200000,2024-06-05,GOOGL,175.20,176.65,173.93,175.41,22068500,3871035665.82,0
1717507800000,2024-06-04,GOOGL,173.28,173.85,171.89,173.79,26879600,4671405503.53,0
1717421400000,2024-06-03,GOOGL,172.54,174.53,171.16,173.17,27459100,4755092296.72,0
1717162200000,2024-05-31,GOOGL,171.86,173.06,169.44,172.50,37638900,6492710250.00,0
1717075800000,2024-05-30,GOOGL,175.20,175.22,171.79,172.11,22931500,3946740479.00,0
1716989400000,2024-05-29,GOOGL,175.43,176.84,174.72,175.90,23388700,4114072187.25,0
1716903000000,2024-05-28,GOOGL,174.45,177.27,174.37,176.40,20572200,3628935954.44,0
1716557400000,2024-05-24,GOOGL,174.98,175.77,173.65,174.99,16579400,2901229297.07,0
1716471000000,2024-05-23,GOOGL,177.07,178.25,172.95,173.55,21024900,3648871459.16,0
1716384600000,2024-05-22,GOOGL,176.64,177.15,175.21,176.38,17880000,3153674487.30,0
1716298200000,2024-05-21,GOOGL,176.90,178.15,175.81,177.85,16989400,3021564893.70,0
1716211800000,2024-05-20,GOOGL,176.19,178.77,176.08,176.92,22554400,3990324406.70,0
1715952600000,2024-05-17,GOOGL,174.18,176.27,173.69,176.06,24479300,4309825498.24,0
1715866200000,2024-05-16,GOOGL,173.29,175.12,172.69,174.18,27867900,4854030617.89,0
1715779800000,2024-05-15,GOOGL,170.63,172.65,170.51,172.51,26948400,4648868335.97,0
1715693400000,2024-05-14,GOOGL,169.77,171.25,168.80,170.34,25127100,4280150121.98,0
1715607000000,2024-05-13,GOOGL,164.26,169.28,164.00,169.14,31327600,5298750244.88,0
1715347800000,2024-05-10,GOOGL,168.03,169.85,166.19,168.65,29799900,5025752953.12,0
1715261400000,2024-05-09,GOOGL,169.39,170.69,168.18,169.96,15346700,2608325235.04,0
1715175000000,2024-05-08,GOOGL,169.00,170.15,168.74,169.38,19569100,3314614253.55,0
1715088600000,2024-05-07,GOOGL,168.50,171.76,168.39,171.25,28039700,4801798625.00,0
1715002200000,2024-05-06,GOOGL,167.46,168.14,166.03,168.10,21871300,3676565663.49,0
1714743000000,2024-05-03,GOOGL,167.56,167.96,163.05,167.24,34662400,5796939966.41,0
1714656600000,2024-05-02,GOOGL,164.79,166.73,163.89,166.62,24294500,4047949471.37,0
1714570200000,2024-05-01,GOOGL,164.30,167.12,163.09,163.86,33493200,5488195772.44,0
1714483800000,2024-04-30,GOOGL,165.61,168.10,162.60,162.78,33562900,5463368821.03,0
1714397400000,2024-04-29,GOOGL,169.06,169.55,165.21,166.15,45610000,7578101221.62,0
1714138200000,2024-04-26,GOOGL,174.37,174.71,169.65,171.95,64665300,11119198137.66,0
1714051800000,2024-04-25,GOOGL,151.33,156.49,150.87,156.00,57109700,8909113200.00,0
1713965400000,2024-04-24,GOOGL,157.49,159.57,157.17,159.13,22779100,3624838294.23,0
1713879000000,2024-04-23,GOOGL,156.96,158.97,156.28,158.26,21151600,3347452099.81,0
1713792600000,2024-04-22,GOOGL,154.31,157.64,154.06,156.28,26446200,4133012103.72,0
1713533400000,2024-04-19,GOOGL,156.20,156.36,152.30,154.09,32615600,5025737684.56,0
1713447000000,2024-04-18,GOOGL,155.34,156.94,154.62,156.01,19883000,3101946720.78,0
1713360600000,2024-04-17,GOOGL,155.62,157.08,154.58,155.47,21763100,3383509183.57,0
1713274200000,2024-04-16,GOOGL,154.19,155.65,153.43,154.40,20779500,3208354673.17,0
1713187800000,2024-04-15,GOOGL,158.86,159.24,154.59,154.86,27136500,4202358406.56,0
1712928600000,2024-04-12,GOOGL,157.96,160.22,157.14,157.73,25353700,3999038992.68,0
1712842200000,2024-04-11,GOOGL,156.91,159.68,156.46,159.41,27166400,4330595923.49,0
1712755800000,2024-04-10,GOOGL,156.21,156.61,154.68,156.14,22838600,3566018990.06,0
1712669400000,2024-04-09,GOOGL,156.09,158.56,155.19,156.60,31079500,4867049889.69,0
1712583000000,2024-04-08,GOOGL,152.78,155.27,152.61,154.85,20702000,3205704826.35,0
1712323800000,2024-04-05,GOOGL,150.03,153.42,149.60,152.50,23459200,3577528000.00,0
1712237400000,2024-04-04,GOOGL,153.50,154.77,150.45,150.53,34724700,5227109048.61,0
1712151000000,2024-04-03,GOOGL,153.60,155.08,152.73,154.92,24705000,3827298554.76,0
1712064600000,2024-04-02,GOOGL,153.50,154.70,152.15,154.56,24586000,3800012099.98,0
1711978200000,2024-04-01,GOOGL,150.69,155.74,150.61,155.49,31730800,4933822266.30,0
1711632600000,2024-03-28,GOOGL,150.85,151.43,150.17,150.93,24485400,3695581242.66,0
1711546200000,2024-03-27,GOOGL,151.18,151.64,148.90,150.87,22879200,3451784792.29,0
1711459800000,2024-03-26,GOOGL,150.22,152.26,149.98,150.67,22149100,3337204856.44,0
1711373400000,2024-03-25,GOOGL,149.94,150.38,147.82,150.07,19229300,2885741191.84,0
1711114200000,2024-03-22,GOOGL,149.12,151.58,148.98,150.77,29211800,4404263210.81,0
1711027800000,2024-03-21,GOOGL,149.47,150.37,146.90,147.60,24755600,3653926711.10,0
1710941400000,2024-03-20,GOOGL,148.00,148.86,146.74,148.74,21311500,3169872627.07,0
1710855000000,2024-03-19,GOOGL,148.16,148.79,146.08,147.03,24070400,3539070882.62,0
1710768600000,2024-03-18,GOOGL,148.61,152.15,147.17,147.68,69273700,10230339508.62,0
1710509400000,2024-03-15,GOOGL,142.50,143.18,140.03,141.18,49475400,6984936609.63,0
1710423000000,2024-03-14,GOOGL,141.19,143.59,140.46,143.10,42753400,6118011800.95,0
1710336600000,2024-03-13,GOOGL,139.00,141.09,138.99,139.79,23347200,3263704931.25,0
1710250200000,2024-03-12,GOOGL,137.03,139.38,137.03,138.50,27563400,3817530900.00,0
1710163800000,2024-03-11,GOOGL,136.13,139.10,136.13,137.67,32437800,4465711866.60,0
1709908200000,2024-03-08,GOOGL,134.21,138.09,134.00,135.41,39370400,5331146008.18,0
1709821800000,2024-03-07,GOOGL,132.79,134.94,131.61,134.38,37738200,5071259500.27,0
1709735400000,2024-03-06,GOOGL,133.12,133.58,130.85,131.40,35318600,4640863824.43,0
1709649000000,2024-03-05,GOOGL,131.88,133.24,130.67,132.67,40194800,5332644042.40,0
1709562600000,2024-03-04,GOOGL,135.66,135.66,131.91,133.35,55999400,7467520331.79,0
1709303400000,2024-03-01,GOOGL,138.43,138.87,136.92,137.14,31151100,4272061834.99,0
1709217000000,2024-02-29,GOOGL,137.28,138.86,136.40,138.46,42133000,5833735462.88,0
1709130600000,2024-02-28,GOOGL,137.90,138.01,135.41,136.38,37328600,5090874650.27,0
1709044200000,2024-02-27,GOOGL,138.02,139.25,137.09,138.88,33099200,4596817057.62,0
1708957800000,2024-02-26,GOOGL,142.14,142.44,137.39,137.57,53641800,7379502818.88,0
1708698600000,2024-02-23,GOOGL,143.67,144.68,143.43,143.96,19493800,2806327578.88,0
1708612200000,2024-02-22,GOOGL,144.93,145.00,142.80,144.09,27191900,3918080771.42,0
1708525800000,2024-02-21,GOOGL,141.45,142.69,140.68,142.55,23223300,3310481485.87,0
