https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume PYPL,Volume USDT,tradecount
1684416600000,2023-05-18,PYPL,61.46,61.65,60.46,61.27,19820500,1214402044.07,0
1684330200000,2023-05-17,PYPL,61.15,61.72,60.40,61.46,19938700,1225432483.75,0
1684243800000,2023-05-16,PYPL,61.80,61.97,60.75,60.80,17517500,1065063986.64,0
1684157400000,2023-05-15,PYPL,61.75,62.73,61.58,62.25,20633500,1284435375.00,0
1683898200000,2023-05-12,PYPL,64.10,64.18,61.31,61.69,28711100,1771187719.57,0
1683811800000,2023-05-11,PYPL,63.45,64.38,62.64,64.18,27903300,1790833802.52,0
1683725400000,2023-05-10,PYPL,66.50,66.59,62.78,63.38,46309100,2935070807.46,0
1683639000000,2023-05-09,PYPL,69.53,69.68,65.85,65.90,68702600,4527844769.13,0
1683552600000,2023-05-08,PYPL,75.71,76.38,74.92,75.52,22864000,1726689203.25,0
1683293400000,2023-05-05,PYPL,72.96,75.08,72.94,74.97,11954200,896206388.59,0
1683207000000,2023-05-04,PYPL,71.77,73.05,71.75,71.81,10230500,734652180.02,0
1683120600000,2023-05-03,PYPL,72.41,72.99,71.35,71.43,11865700,847566954.62,0
1683034200000,2023-05-02,PYPL,74.82,75.06,71.93,72.28,12767000,922798744.42,0
1682947800000,2023-05-01,PYPL,76.03,76.50,74.97,75.11,6857900,515096873.19,0
1682688600000,2023-04-28,PYPL,74.24,76.05,73.92,76.00,10718900,814636400.00,0
1682602200000,2023-04-27,PYPL,73.00,74.37,72.96,74.27,11420100,848170788.66,0
1682515800000,2023-04-26,PYPL,71.21,72.76,71.03,72.06,9068800,653497705.86,0
1682429400000,2023-04-25,PYPL,73.90,74.29,71.76,71.78,10255800,736161311.48,0
1682343000000,2023-04-24,PYPL,74.41,74.87,73.38,74.29,7458400,554084542.83,0
1682083800000,2023-04-21,PYPL,73.40,74.24,72.92,74.18,8591100,637287800.62,0
1681997400000,2023-04-20,PYPL,74.40,74.97,73.47,73.58,8847600,651006424.20,0
1681911000000,2023-04-19,PYPL,75.30,75.94,74.10,75.32,8888300,669466753.29,0
1681824600000,2023-04-18,PYPL,77.71,77.94,76.21,76.42,7558900,577651124.16,0
1681738200000,2023-04-17,PYPL,76.83,77.95,76.55,77.33,9717600,751462025.79,0
1681479000000,2023-04-14,PYPL,75.20,76.74,75.15,76.53,8902700,681323620.13,0
1681392600000,2023-04-13,PYPL,73.71,75.56,73.56,75.52,8724100,658844002.71,0
1681306200000,2023-04-12,PYPL,73.94,75.70,73.35,73.50,10422300,766039050.00,0
1681219800000,2023-04-11,PYPL,76.03,76.44,73.21,73.58,14190900,1044166447.98,0
1681133400000,2023-04-10,PYPL,74.46,74.86,73.46,74.52,7591800,565740910.51,0
1680787800000,2023-04-06,PYPL,73.27,75.00,72.28,74.96,10524500,788916510.36,0
1680701400000,2023-04-05,PYPL,75.11,75.11,73.11,73.61,10812700,795922853.60,0
1680615000000,2023-04-04,PYPL,75.46,75.69,74.73,75.26,8949100,673509285.12,0
1680528600000,2023-04-03,PYPL,75.62,75.92,74.71,75.29,8911700,670961901.16,0
1680269400000,2023-03-31,PYPL,74.51,76.03,74.12,75.94,8378600,636270904.46,0
1680183000000,2023-03-30,PYPL,74.93,75.18,73.90,74.39,8429800,627092816.85,0
1680096600000,2023-03-29,PYPL,73.21,74.30,73.00,74.18,8746700,648830208.67,0
1680010200000,2023-03-28,PYPL,73.10,73.59,71.86,72.70,9252400,672649451.76,0
1679923800000,2023-03-27,PYPL,74.82,75.17,73.18,73.30,11908900,872922406.34,0
1679664600000,2023-03-24,PYPL,71.92,73.90,71.53,73.88,9176200,677937630.80,0
1679578200000,2023-03-23,PYPL,72.95,74.51,71.71,72.56,18567600,1347265010.67,0
1679491800000,2023-03-22,PYPL,76.86,77.11,74.24,74.34,11641300,865414199.37,0
1679405400000,2023-03-21,PYPL,74.14,76.84,74.07,76.72,12327600,945773487.05,0
1679319000000,2023-03-20,PYPL,73.00,74.14,72.02,73.21,16888500,1236407069.54,0
1679059800000,2023-03-17,PYPL,73.95,75.07,72.48,72.99,27210400,1986087037.87,0
1678973400000,2023-03-16,PYPL,73.43,74.50,72.52,74.35,11641700,865560377.24,0
1678887000000,2023-03-15,PYPL,72.11,73.94,71.77,73.91,10548700,779654455.63,0
1678800600000,2023-03-14,PYPL,74.07,74.67,72.68,73.24,12491500,914877433.32,0
1678714200000,2023-03-13,PYPL,72.62,73.97,71.09,72.61,14049000,1020097898.57,0
1678458600000,2023-03-10,PYPL,75.94,75.94,73.10,73.43,13123800,963680638.01,0
1678372200000,2023-03-09,PYPL,76.96,79.26,75.72,75.93,17398200,1321045331.31,0
1678285800000,2023-03-08,PYPL,75.16,76.20,74.35,75.84,9467900,718045501.33,0
1678199400000,2023-03-07,PYPL,76.54,77.38,74.79,74.91,9680400,725158799.45,0
1678113000000,2023-03-06,PYPL,76.94,77.76,76.36,76.78,9608600,737748296.27,0
1677853800000,2023-03-03,PYPL,74.16,76.32,74.09,76.29,10040000,765951609.19,0
1677767400000,2023-03-02,PYPL,72.62,74.37,72.60,74.10,7729100,572726298.21,0
1677681000000,2023-03-01,PYPL,73.63,74.22,73.25,73.82,7699600,568384469.65,0
1677594600000,2023-02-28,PYPL,73.53,74.34,73.13,73.60,8607400,633504626.87,0
1677508200000,2023-02-27,PYPL,74.32,74.57,73.46,73.77,8579300,632894932.20,0
1677249000000,2023-02-24,PYPL,73.50,74.03,72.98,73.55,12317700,905966872.59,0
1677162600000,2023-02-23,PYPL,75.89,76.28,73.63,75.19,9292000,698665502.69,0
1677076200000,2023-02-22,PYPL,75.36,76.28,74.89,75.48,9526700,719075347.98,0
1676989800000,2023-02-21,PYPL,73.71,75.57,73.68,75.24,14537400,1093793944.94,0
1676644200000,2023-02-17,PYPL,76.20,76.33,73.59,74.66,15855700,1183786620.07,0
1676557800000,2023-02-16,PYPL,76.87,78.72,76.54,76.73,11461800,879463952.48,0
1676471400000,2023-02-15,PYPL,76.53,78.79,76.05,77.91,14494600,1129274339.08,0
1676385000000,2023-02-14,PYPL,79.00,79.37,76.30,77.26,18802000,1452642560.17,0
1676298600000,2023-02-13,PYPL,80.65,80.71,78.44,79.45,15898500,1263135776.48,0
1676039400000,2023-02-10,PYPL,79.37,82.85,78.60,80.80,37521000,3031696914.51,0
1675953000000,2023-02-09,PYPL,81.73,81.80,78.10,78.42,25473900,1997663191.36,0
1675866600000,2023-02-08,PYPL,82.35,82.61,79.62,79.72,13569300,1081744612.56,0
1675780200000,2023-02-07,PYPL,82.06,83.67,80.82,83.23,13520800,1125336229.39,0
1675693800000,2023-02-06,PYPL,83.33,83.80,82.14,82.33,14175900,1167101872.96,0
1675434600000,2023-02-03,PYPL,85.39,87.84,85.20,85.52,14786900,1264575638.36,0
1675348200000,2023-02-02,PYPL,86.72,88.62,84.65,86.96,16906600,1470197920.52,0
1675261800000,2023-02-01,PYPL,81.34,83.60,79.58,82.91,13221600,1096202904.42,0
1675175400000,2023-01-31,PYPL,79.70,82.47,79.61,81.49,15730300,1281862113.40,0
1675089000000,2023-01-30,PYPL,80.87,81.36,79.54,79.64,10301000,820371633.71,0
1674829800000,2023-01-27,PYPL,80.56,82.54,80.32,81.83,10889100,891055072.94,0
1674743400000,2023-01-26,PYPL,80.08,80.90,78.56,80.81,10566000,853838434.20,0
1674657000000,2023-01-25,PYPL,78.56,79.55,77.30,79.10,9463400,748554925.56,0
1674570600000,2023-01-24,PYPL,79.38,80.39,78.11,79.58,9491300,755317671.38,0
1674484200000,2023-01-23,PYPL,77.83,79.72,76.66,79.50,17407300,1383880350.00,0
1674225000000,2023-01-20,PYPL,77.01,79.10,75.90,79.09,12193200,964360143.35,0
1674138600000,2023-01-19,PYPL,76.26,77.42,75.96,76.75,10023400,769295950.00,0
1674052200000,2023-01-18,PYPL,79.80,80.75,77.12,77.31,13601900,1051562855.79,0
1673965800000,2023-01-17,PYPL,80.14,80.67,78.88,80.18,11261800,902971127.44,0
1673620200000,2023-01-13,PYPL,78.53,79.81,78.03,79.48,8624700,685491184.95,0
1673533800000,2023-01-12,PYPL,79.01,80.30,77.10,79.78,9381900,748487970.55,0
1673447400000,2023-01-11,PYPL,78.67,79.19,77.82,78.54,10640400,835697025.74,0
1673361000000,2023-01-10,PYPL,76.90,78.02,76.50,77.92,10436000,813173100.89,0
1673274600000,2023-01-09,PYPL,77.00,78.76,76.53,77.08,12966100,999427011.74,0
1673015400000,2023-01-06,PYPL,76.77,77.06,73.95,76.48,14167900,1083561039.56,0
1672929000000,2023-01-05,PYPL,77.30,77.32,75.65,76.27,11113800,847649488.69,0
1672842600000,2023-01-04,PYPL,76.11,78.48,75.43,77.69,19144700,1487351789.74,0
1672756200000,2023-01-03,PYPL,73.69,75.26,73.38,74.58,27974200,2086315887.22,0
1672410600000,2022-12-30,PYPL,69.48,71.26,69.06,71.22,10175700,724713366.42,0
1672324200000,2022-12-29,PYPL,68.39,70.74,68.22,70.56,13143000,927370047.91,0
1672237800000,2022-12-28,PYPL,68.12,69.47,67.29,67.55,8897600,601032907.15,0
1672151400000,2022-12-27,PYPL,68.96,69.24,67.68,68.33,10323800,705425272.90,0
1671805800000,2022-12-23,PYPL,68.05,69.25,67.71,69.03,9990400,689637299.80,0
1671719400000,2022-12-22,PYPL,68.54,68.82,66.39,68.57,16488200,1130595868.97,0
1671633000000,2022-12-21,PYPL,68.81,70.19,68.07,69.21,13861600,959361323.31,0
1671546600000,2022-12-20,PYPL,68.39,70.13,68.13,68.76,9470900,651219104.23,0
1671460200000,2022-12-19,PYPL,69.06,69.60,67.75,68.95,15330000,1057003453.22,0
1671201000000,2022-12-16,PYPL,69.40,70.86,68.45,69.26,25735200,1782420006.98,0
1671114600000,2022-12-15,PYPL,71.29,71.66,69.44,69.77,17639900,1230735763.78,0
1671028200000,2022-12-14,PYPL,73.70,74.33,71.59,72.63,18298800,1329041793.74,0
1670941800000,2022-12-13,PYPL,77.04,77.81,73.10,73.70,20069600,1479129458.75,0
1670855400000,2022-12-12,PYPL,73.14,74.07,72.80,73.80,13652800,1007576681.67,0
1670596200000,2022-12-09,PYPL,73.95,74.59,73.34,73.57,11781600,866772308.40,0
1670509800000,2022-12-08,PYPL,75.09,75.86,73.79,74.22,13151100,976074658.05,0
1670423400000,2022-12-07,PYPL,71.68,75.34,71.01,74.42,24695600,1837846506.78,0
1670337000000,2022-12-06,PYPL,73.38,73.84,71.35,72.23,14692600,1061246547.32,0
1670250600000,2022-12-05,PYPL,74.01,75.49,72.82,73.62,18317200,1348512314.31,0
1669991400000,2022-12-02,PYPL,76.82,77.06,74.52,74.66,24238400,1809639032.76,0
1669905000000,2022-12-01,PYPL,79.11,80.75,78.14,78.53,15189000,1192792151.46,0
1669818600000,2022-11-30,PYPL,77.70,79.11,75.32,78.41,25747300,2018845887.29,0
1669732200000,2022-11-29,PYPL,79.23,80.75,77.26,77.64,15491100,1202728994.54,0
1669645800000,2022-11-28,PYPL,79.93,82.92,79.64,79.93,11282600,901818221.44,0
1669386600000,2022-11-25,PYPL,80.60,80.75,79.42,80.08,4634500,371130768.49,0
1669213800000,2022-11-23,PYPL,79.52,80.99,78.74,80.75,8851700,714774775.00,0
1669127400000,2022-11-22,PYPL,80.14,80.16,76.05,79.91,17402600,1390641829.73,0
1669041000000,2022-11-21,PYPL,84.26,84.79,80.57,80.63,13839700,1115894972.99,0
1668781800000,2022-11-18,PYPL,86.86,87.28,84.43,84.92,9371700,795844746.84,0
1668695400000,2022-11-17,PYPL,84.61,87.34,83.51,85.64,11250100,963458557.13,0
1668609000000,2022-11-16,PYPL,89.62,89.71,85.48,87.04,17049800,1484014607.61,0
1668522600000,2022-11-15,PYPL,92.49,92.62,89.28,89.86,14515700,1304380810.86,0
1668436200000,2022-11-14,PYPL,90.16,91.37,88.92,89.51,10944100,979606414.38,0
1668177000000,2022-11-11,PYPL,86.52,92.00,86.46,91.03,19916700,1813017176.69,0
1668090600000,2022-11-10,PYPL,84.11,86.90,83.11,86.80,20122100,1746598341.41,0
1668004200000,2022-11-09,PYPL,80.02,80.25,78.09,78.68,14327600,1127295572.37,0
1667917800000,2022-11-08,PYPL,78.15,83.23,78.05,81.13,19481300,1580517815.49,0
1667831400000,2022-11-07,PYPL,76.53,78.18,76.12,77.66,18061500,1402656156.14,0
1667568600000,2022-11-04,PYPL,75.00,75.31,71.17,75.18,41464900,3117331194.65,0
1667482200000,2022-11-03,PYPL,78.15,78.72,75.29,76.55,26962900,2064010077.28,0
1667395800000,2022-11-02,PYPL,83.11,84.22,79.39,79.45,13037400,1035821390.21,0
1667309400000,2022-11-01,PYPL,85.00,86.14,83.06,83.11,10269700,853514773.27,0
1667223000000,2022-10-31,PYPL,85.51,86.25,82.47,83.58,17709500,1480160042.43,0
1666963800000,2022-10-28,PYPL,86.09,87.42,84.19,86.25,16005700,1380491625.00,0
1666877400000,2022-10-27,PYPL,88.55,89.71,87.10,87.35,10785800,942139613.54,0
1666791000000,2022-10-26,PYPL,88.10,91.34,87.92,88.55,12101100,1071552441.93,0
1666704600000,2022-10-25,PYPL,86.17,89.68,85.96,89.24,18001400,1606444897.54,0
1666618200000,2022-10-24,PYPL,84.55,84.60,80.86,83.32,13299000,1108072675.94,0
1666359000000,2022-10-21,PYPL,83.62,85.13,82.35,83.94,14423800,1210733807.21,0
1666272600000,2022-10-20,PYPL,84.68,87.60,84.00,84.78,10581900,897133469.08,0
1666186200000,2022-10-19,PYPL,84.36,85.76,83.31,84.47,8590100,725605757.49,0
1666099800000,2022-10-18,PYPL,87.42,87.75,84.61,85.29,9921600,846213273.08,0
1666013400000,2022-10-17,PYPL,82.71,84.83,82.63,84.66,19583300,1657922249.72,0
1665754200000,2022-10-14,PYPL,84.26,85.52,80.29,80.47,11757000,946085804.35,0
1665667800000,2022-10-13,PYPL,79.35,84.79,79.35,84.04,15397900,1294039530.10,0
1665581400000,2022-10-12,PYPL,83.54,85.17,82.32,83.81,11069300,927718005.98,0
1665495000000,2022-10-11,PYPL,84.09,84.82,79.82,83.09,16098600,1337632615.05,0
1665408600000,2022-10-10,PYPL,87.38,87.85,84.24,84.52,20930500,1769045789.74,0
1665149400000,2022-10-07,PYPL,92.18,92.82,89.68,90.17,9229600,832233015.10,0
1665063000000,2022-10-06,PYPL,93.22,95.57,93.22,94.42,8652300,816950150.16,0
1664976600000,2022-10-05,PYPL,91.02,94.61,90.99,93.83,9803500,919862422.95,0
1664890200000,2022-10-04,PYPL,89.55,93.00,89.50,92.79,11239500,1042913215.29,0
1664803800000,2022-10-03,PYPL,87.53,88.06,85.44,87.18,10416300,908093037.18,0
1664544600000,2022-09-30,PYPL,87.95,89.52,85.98,86.07,10641900,915948329.75,0
1664458200000,2022-09-29,PYPL,89.67,90.56,87.71,88.70,10772500,955520717.12,0
1664371800000,2022-09-28,PYPL,85.83,91.65,85.56,91.12,14925900,1360048049.00,0
1664285400000,2022-09-27,PYPL,85.35,87.69,84.58,85.75,11627600,997066700.00,0
1664199000000,2022-09-26,PYPL,87.07,89.08,84.13,84.26,16936400,1427061100.18,0
1663939800000,2022-09-23,PYPL,86.92,87.63,85.68,86.97,12175900,1058938037.86,0
1663853400000,2022-09-22,PYPL,90.86,91.50,87.10,87.66,12996900,1139308301.60,0
1663767000000,2022-09-21,PYPL,93.07,95.64,91.13,91.18,14457900,1318271326.41,0
1663680600000,2022-09-20,PYPL,92.13,93.51,90.39,91.63,15905800,1457448410.31,0
1663594200000,2022-09-19,PYPL,93.00,95.14,92.63,95.03,10977500,1043191811.60,0
1663335000000,2022-09-16,PYPL,94.90,94.95,91.85,94.00,17490500,1644107000.00,0
1663248600000,2022-09-15,PYPL,95.10,98.98,95.02,96.40,15043100,1450154862.95,0
1663162200000,2022-09-14,PYPL,96.76,97.85,95.53,97.66,15117200,1476345807.36,0
1663075800000,2022-09-13,PYPL,94.19,97.36,93.80,95.01,15105400,1435164086.27,0
1662989400000,2022-09-12,PYPL,97.28,99.30,96.85,97.65,11236300,1097224712.15,0
1662730200000,2022-09-09,PYPL,96.20,97.27,95.66,96.23,12020100,1156694263.35,0
1662643800000,2022-09-08,PYPL,93.60,96.38,93.37,96.17,10113300,972596042.48,0
1662557400000,2022-09-07,PYPL,91.88,95.56,91.76,94.97,9529700,905035620.63,0
1662471000000,2022-09-06,PYPL,91.16,92.21,89.81,91.61,9198900,842757203.85,0
1662125400000,2022-09-02,PYPL,93.71,94.07,90.61,91.13,8673500,790416031.18,0
1662039000000,2022-09-01,PYPL,92.25,92.86,89.79,92.66,10452100,968491624.28,0
1661952600000,2022-08-31,PYPL,95.43,96.38,93.23,93.44,14585800,1362897187.61,0
1661866200000,2022-08-30,PYPL,93.28,94.52,90.75,91.80,8773000,805361426.77,0
1661779800000,2022-08-29,PYPL,91.03,93.97,90.95,92.66,11062900,1025088354.51,0
1661520600000,2022-08-26,PYPL,96.89,97.46,92.63,92.70,12286500,1138958512.50,0
1661434200000,2022-08-25,PYPL,94.14,96.76,93.95,96.72,8169100,790115361.97,0
1661347800000,2022-08-24,PYPL,93.12,95.77,93.02,93.76,8957700,839873971.14,0
1661261400000,2022-08-23,PYPL,93.03,95.29,92.38,93.20,11397500,1062246965.22,0
1661175000000,2022-08-22,PYPL,94.05,95.29,93.13,93.58,12384400,1158932174.68,0
1660915800000,2022-08-19,PYPL,97.89,98.43,95.90,96.56,11274700,1088685004.47,0
1660829400000,2022-08-18,PYPL,98.75,100.63,97.16,99.86,11268500,1125272416.88,0
1660743000000,2022-08-17,PYPL,100.05,101.00,99.02,99.42,10651100,1058932342.50,0
1660656600000,2022-08-16,PYPL,102.57,103.03,100.16,102.08,14123800,1441757529.86,0
1660570200000,2022-08-15,PYPL,100.72,102.22,100.47,101.51,10125600,1027849677.63,0
1660311000000,2022-08-12,PYPL,100.55,101.78,100.01,101.10,12320900,1245642971.20,0
1660224600000,2022-08-11,PYPL,101.12,101.95,98.55,99.11,16441200,1629487342.03,0
1660138200000,2022-08-10,PYPL,98.09,99.00,96.36,98.91,17077200,1689105914.54,0
1660051800000,2022-08-09,PYPL,95.45,95.78,93.61,94.48,12357200,1167508297.48,0
1659965400000,2022-08-08,PYPL,96.35,98.94,95.32,96.26,19557500,1882604991.78,0
1659706200000,2022-08-05,PYPL,95.24,96.99,94.41,95.32,12281500,1170672576.25,0
1659619800000,2022-08-04,PYPL,97.90,98.41,94.47,96.98,20145900,1953749449.63,0
1659533400000,2022-08-03,PYPL,101.14,101.95,97.27,97.92,53766800,5264844957.55,0
1659447000000,2022-08-02,PYPL,87.11,90.67,86.91,89.63,19673900,1763371602.96,0
1659360600000,2022-08-01,PYPL,87.05,89.21,85.27,88.57,11710200,1037113891.59,0
1659101400000,2022-07-29,PYPL,86.52,87.62,84.82,86.53,12115700,1048371506.21,0
1659015000000,2022-07-28,PYPL,85.54,86.50,83.35,85.86,12476500,1071232297.62,0
1658928600000,2022-07-27,PYPL,83.10,87.02,81.36,86.42,30554900,2640554402.05,0
1658842200000,2022-07-26,PYPL,80.03,80.22,76.71,77.04,13245400,1020425628.13,0
1658755800000,2022-07-25,PYPL,80.85,82.28,79.04,81.65,11219000,916031367.12,0
1658496600000,2022-07-22,PYPL,82.65,84.51,80.35,81.05,12379700,1003374722.78,0
1658410200000,2022-07-21,PYPL,79.79,84.13,79.72,82.75,17900400,1481258100.00,0
1658323800000,2022-07-20,PYPL,76.88,80.31,76.85,80.24,13929300,1117687002.24,0
1658237400000,2022-07-19,PYPL,75.46,77.90,74.32,77.74,11531800,896482107.37,0
1658151000000,2022-07-18,PYPL,75.12,76.56,73.61,74.13,14053100,1041756264.40,0
1657891800000,2022-07-15,PYPL,70.53,74.00,70.25,73.91,14155300,1046218274.84,0
1657805400000,2022-07-14,PYPL,70.52,70.85,68.71,69.55,9822500,683154904.98,0
1657719000000,2022-07-13,PYPL,69.22,72.07,68.51,71.36,12037000,858960327.35,0
1657632600000,2022-07-12,PYPL,70.46,72.51,70.46,71.43,12294900,878224710.75,0
1657546200000,2022-07-11,PYPL,72.66,73.28,70.07,70.47,10854700,764930722.25,0
1657287000000,2022-07-08,PYPL,73.12,74.76,71.83,73.43,11734500,861664338.58,0
1657200600000,2022-07-07,PYPL,73.18,75.15,72.77,75.04,10739800,805914601.83,0
1657114200000,2022-07-06,PYPL,74.83,75.40,72.63,73.24,9436600,691136563.84,0
1657027800000,2022-07-05,PYPL,70.18,74.49,68.76,74.40,12823700,954083299.57,0
1656682200000,2022-07-01,PYPL,69.84,71.70,69.66,71.40,9727300,694529234.84,0
1656595800000,2022-06-30,PYPL,70.82,70.89,67.58,69.84,14264700,996246595.76,0
1656509400000,2022-06-29,PYPL,71.21,72.15,69.77,71.47,11344500,810791428.85,0
1656423000000,2022-06-28,PYPL,75.68,76.92,71.61,71.82,14995000,1076940895.42,0
1656336600000,2022-06-27,PYPL,77.99,78.45,75.32,75.94,11657200,885247796.46,0
1656077400000,2022-06-24,PYPL,74.79,78.66,74.39,77.68,29843800,2318266393.11,0
1655991000000,2022-06-23,PYPL,73.27,74.00,71.56,73.81,16986800,1253795666.53,0
1655904600000,2022-06-22,PYPL,71.87,74.57,71.38,72.97,13575700,990618845.57,0
1655818200000,2022-06-21,PYPL,74.51,75.00,72.28,72.37,14934800,1080831517.02,0
1655472600000,2022-06-17,PYPL,71.33,73.66,70.47,72.90,17231100,1256147216.29,0
1655386200000,2022-06-16,PYPL,73.33,74.07,70.71,71.23,14404300,1026018337.35,0
1655299800000,2022-06-15,PYPL,73.47,77.10,72.39,75.83,17165600,1301667479.43,0
1655213400000,2022-06-14,PYPL,74.30,75.08,71.46,72.46,19289300,1397702660.34,0
1655127000000,2022-06-13,PYPL,76.03,78.13,73.46,73.72,19674400,1450396792.02,0
1654867800000,2022-06-10,PYPL,80.43,81.46,78.25,79.30,19125000,1516612558.36,0
1654781400000,2022-06-09,PYPL,86.81,88.13,84.07,84.11,11771500,990100872.18,0
1654695000000,2022-06-08,PYPL,88.32,89.32,86.89,87.51,9129600,798931315.50,0
1654608600000,2022-06-07,PYPL,85.10,88.82,84.52,88.59,10423800,923444403.83,0
1654522200000,2022-06-06,PYPL,87.96,88.99,86.40,86.81,12472000,1082694289.55,0
1654263000000,2022-06-03,PYPL,86.68,88.10,85.70,86.53,11808300,1021772184.59,0
1654176600000,2022-06-02,PYPL,82.22,88.61,82.22,88.32,17299800,1527918330.72,0
1654090200000,2022-06-01,PYPL,85.47,86.77,81.85,82.48,11019100,908855404.99,0
1654003800000,2022-05-31,PYPL,84.71,86.59,83.14,85.21,15500000,1320754985.81,0
1653658200000,2022-05-27,PYPL,81.16,85.42,80.74,85.21,16874100,1437842045.55,0
1653571800000,2022-05-26,PYPL,80.37,81.30,79.75,80.42,21681900,1743658358.30,0
1653485400000,2022-05-25,PYPL,77.96,80.78,77.25,80.12,14075400,1127721086.66,0
1653399000000,2022-05-24,PYPL,79.89,80.00,77.20,78.65,13309600,1046800060.31,0
1653312600000,2022-05-23,PYPL,80.44,82.06,79.28,81.18,12309200,999260859.76,0
1653053400000,2022-05-20,PYPL,83.71,83.77,77.56,80.54,16887400,1360111211.46,0
1652967000000,2022-05-19,PYPL,76.83,82.31,76.83,81.28,19779300,1607661479.86,0
1652880600000,2022-05-18,PYPL,78.60,79.94,76.77,77.18,15955300,1231430058.87,0
1652794200000,2022-05-17,PYPL,79.89,81.29,77.31,79.75,12677400,1011022650.00,0
1652707800000,2022-05-16,PYPL,78.59,79.06,76.19,77.65,15432300,1198318118.55,0
1652448600000,2022-05-13,PYPL,76.37,79.19,76.37,78.83,17111400,1348891693.33,0
1652362200000,2022-05-12,PYPL,73.75,76.56,71.83,74.29,29361000,2181228716.88,0
1652275800000,2022-05-11,PYPL,77.75,80.39,75.02,75.17,16770200,1260615903.29,0
1652189400000,2022-05-10,PYPL,81.71,82.27,76.13,78.75,21126300,1663696125.00,0
1652103000000,2022-05-09,PYPL,79.89,82.14,78.85,79.53,25513700,2029104529.86,0
1651843800000,2022-05-06,PYPL,85.32,85.37,80.90,81.68,21369300,1745444430.52,0
1651757400000,2022-05-05,PYPL,90.73,90.73,84.17,85.43,22066500,1885141101.73,0
1651671000000,2022-05-04,PYPL,90.25,92.85,87.12,92.72,15850600,1469667651.35,0
1651584600000,2022-05-03,PYPL,91.48,92.25,90.04,90.71,15227600,1381295582.06,0
1651498200000,2022-05-02,PYPL,87.55,92.49,86.82,91.53,21340500,1953295938.95,0
1651239000000,2022-04-29,PYPL,91.00,94.51,87.75,87.93,24872400,2187030139.59,0
1651152600000,2022-04-28,PYPL,85.06,93.18,84.37,92.09,42836600,3944822337.13,0
1651066200000,2022-04-27,PYPL,83.57,86.61,82.12,82.61,24669800,2037972193.06,0
1650979800000,2022-04-26,PYPL,86.77,86.86,83.57,83.70,17205300,1440083557.49,0
1650893400000,2022-04-25,PYPL,85.32,87.93,84.42,87.78,15683400,1376688832.86,0
1650634200000,2022-04-22,PYPL,89.29,90.25,85.98,86.03,21053000,1811189564.30,0
1650547800000,2022-04-21,PYPL,96.14,97.61,88.81,89.40,27204100,2432046581.51,0
1650461400000,2022-04-20,PYPL,101.95,101.95,94.43,94.90,26487000,2513616340.42,0
1650375000000,2022-04-19,PYPL,100.00,104.86,99.91,103.66,12768100,1323541292.76,0
1650288600000,2022-04-18,PYPL,102.05,103.00,99.14,100.58,15342400,1543138620.09,0
1649943000000,2022-04-14,PYPL,105.08,105.70,102.06,102.31,16125800,1649830558.63,0
1649856600000,2022-04-13,PYPL,102.59,105.95,102.29,105.17,26481900,2785101374.51,0
1649770200000,2022-04-12,PYPL,111.64,112.74,107.75,108.25,12493600,1352432200.00,0
1649683800000,2022-04-11,PYPL,109.75,111.39,108.44,109.81,10706600,1175691719.86,0
1649424600000,2022-04-08,PYPL,112.26,113.24,110.25,111.21,10521800,1170129368.37,0
1649338200000,2022-04-07,PYPL,111.52,114.34,110.10,113.04,12471300,1409755763.42,0
1649251800000,2022-04-06,PYPL,115.26,115.52,110.86,112.49,16288900,1832338326.20,0
1649165400000,2022-04-05,PYPL,122.83,122.92,117.20,117.65,12778700,1503414074.50,0
1649079000000,2022-04-04,PYPL,117.06,122.32,116.88,121.86,15266400,1860363513.32,0
1648819800000,2022-04-01,PYPL,116.00,118.24,115.04,116.67,11037800,1287780105.79,0
1648733400000,2022-03-31,PYPL,118.11,118.89,115.59,115.65,13928300,1610807916.25,0
1648647000000,2022-03-30,PYPL,122.32,122.81,118.03,118.49,16513300,1956660881.72,0
1648560600000,2022-03-29,PYPL,118.65,121.55,116.97,121.18,15918400,1928991716.86,0
1648474200000,2022-03-28,PYPL,114.00,117.10,112.36,116.17,13868000,1611045534.61,0
1648215000000,2022-03-25,PYPL,116.04,116.19,112.09,113.76,12371500,1407381866.43,0
1648128600000,2022-03-24,PYPL,115.82,116.19,113.32,116.05,13546700,1572094576.34,0
1648042200000,2022-03-23,PYPL,115.53,117.36,114.09,114.65,14430600,1654468312.02,0
1647955800000,2022-03-22,PYPL,114.65,119.35,114.65,117.87,16746100,1973862852.99,0
1647869400000,2022-03-21,PYPL,117.22,117.50,112.50,114.65,19888900,2280262415.35,0
1647610200000,2022-03-18,PYPL,111.53,119.38,110.23,118.77,31997800,3800378598.59,0
1647523800000,2022-03-17,PYPL,106.56,112.18,106.47,112.16,21950800,2462001808.39,0
1647437400000,2022-03-16,PYPL,102.38,107.94,101.89,107.92,24840500,2680786714.52,0
1647351000000,2022-03-15,PYPL,98.68,100.57,96.05,100.46,18032900,1811585117.49,0
1647264600000,2022-03-14,PYPL,96.04,100.64,94.63,96.87,20988900,2033194800.65,0
1647009000000,2022-03-11,PYPL,99.75,99.82,95.52,96.57,15141700,1462233964.38,0
