https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume CRM,Volume USDT,tradecount
1724160600000,2024-08-20,CRM,264.95,265.50,261.03,261.84,5731300,1500683571.01,0
1724074200000,2024-08-19,CRM,263.10,265.39,261.63,265.38,4501300,1194555015.98,0
1723815000000,2024-08-16,CRM,261.75,263.60,259.68,262.91,3494900,918844171.80,0
1723728600000,2024-08-15,CRM,257.90,262.89,256.24,262.79,5167900,1358072485.16,0
1723642200000,2024-08-14,CRM,255.39,257.71,253.86,255.32,4145200,1058352494.36,0
1723555800000,2024-08-13,CRM,253.00,255.78,253.00,254.60,4031600,1026445384.61,0
1723469400000,2024-08-12,CRM,252.60,254.09,249.02,251.31,3679700,924745398.02,0
1723210200000,2024-08-09,CRM,248.70,252.95,248.45,252.53,2975300,751352505.37,0
1723123800000,2024-08-08,CRM,243.24,249.43,243.08,249.12,4474300,1114637594.15,0
1723037400000,2024-08-07,CRM,242.61,246.53,239.66,240.04,4035500,968681392.91,0
1722951000000,2024-08-06,CRM,241.09,243.85,238.03,238.42,5673900,1352771227.61,0
1722864600000,2024-08-05,CRM,232.32,241.82,232.21,239.01,6899300,1649001655.10,0
1722605400000,2024-08-02,CRM,247.79,248.00,241.12,243.97,6504500,1586902872.94,0
1722519000000,2024-08-01,CRM,259.90,263.36,249.74,253.06,5527400,1398763830.51,0
1722432600000,2024-07-31,CRM,256.21,261.83,255.35,258.80,4647700,1202824703.27,0
1722346200000,2024-07-30,CRM,259.62,260.75,255.12,257.93,3944300,1017353270.11,0
1722259800000,2024-07-29,CRM,262.71,266.08,258.52,258.59,5101400,1319171007.32,0
1722000600000,2024-07-26,CRM,258.17,264.49,257.07,262.71,6127300,1609702930.64,0
1721914200000,2024-07-25,CRM,254.74,264.08,251.72,256.52,7155800,1835605737.38,0
1721827800000,2024-07-24,CRM,253.63,255.91,248.90,249.78,5204100,1299880091.65,0
1721741400000,2024-07-23,CRM,256.59,257.33,253.75,256.06,3905500,1000042320.47,0
1721655000000,2024-07-22,CRM,248.75,255.58,248.00,254.08,5647600,1434942218.34,0
1721395800000,2024-07-19,CRM,248.65,248.99,245.17,247.63,4468900,1106633728.82,0
1721309400000,2024-07-18,CRM,252.14,252.45,245.72,247.35,6351600,1571068298.77,0
1721223000000,2024-07-17,CRM,254.00,255.57,249.61,251.22,5625300,1413187872.87,0
1721136600000,2024-07-16,CRM,253.78,256.78,252.67,256.03,4780400,1223925806.16,0
1721050200000,2024-07-15,CRM,256.02,256.39,252.12,252.86,4404300,1113671300.69,0
1720791000000,2024-07-12,CRM,251.62,255.29,249.69,253.97,4705500,1195055840.74,0
1720704600000,2024-07-11,CRM,252.60,255.42,250.92,251.12,5341800,1341432789.92,0
1720618200000,2024-07-10,CRM,251.20,254.80,246.11,252.59,8947700,2260099510.23,0
1720531800000,2024-07-09,CRM,256.09,257.00,251.09,252.43,7014900,1770771155.62,0
1720445400000,2024-07-08,CRM,261.38,262.84,257.19,257.37,6539300,1683019609.07,0
1720186200000,2024-07-05,CRM,262.72,265.81,261.32,263.19,6562100,1727079115.02,0
1720013400000,2024-07-03,CRM,256.98,261.22,256.94,260.95,4755700,1240999973.05,0
1719927000000,2024-07-02,CRM,255.05,257.73,254.06,256.19,5130600,1314408426.53,0
1719840600000,2024-07-01,CRM,258.15,259.48,254.53,256.21,5871700,1504388206.83,0
1719581400000,2024-06-28,CRM,253.50,260.18,253.18,257.10,12619300,3244422107.02,0
1719495000000,2024-06-27,CRM,245.00,258.60,244.45,252.85,12869000,3253926728.55,0
1719408600000,2024-06-26,CRM,241.47,243.61,239.90,243.15,4524700,1100180777.38,0
1719322200000,2024-06-25,CRM,241.78,243.10,239.87,241.76,6037800,1459698494.83,0
1719235800000,2024-06-24,CRM,243.19,244.41,239.81,239.94,7545700,1810515276.42,0
1718976600000,2024-06-21,CRM,240.57,245.37,240.19,245.06,15719600,3852245137.62,0
1718890200000,2024-06-20,CRM,232.85,243.77,232.85,241.80,14809600,3580961325.20,0
1718717400000,2024-06-18,CRM,230.48,232.29,229.23,231.81,7119800,1650440820.62,0
1718631000000,2024-06-17,CRM,230.28,231.84,227.77,230.48,10563700,2434721530.87,0
1718371800000,2024-06-14,CRM,229.35,235.25,229.20,231.94,8833700,2048888399.57,0
1718285400000,2024-06-13,CRM,235.52,235.65,228.66,229.03,13566700,3107181284.44,0
1718199000000,2024-06-12,CRM,240.56,242.20,234.89,235.80,10260100,2419331611.31,0
1718112600000,2024-06-11,CRM,241.16,243.75,236.26,240.99,7264400,1750647795.90,0
1718026200000,2024-06-10,CRM,241.79,243.64,240.43,241.84,7656900,1851744667.96,0
1717767000000,2024-06-07,CRM,242.33,243.93,240.29,241.85,6883800,1664847072.02,0
1717680600000,2024-06-06,CRM,239.88,246.75,239.45,242.76,11693800,2838786823.76,0
1717594200000,2024-06-05,CRM,235.64,236.92,231.55,236.53,10772100,2547924799.85,0
1717507800000,2024-06-04,CRM,235.72,240.59,232.20,234.86,11197500,2629844856.83,0
1717421400000,2024-06-03,CRM,234.62,240.99,230.21,236.62,19962700,4723573976.53,0
1717162200000,2024-05-31,CRM,219.11,234.62,216.06,234.44,36807400,8629126945.86,0
1717075800000,2024-05-30,CRM,223.40,225.09,212.00,218.01,66763300,14555066666.26,0
1716989400000,2024-05-29,CRM,268.00,272.87,267.77,271.62,13397900,3639137532.58,0
1716903000000,2024-05-28,CRM,273.10,273.23,267.16,269.83,9294100,2507826878.20,0
1716557400000,2024-05-24,CRM,270.93,274.96,268.53,272.29,8325100,2266841550.14,0
1716471000000,2024-05-23,CRM,286.68,287.00,277.46,278.57,5456600,1520045101.97,0
1716384600000,2024-05-22,CRM,283.41,287.09,282.83,283.82,3309200,939217168.24,0
1716298200000,2024-05-21,CRM,286.79,287.22,283.29,283.76,3492100,990918330.10,0
1716211800000,2024-05-20,CRM,286.00,287.72,285.11,287.07,2799300,803595071.50,0
1715952600000,2024-05-17,CRM,287.04,287.34,284.26,285.61,3478900,993608578.04,0
1715866200000,2024-05-16,CRM,289.42,290.02,284.58,284.68,3559200,1013233029.93,0
1715779800000,2024-05-15,CRM,279.74,287.80,279.73,287.54,5828500,1675926939.80,0
1715693400000,2024-05-14,CRM,276.96,278.86,275.04,276.80,3056800,846122202.69,0
1715607000000,2024-05-13,CRM,277.14,277.80,275.19,277.52,2998700,832199191.06,0
1715347800000,2024-05-10,CRM,276.10,279.64,274.97,276.67,2912300,805746080.11,0
1715261400000,2024-05-09,CRM,272.17,275.35,271.07,275.17,4709700,1295968212.24,0
1715175000000,2024-05-08,CRM,275.73,279.94,275.73,278.97,3283300,915942205.01,0
1715088600000,2024-05-07,CRM,275.59,278.88,274.07,277.18,3507700,972264260.31,0
1715002200000,2024-05-06,CRM,276.17,277.13,274.06,275.63,3744800,1032179242.29,0
1714743000000,2024-05-03,CRM,276.82,277.67,273.35,273.66,4041600,1106024270.80,0
1714656600000,2024-05-02,CRM,270.43,273.08,267.94,272.13,3859900,1050394605.85,0
1714570200000,2024-05-01,CRM,269.02,274.00,266.55,268.69,3761000,1010543099.18,0
1714483800000,2024-04-30,CRM,274.51,274.61,268.36,268.94,5218000,1403328932.74,0
1714397400000,2024-04-29,CRM,274.89,277.29,273.22,275.74,3576400,986156501.07,0
1714138200000,2024-04-26,CRM,275.00,276.90,273.46,274.29,3754600,1029849266.08,0
1714051800000,2024-04-25,CRM,271.60,273.58,269.28,273.14,4811900,1314322436.49,0
1713965400000,2024-04-24,CRM,278.00,278.94,274.11,276.19,3938800,1087857181.62,0
1713879000000,2024-04-23,CRM,274.95,276.70,270.41,276.68,6285200,1738989089.97,0
1713792600000,2024-04-22,CRM,279.39,279.70,269.56,273.81,6747200,1847450815.53,0
1713533400000,2024-04-19,CRM,272.49,273.15,268.73,270.37,4913600,1328490008.01,0
1713447000000,2024-04-18,CRM,276.32,276.33,269.75,271.92,5918200,1609277023.47,0
1713360600000,2024-04-17,CRM,277.74,278.97,274.84,276.32,4199400,1160378238.76,0
1713274200000,2024-04-16,CRM,274.78,280.56,272.44,277.41,7624300,2115057090.92,0
1713187800000,2024-04-15,CRM,282.94,286.48,271.66,272.90,18365100,5011835677.91,0
1712928600000,2024-04-12,CRM,296.87,297.85,293.50,294.32,3820000,1124302427.98,0
1712842200000,2024-04-11,CRM,299.47,301.09,296.41,299.15,3468600,1037631668.83,0
1712755800000,2024-04-10,CRM,298.45,300.92,298.15,299.62,3036400,909766153.17,0
1712669400000,2024-04-09,CRM,303.32,305.60,299.25,302.37,2997700,906414534.36,0
1712583000000,2024-04-08,CRM,301.10,303.50,299.52,301.73,3142900,948307251.53,0
1712323800000,2024-04-05,CRM,293.54,303.42,293.30,301.91,4918200,1484853780.01,0
1712237400000,2024-04-04,CRM,308.26,311.30,292.10,294.14,8351000,2456363262.33,0
1712151000000,2024-04-03,CRM,303.99,307.16,303.10,304.74,3047400,928664646.24,0
1712064600000,2024-04-02,CRM,297.50,304.46,294.89,304.00,4746100,1442814400.00,0
1711978200000,2024-04-01,CRM,301.69,303.51,299.99,302.26,2918100,882024934.50,0
1711632600000,2024-03-28,CRM,300.00,302.80,299.63,301.18,4892300,1473462878.17,0
1711546200000,2024-03-27,CRM,307.44,309.30,298.63,301.38,3859900,1163296680.85,0
1711459800000,2024-03-26,CRM,307.48,307.98,304.89,305.83,3893900,1190871384.71,0
1711373400000,2024-03-25,CRM,303.70,307.71,302.54,306.06,4141200,1267455661.89,0
1711114200000,2024-03-22,CRM,309.32,310.23,306.65,307.77,3779000,1163062788.48,0
1711027800000,2024-03-21,CRM,307.94,311.80,306.35,308.39,6083900,1876214010.12,0
1710941400000,2024-03-20,CRM,301.97,307.02,300.69,306.08,4946600,1514055261.58,0
1710855000000,2024-03-19,CRM,298.18,301.77,296.62,301.45,3329900,1003798395.65,0
1710768600000,2024-03-18,CRM,299.62,300.97,296.02,300.51,5240500,1574822706.18,0
1710509400000,2024-03-15,CRM,298.96,300.05,293.77,294.33,11885100,3498141323.41,0
1710423000000,2024-03-14,CRM,305.00,309.49,302.00,303.32,4828800,1464671651.37,0
1710336600000,2024-03-13,CRM,305.00,307.73,303.11,304.68,5548800,1690608343.36,0
1710250200000,2024-03-12,CRM,306.71,309.04,303.87,306.62,4832000,1481587816.41,0
1710163800000,2024-03-11,CRM,302.64,307.61,300.25,306.00,4895500,1498023000.00,0
1709908200000,2024-03-08,CRM,302.20,308.87,302.20,305.28,4851600,1481096442.08,0
1709821800000,2024-03-07,CRM,306.00,306.77,301.75,302.42,6788900,2053099229.16,0
1709735400000,2024-03-06,CRM,304.65,305.89,302.74,303.77,8270000,2512177809.14,0
1709649000000,2024-03-05,CRM,311.31,312.55,296.14,298.75,9015300,2693320875.00,0
1709562600000,2024-03-04,CRM,314.57,317.65,313.54,314.64,9350000,2941884136.96,0
1709303400000,2024-03-01,CRM,307.00,318.71,306.62,316.88,9450200,2994579422.14,0
1709217000000,2024-02-29,CRM,300.00,310.54,294.79,308.82,21737800,6713067555.21,0
1709130600000,2024-02-28,CRM,299.58,300.88,296.61,299.77,12490800,3744366978.77,0
1709044200000,2024-02-27,CRM,301.58,301.75,296.60,299.50,6178800,1850550600.00,0
1708957800000,2024-02-26,CRM,295.59,303.83,295.00,300.39,8719300,2619190654.72,0
1708698600000,2024-02-23,CRM,298.00,298.00,291.08,292.80,4416800,1293238986.08,0
1708612200000,2024-02-22,CRM,292.00,294.63,291.40,293.65,5264300,1545861662.87,0
1708525800000,2024-02-21,CRM,280.07,283.57,278.36,283.55,3797200,1076696013.65,0
1708439400000,2024-02-20,CRM,289.50,290.85,284.15,286.39,4295500,1230188307.92,0
1708093800000,2024-02-16,CRM,292.00,292.07,287.88,289.72,4159400,1205061373.08,0
1708007400000,2024-02-15,CRM,291.34,292.00,288.01,291.94,3986500,1163818819.73,0
1707921000000,2024-02-14,CRM,285.00,289.46,284.64,289.15,3850700,1113429881.50,0
1707834600000,2024-02-13,CRM,280.41,283.43,276.42,281.15,4956600,1393548059.75,0
1707748200000,2024-02-12,CRM,290.82,291.00,287.00,287.32,3750000,1077450027.47,0
1707489000000,2024-02-09,CRM,293.25,295.24,291.05,291.30,4376300,1274816136.58,0
1707402600000,2024-02-08,CRM,289.30,293.11,288.98,291.95,4488400,1310388434.79,0
1707316200000,2024-02-07,CRM,287.35,289.80,285.20,288.84,3621400,1046005162.74,0
1707229800000,2024-02-06,CRM,287.94,288.64,281.91,285.83,4207200,1202543919.51,0
1707143400000,2024-02-05,CRM,286.25,289.05,281.36,288.11,5274800,1519722550.73,0
1706884200000,2024-02-02,CRM,285.20,288.16,283.16,285.66,3629600,1036831549.29,0
1706797800000,2024-02-01,CRM,282.01,285.05,281.36,283.80,3218300,913353500.71,0
1706711400000,2024-01-31,CRM,284.05,285.63,280.82,281.09,4557300,1281011440.31,0
1706625000000,2024-01-30,CRM,287.63,289.29,286.52,287.73,4810900,1384240309.85,0
1706538600000,2024-01-29,CRM,281.40,288.15,281.00,287.86,5762300,1658735593.59,0
1706279400000,2024-01-26,CRM,279.28,283.34,278.69,279.94,4877400,1365379367.91,0
1706193000000,2024-01-25,CRM,278.61,279.85,276.86,279.03,4178000,1165787334.90,0
1706106600000,2024-01-24,CRM,279.98,280.96,276.69,276.88,7037800,1948626098.36,0
1706020200000,2024-01-23,CRM,280.83,281.71,275.71,276.77,6573800,1819430553.78,0
1705933800000,2024-01-22,CRM,283.79,285.72,280.17,280.30,6735900,1888072687.77,0
1705674600000,2024-01-19,CRM,276.51,282.00,275.53,280.88,7413600,2082332004.20,0
1705588200000,2024-01-18,CRM,273.00,275.69,272.14,274.46,4752400,1304343663.39,0
1705501800000,2024-01-17,CRM,268.29,271.90,264.13,271.44,4706500,1277532371.49,0
1705415400000,2024-01-16,CRM,269.70,271.57,267.72,269.19,5858700,1577103467.30,0
1705069800000,2024-01-12,CRM,271.23,275.24,271.06,271.93,4847600,1318207832.50,0
1704983400000,2024-01-11,CRM,268.00,272.96,265.10,271.38,9012600,2445839432.01,0
1704897000000,2024-01-10,CRM,263.27,266.46,262.75,264.13,5128300,1354537904.04,0
1704810600000,2024-01-09,CRM,259.50,263.93,258.78,261.34,4571800,1194794195.26,0
1704724200000,2024-01-08,CRM,252.21,261.56,251.39,260.87,6626000,1728524587.65,0
1704465000000,2024-01-05,CRM,251.21,253.91,250.17,251.12,3676000,923117102.05,0
1704378600000,2024-01-04,CRM,251.83,252.64,249.84,251.24,4489800,1128017376.66,0
1704292200000,2024-01-03,CRM,253.50,254.16,251.77,251.84,5097100,1283653645.33,0
1704205800000,2024-01-02,CRM,260.54,260.56,253.77,256.13,4741400,1214414805.15,0
1703860200000,2023-12-29,CRM,265.01,265.65,262.65,263.14,3706600,975354778.30,0
1703773800000,2023-12-28,CRM,266.50,266.92,265.30,265.58,2958700,785771506.27,0
1703687400000,2023-12-27,CRM,265.94,267.01,265.40,266.72,3387000,903380644.13,0
1703601000000,2023-12-26,CRM,265.53,266.53,264.62,266.22,3218800,856908939.93,0
1703255400000,2023-12-22,CRM,267.26,268.15,265.30,266.34,3110600,828477192.61,0
1703169000000,2023-12-21,CRM,264.75,268.36,264.24,267.25,5160700,1379197075.00,0
1703082600000,2023-12-20,CRM,261.66,264.92,260.08,260.25,4510500,1173857625.00,0
1702996200000,2023-12-19,CRM,265.47,266.58,263.74,264.34,4665500,1233278252.91,0
1702909800000,2023-12-18,CRM,259.82,265.59,259.68,263.59,7498500,1976529587.54,0
1702650600000,2023-12-15,CRM,255.01,262.31,254.51,261.60,13739500,3594253283.86,0
1702564200000,2023-12-14,CRM,256.50,258.77,253.22,257.21,6613200,1700981115.49,0
1702477800000,2023-12-13,CRM,257.51,259.12,255.16,257.32,6567600,1689974880.10,0
1702391400000,2023-12-12,CRM,251.80,256.58,251.02,256.45,5827600,1494488091.14,0
1702305000000,2023-12-11,CRM,250.00,253.52,249.71,252.10,4766000,1201508629.09,0
1702045800000,2023-12-08,CRM,248.55,252.09,248.00,250.81,4605800,1155180686.76,0
1701959400000,2023-12-07,CRM,248.75,250.73,246.89,248.85,6568200,1634496610.09,0
1701873000000,2023-12-06,CRM,251.52,253.98,248.85,249.13,5374800,1339023950.24,0
1701786600000,2023-12-05,CRM,249.99,251.67,248.64,251.02,5771500,1448761954.66,0
1701700200000,2023-12-04,CRM,252.80,255.12,249.85,250.66,11429200,2864843313.85,0
1701441000000,2023-12-01,CRM,250.00,263.43,249.70,260.00,14538200,3779932000.00,0
1701354600000,2023-11-30,CRM,249.05,252.50,243.65,251.90,24425700,6152833680.92,0
1701268200000,2023-11-29,CRM,228.61,231.50,227.26,230.35,12327400,2839616665.24,0
1701181800000,2023-11-28,CRM,223.61,225.53,222.23,224.92,5535300,1244999665.86,0
1701095400000,2023-11-27,CRM,225.50,226.22,224.25,224.79,4885500,1098211512.20,0
1700836200000,2023-11-24,CRM,224.36,224.49,222.12,224.38,1869100,419388667.13,0
1700663400000,2023-11-22,CRM,224.30,225.69,223.21,223.84,3893600,871543409.74,0
1700577000000,2023-11-21,CRM,224.00,225.97,223.54,224.32,3852300,864147964.22,0
1700490600000,2023-11-20,CRM,221.43,226.10,220.62,225.13,4599300,1035440431.46,0
1700231400000,2023-11-17,CRM,221.17,222.79,220.38,221.22,3634900,804112582.44,0
1700145000000,2023-11-16,CRM,220.00,222.77,218.94,221.45,3712300,822088823.67,0
1700058600000,2023-11-15,CRM,220.75,221.37,217.66,219.42,4800700,1053369585.21,0
1699972200000,2023-11-14,CRM,219.00,221.25,217.95,221.18,4743800,1049233649.26,0
1699885800000,2023-11-13,CRM,212.57,216.14,211.76,215.28,3306600,711844843.96,0
1699626600000,2023-11-10,CRM,209.40,214.27,208.84,213.63,4112600,878574758.08,0
1699540200000,2023-11-09,CRM,213.57,213.58,209.07,210.01,4731400,993641288.01,0
1699453800000,2023-11-08,CRM,212.42,212.52,209.65,211.47,3433500,726082249.19,0
1699367400000,2023-11-07,CRM,209.50,213.34,208.96,211.84,5467100,1158150443.98,0
1699281000000,2023-11-06,CRM,208.21,208.48,204.69,207.42,3729700,773614367.17,0
1699018200000,2023-11-03,CRM,209.39,210.18,207.20,207.47,3861900,801228397.71,0
1698931800000,2023-11-02,CRM,206.31,208.26,205.95,208.11,4963600,1032974799.03,0
1698845400000,2023-11-01,CRM,200.92,204.49,200.49,203.91,3593600,732770989.16,0
1698759000000,2023-10-31,CRM,200.42,201.91,198.66,200.83,3425400,687923088.27,0
1698672600000,2023-10-30,CRM,199.00,200.58,197.08,199.27,3438300,685150055.69,0
1698413400000,2023-10-27,CRM,197.30,198.31,195.41,196.57,3168600,622851725.21,0
1698327000000,2023-10-26,CRM,197.42,199.66,193.68,196.25,5149100,1010510875.00,0
1698240600000,2023-10-25,CRM,203.20,203.74,195.43,197.06,4490000,884799389.04,0
1698154200000,2023-10-24,CRM,203.73,204.64,200.93,204.22,3959600,808629516.83,0
1698067800000,2023-10-23,CRM,199.90,203.57,197.85,202.00,4564100,921948200.00,0
1697808600000,2023-10-20,CRM,207.36,208.11,202.12,203.73,5539100,1128480819.33,0
1697722200000,2023-10-19,CRM,206.45,210.95,205.53,208.32,4995900,1040745924.59,0
1697635800000,2023-10-18,CRM,208.88,209.63,204.19,204.83,3380800,692489270.19,0
1697549400000,2023-10-17,CRM,206.49,211.94,206.00,209.84,4006100,840640009.33,0
1697463000000,2023-10-16,CRM,205.84,209.49,205.04,208.53,3623200,755545891.58,0
1697203800000,2023-10-13,CRM,205.11,207.14,203.21,204.59,3677500,752379711.53,0
1697117400000,2023-10-12,CRM,207.83,208.58,203.27,205.68,3548500,729855454.01,0
1697031000000,2023-10-11,CRM,207.23,209.20,204.41,206.85,3971000,821401374.24,0
1696944600000,2023-10-10,CRM,207.64,209.22,206.26,206.88,4503500,931684101.99,0
1696858200000,2023-10-09,CRM,204.89,208.28,204.69,207.22,2781100,576299545.39,0
1696599000000,2023-10-06,CRM,200.48,208.27,199.89,207.36,4989200,1034560515.05,0
1696512600000,2023-10-05,CRM,202.00,202.15,198.49,202.01,3592600,725741106.27,0
1696426200000,2023-10-04,CRM,200.88,202.74,199.51,201.87,3656400,738117450.15,0
1696339800000,2023-10-03,CRM,202.75,203.57,197.42,199.83,4622400,923694200.46,0
1696253400000,2023-10-02,CRM,200.80,205.11,200.52,203.71,3745700,763036572.15,0
1695994200000,2023-09-29,CRM,205.08,207.79,202.10,202.78,4405100,893266172.62,0
1695907800000,2023-09-28,CRM,200.76,205.15,199.55,203.20,4344000,882700786.74,0
1695821400000,2023-09-27,CRM,202.99,203.93,200.94,202.73,4123800,836017956.38,0
1695735000000,2023-09-26,CRM,205.47,206.44,201.28,202.49,5404500,1094357234.69,0
1695648600000,2023-09-25,CRM,205.00,206.53,203.87,206.34,4067300,839246667.11,0
1695389400000,2023-09-22,CRM,209.31,209.72,205.88,206.43,3848300,794404540.81,0
1695303000000,2023-09-21,CRM,209.80,211.89,208.07,208.61,4957300,1034142356.03,0
1695216600000,2023-09-20,CRM,215.20,217.18,212.92,213.03,2990900,637151423.35,0
1695130200000,2023-09-19,CRM,214.39,216.06,212.26,215.70,4001500,863123537.79,0
1695043800000,2023-09-18,CRM,214.56,216.38,214.18,215.00,4279400,920071000.00,0
1694784600000,2023-09-15,CRM,218.87,219.19,213.46,214.61,9939000,2133008796.07,0
1694698200000,2023-09-14,CRM,219.42,220.57,218.34,218.78,4297200,940141410.75,0
1694611800000,2023-09-13,CRM,221.18,221.86,218.30,218.80,4173600,913183692.74,0
1694525400000,2023-09-12,CRM,223.45,224.79,221.26,221.66,4002300,887149832.66,0
1694439000000,2023-09-11,CRM,226.01,226.83,222.79,225.31,4418000,995419569.21,0
1694179800000,2023-09-08,CRM,223.32,225.47,222.86,224.76,4578900,1029153538.85,0
1694093400000,2023-09-07,CRM,219.77,222.73,219.31,222.53,4201900,935048801.87,0
1694007000000,2023-09-06,CRM,219.47,222.21,219.02,221.62,5066700,1122882029.26,0
1693920600000,2023-09-05,CRM,219.33,220.32,217.61,218.69,5807300,1269998451.18,0
1693575000000,2023-09-01,CRM,223.50,223.97,220.52,221.53,5600900,1240767370.16,0
1693488600000,2023-08-31,CRM,228.00,228.79,221.20,221.46,19268400,4267179993.37,0
1693402200000,2023-08-30,CRM,211.77,215.59,209.43,215.04,9946000,2138787773.22,0
1693315800000,2023-08-29,CRM,206.75,212.46,206.52,211.96,5850400,1240050823.28,0
1693229400000,2023-08-28,CRM,210.45,213.48,209.64,211.72,4086900,865278472.99,0
1692970200000,2023-08-25,CRM,205.51,210.79,205.48,209.47,3068800,642821539.75,0
1692883800000,2023-08-24,CRM,211.01,211.99,205.44,205.51,3960300,813881231.25,0
1692797400000,2023-08-23,CRM,208.00,210.99,207.14,209.13,3833200,801637134.72,0
1692711000000,2023-08-22,CRM,209.85,210.11,206.00,206.76,3153200,651955614.68,0
1692624600000,2023-08-21,CRM,206.00,209.42,204.22,209.03,4023300,840990394.09,0
1692365400000,2023-08-18,CRM,200.97,205.50,200.20,204.83,4267200,874050583.81,0
1692279000000,2023-08-17,CRM,206.57,206.93,203.39,203.84,4062700,828140753.12,0
1692192600000,2023-08-16,CRM,208.00,209.69,206.95,206.99,2759600,571209619.16,0
1692106200000,2023-08-15,CRM,210.33,212.37,207.84,208.78,4076400,851070787.02,0
1692019800000,2023-08-14,CRM,207.90,212.10,207.12,212.06,3304700,700794673.93,0
1691760600000,2023-08-11,CRM,206.13,209.50,205.50,208.70,2930800,611657951.06,0
1691674200000,2023-08-10,CRM,208.18,210.34,206.44,208.25,4004700,833978775.00,0
1691587800000,2023-08-09,CRM,211.65,211.66,204.91,205.86,7847500,1615486354.79,0
1691501400000,2023-08-08,CRM,213.55,214.19,211.14,211.58,4843800,1024851212.87,0
1691415000000,2023-08-07,CRM,215.31,216.89,214.37,216.06,3615200,781100103.17,0
1691155800000,2023-08-04,CRM,216.41,217.25,213.07,214.59,4800400,1030117818.42,0
1691069400000,2023-08-03,CRM,216.20,218.21,214.60,215.56,5515200,1188856498.54,0
1690983000000,2023-08-02,CRM,221.98,222.85,218.80,220.50,5127000,1130503500.00,0
1690896600000,2023-08-01,CRM,223.89,224.81,221.63,224.27,4212600,944759820.00,0
1690810200000,2023-07-31,CRM,222.35,225.38,221.75,225.01,5571900,1253733188.39,0
1690551000000,2023-07-28,CRM,226.00,227.31,223.98,225.60,4238700,956250745.87,0
1690464600000,2023-07-27,CRM,228.04,230.14,224.01,225.15,4299600,968054913.76,0
1690378200000,2023-07-26,CRM,224.46,227.51,223.12,225.58,4856700,1095574394.89,0
1690291800000,2023-07-25,CRM,225.88,227.52,225.19,226.03,3203700,724132307.09,0
1690205400000,2023-07-24,CRM,227.26,227.59,223.54,225.66,5363200,1210259731.64,0
1689946200000,2023-07-21,CRM,230.00,230.81,227.29,228.06,3529700,804983373.38,0
1689859800000,2023-07-20,CRM,231.10,233.50,227.32,228.16,5303000,1209932499.42,0
1689773400000,2023-07-19,CRM,233.98,238.22,231.23,234.37,8516300,1995965189.42,0
1689687000000,2023-07-18,CRM,227.05,229.62,225.47,227.63,5092700,1159251325.87,0
1689600600000,2023-07-17,CRM,229.24,230.28,227.81,228.00,3557900,811201200.00,0
1689341400000,2023-07-14,CRM,229.70,232.20,228.15,229.33,4278700,981234278.83,0
1689255000000,2023-07-13,CRM,228.26,230.96,227.60,230.37,5800300,1336215082.68,0
1689168600000,2023-07-12,CRM,221.90,228.09,221.61,227.28,8923500,2028133069.11,0
1689082200000,2023-07-11,CRM,222.06,222.35,217.24,221.17,10028100,2217914858.64,0
1688995800000,2023-07-10,CRM,209.00,212.87,208.32,212.81,3820100,812955471.67,0
1688736600000,2023-07-07,CRM,209.77,212.11,209.28,209.59,3022200,633422886.93,0
1688650200000,2023-07-06,CRM,211.20,212.50,207.83,210.14,4250900,893284123.41,0
1688563800000,2023-07-05,CRM,210.49,214.62,210.09,213.82,5069300,1083917763.13,0
1688391000000,2023-07-03,CRM,210.57,211.96,209.92,211.65,2400000,507959985.35,0
1688131800000,2023-06-30,CRM,211.86,213.85,210.96,211.26,5984200,1264222059.13,0
1688045400000,2023-06-29,CRM,211.90,212.65,209.72,210.43,3838300,807693440.89,0
1687959000000,2023-06-28,CRM,208.41,212.20,207.60,212.17,4775900,1013302694.26,0
1687872600000,2023-06-27,CRM,208.14,210.48,207.52,208.82,4014800,838370565.41,0
1687786200000,2023-06-26,CRM,209.02,211.75,207.35,207.36,4771500,989418242.91,0
1687527000000,2023-06-23,CRM,210.50,211.00,208.07,210.09,14037600,2949159332.59,0
1687440600000,2023-06-22,CRM,209.63,213.96,209.09,213.29,5689800,1213577403.80,0
1687354200000,2023-06-21,CRM,216.52,217.80,208.07,209.59,7971600,1670767614.81,0
1687267800000,2023-06-20,CRM,208.65,217.05,208.61,216.97,9522900,2066183624.62,0
1686922200000,2023-06-16,CRM,213.54,213.65,210.60,211.76,13672700,2895330876.89,0
1686835800000,2023-06-15,CRM,207.95,213.33,207.37,211.92,7905400,1675312353.52,0
1686749400000,2023-06-14,CRM,207.70,211.71,205.02,209.40,8963400,1876935905.29,0
1686663000000,2023-06-13,CRM,215.50,216.23,207.92,208.98,11698900,2444836072.02,0
1686576600000,2023-06-12,CRM,216.15,220.39,212.14,213.69,11568300,2472030055.24,0
1686317400000,2023-06-09,CRM,210.69,218.66,210.69,215.31,7676700,1652870258.26,0
1686231000000,2023-06-08,CRM,205.38,210.38,204.85,209.53,5548600,1162598151.23,0
1686144600000,2023-06-07,CRM,214.88,216.66,204.78,205.73,9323900,1918205907.16,0
1686058200000,2023-06-06,CRM,208.55,213.40,208.37,212.85,6796000,1446528641.48,0
1685971800000,2023-06-05,CRM,210.47,212.32,207.06,209.86,7804400,1637831388.76,0
