https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume DIS,Volume USDT,tradecount
1722000600000,2024-07-26,DIS,90.00,90.55,89.34,89.93,11301900,1016379870.45,0
1721914200000,2024-07-25,DIS,90.08,90.50,89.21,89.21,10765300,960372403.14,0
1721827800000,2024-07-24,DIS,90.22,90.75,89.58,89.80,11768500,1056811335.91,0
1721741400000,2024-07-23,DIS,90.70,91.69,89.83,90.94,22534700,2049305673.02,0
1721655000000,2024-07-22,DIS,95.11,95.16,93.49,94.13,13377000,1259176973.26,0
1721395800000,2024-07-19,DIS,96.82,96.82,95.44,95.74,9301000,890477720.13,0
1721309400000,2024-07-18,DIS,97.36,98.06,96.68,96.79,7529400,728770632.89,0
1721223000000,2024-07-17,DIS,98.30,98.61,96.53,97.31,9456100,920173067.91,0
1721136600000,2024-07-16,DIS,97.02,98.72,96.54,98.47,10755500,1059094098.13,0
1721050200000,2024-07-15,DIS,97.33,97.49,96.60,96.87,7417700,718552619.37,0
1720791000000,2024-07-12,DIS,97.10,97.83,96.98,97.13,6465700,628013423.24,0
1720704600000,2024-07-11,DIS,97.01,97.58,96.30,96.60,7422600,717023148.67,0
1720618200000,2024-07-10,DIS,96.95,97.28,96.25,96.97,7761100,752593876.47,0
1720531800000,2024-07-09,DIS,97.47,97.53,96.15,97.05,9044400,877759047.60,0
1720445400000,2024-07-08,DIS,97.69,98.29,96.89,97.37,8167600,795279234.43,0
1720186200000,2024-07-05,DIS,98.31,98.31,97.58,97.99,8550800,837892873.73,0
1720013400000,2024-07-03,DIS,97.84,99.08,97.83,98.61,5030000,496008303.07,0
1719927000000,2024-07-02,DIS,97.94,97.99,96.95,97.99,13340300,1307215968.50,0
1719840600000,2024-07-01,DIS,99.40,99.74,97.88,98.04,15299000,1499913974.01,0
1719581400000,2024-06-28,DIS,102.02,102.58,98.38,99.29,21439400,2128718045.63,0
1719495000000,2024-06-27,DIS,102.04,102.28,101.81,102.17,8365200,854672468.68,0
1719408600000,2024-06-26,DIS,101.90,102.37,101.43,102.18,10122300,1034296617.09,0
1719322200000,2024-06-25,DIS,102.66,103.68,101.77,102.20,10296100,1052261388.58,0
1719235800000,2024-06-24,DIS,102.25,103.08,101.91,101.98,7393600,753999352.82,0
1718976600000,2024-06-21,DIS,101.80,102.54,101.59,102.27,14137300,1445821623.54,0
1718890200000,2024-06-20,DIS,100.57,101.94,100.38,101.84,7886900,803201867.12,0
1718717400000,2024-06-18,DIS,101.12,101.76,100.61,101.50,7044700,715037050.00,0
1718631000000,2024-06-17,DIS,100.98,101.92,100.62,101.52,10389000,1054691245.12,0
1718371800000,2024-06-14,DIS,99.81,100.38,99.25,99.97,7087600,708547380.65,0
1718285400000,2024-06-13,DIS,100.61,101.07,99.61,100.09,10164600,1017374776.78,0
1718199000000,2024-06-12,DIS,101.20,101.69,100.25,100.80,9041800,911413467.59,0
1718112600000,2024-06-11,DIS,102.64,102.88,100.74,100.87,9134200,921366779.09,0
1718026200000,2024-06-10,DIS,101.25,102.85,100.64,102.74,7621900,783073989.72,0
1717767000000,2024-06-07,DIS,100.86,102.27,100.55,101.54,6047800,614093617.54,0
1717680600000,2024-06-06,DIS,101.05,101.93,100.81,101.21,10294700,1041926577.57,0
1717594200000,2024-06-05,DIS,103.00,103.08,101.03,101.50,10796900,1095885350.00,0
1717507800000,2024-06-04,DIS,102.11,103.49,101.63,103.33,7269100,751116116.31,0
1717421400000,2024-06-03,DIS,104.17,104.22,102.48,102.77,6908600,709996798.81,0
1717162200000,2024-05-31,DIS,101.52,104.08,101.41,103.91,14735800,1531197031.96,0
1717075800000,2024-05-30,DIS,101.14,102.07,100.97,101.70,7300600,742470997.72,0
1716989400000,2024-05-29,DIS,101.76,102.08,100.77,100.88,7376300,744121123.74,0
1716903000000,2024-05-28,DIS,101.36,102.86,100.95,102.44,7813100,800373983.07,0
1716557400000,2024-05-24,DIS,100.85,102.09,100.69,101.76,6451600,656514829.78,0
1716471000000,2024-05-23,DIS,102.98,103.01,100.27,100.66,10504000,1057332678.47,0
1716384600000,2024-05-22,DIS,102.98,103.83,102.75,103.02,7190300,740744681.86,0
1716298200000,2024-05-21,DIS,102.99,103.70,102.72,103.01,7333300,755403248.67,0
1716211800000,2024-05-20,DIS,103.33,103.67,102.52,102.90,7667400,788975471.70,0
1715952600000,2024-05-17,DIS,103.63,103.82,103.04,103.25,7356000,759507000.00,0
1715866200000,2024-05-16,DIS,103.04,104.03,102.84,103.37,9476700,979606505.03,0
1715779800000,2024-05-15,DIS,105.62,105.88,101.39,102.77,20745600,2132025242.36,0
1715693400000,2024-05-14,DIS,105.30,105.99,104.95,105.35,11278400,1188179422.79,0
1715607000000,2024-05-13,DIS,105.59,106.64,105.59,105.83,9666400,1022995129.70,0
1715347800000,2024-05-10,DIS,106.92,107.02,105.42,105.79,15884600,1680431848.54,0
1715261400000,2024-05-09,DIS,104.62,106.13,104.39,105.80,15096000,1597156846.07,0
1715175000000,2024-05-08,DIS,104.90,106.48,104.44,105.44,15238100,1606705301.20,0
1715088600000,2024-05-07,DIS,107.25,107.88,104.21,105.39,55084600,5805365960.38,0
1715002200000,2024-05-06,DIS,114.80,116.94,114.15,116.47,16303200,1898833723.90,0
1714743000000,2024-05-03,DIS,113.54,114.11,112.80,113.66,7411100,842345653.14,0
1714656600000,2024-05-02,DIS,111.43,112.87,110.56,112.62,6799800,765793494.68,0
1714570200000,2024-05-01,DIS,111.29,111.99,110.21,110.48,6338400,700266453.28,0
1714483800000,2024-04-30,DIS,112.00,112.04,110.80,111.10,8156600,906198247.55,0
1714397400000,2024-04-29,DIS,113.04,113.88,110.34,112.08,7151200,801506509.09,0
1714138200000,2024-04-26,DIS,111.85,113.02,111.32,112.73,6304800,710740125.16,0
1714051800000,2024-04-25,DIS,111.22,112.89,110.39,112.77,8045900,907336115.99,0
1713965400000,2024-04-24,DIS,113.14,114.18,113.14,113.92,6157200,701428212.73,0
1713879000000,2024-04-23,DIS,112.83,114.24,112.80,113.71,6839300,777696796.74,0
1713792600000,2024-04-22,DIS,113.10,113.64,111.75,111.99,6901700,772921368.26,0
1713533400000,2024-04-19,DIS,111.72,112.72,111.08,112.61,9436000,1062587965.76,0
1713447000000,2024-04-18,DIS,113.18,114.25,112.19,112.43,8235600,925928510.51,0
1713360600000,2024-04-17,DIS,114.00,114.21,112.89,112.94,7379000,833384278.02,0
1713274200000,2024-04-16,DIS,112.82,114.50,112.52,113.88,9291400,1058104606.48,0
1713187800000,2024-04-15,DIS,114.88,115.55,112.77,112.95,9637100,1088510415.59,0
1712928600000,2024-04-12,DIS,116.39,116.70,113.73,114.01,12155200,1385814377.97,0
1712842200000,2024-04-11,DIS,117.59,118.28,116.37,117.15,6559400,768433720.01,0
1712755800000,2024-04-10,DIS,116.60,117.56,116.37,117.19,6746300,790598913.47,0
1712669400000,2024-04-09,DIS,117.38,118.51,116.89,117.97,7451100,879006276.10,0
1712583000000,2024-04-08,DIS,118.02,118.52,116.82,117.35,6266000,735315090.44,0
1712323800000,2024-04-05,DIS,116.60,118.86,116.30,118.38,9653900,1142828655.48,0
1712237400000,2024-04-04,DIS,119.22,120.19,116.96,117.09,13815400,1617645135.41,0
1712151000000,2024-04-03,DIS,122.27,123.69,118.38,118.98,22480400,2674718067.47,0
1712064600000,2024-04-02,DIS,120.22,123.53,120.16,122.82,15517100,1905810217.26,0
1711978200000,2024-04-01,DIS,122.06,122.40,120.78,121.53,8419700,1023246130.72,0
1711632600000,2024-03-28,DIS,121.25,123.74,121.20,122.36,15367400,1880355073.38,0
1711546200000,2024-03-27,DIS,120.96,122.03,120.02,120.98,10782800,1304503180.20,0
1711459800000,2024-03-26,DIS,119.63,120.40,118.19,119.93,11870000,1423569103.62,0
1711373400000,2024-03-25,DIS,116.97,119.41,116.87,119.36,12103600,1444685703.39,0
1711114200000,2024-03-22,DIS,116.92,117.66,115.84,115.87,7144800,827867995.62,0
1711027800000,2024-03-21,DIS,116.99,117.36,115.86,116.70,10353500,1208253418.40,0
1710941400000,2024-03-20,DIS,114.61,116.51,114.36,116.46,11699600,1362535405.29,0
1710855000000,2024-03-19,DIS,113.41,115.17,113.24,114.51,10999700,1259575670.50,0
1710768600000,2024-03-18,DIS,112.29,114.43,112.29,113.85,11820800,1345798061.96,0
1710509400000,2024-03-15,DIS,111.60,112.96,111.40,111.95,15364200,1720022143.11,0
1710423000000,2024-03-14,DIS,111.74,112.35,109.51,112.06,10520500,1178927204.32,0
1710336600000,2024-03-13,DIS,112.74,114.13,112.44,112.50,7267900,817638750.00,0
1710250200000,2024-03-12,DIS,112.52,112.95,111.64,112.46,8085000,909239092.60,0
1710163800000,2024-03-11,DIS,110.09,112.91,110.03,112.31,8794300,987687811.53,0
1709908200000,2024-03-08,DIS,110.18,111.31,109.34,110.32,10009200,1104214940.95,0
1709821800000,2024-03-07,DIS,110.70,111.08,109.20,110.18,8609300,948572676.63,0
1709735400000,2024-03-06,DIS,113.08,113.30,109.25,110.06,14743900,1622713598.00,0
1709649000000,2024-03-05,DIS,113.61,115.19,112.27,112.87,14929600,1685103993.01,0
1709562600000,2024-03-04,DIS,112.67,114.13,111.80,113.69,11558900,1314131369.22,0
1709303400000,2024-03-01,DIS,111.44,112.15,111.03,111.95,7242400,810786657.90,0
1709217000000,2024-02-29,DIS,111.14,112.75,110.97,111.58,11658300,1300833135.35,0
1709130600000,2024-02-28,DIS,108.78,111.04,108.66,110.80,10773000,1193648432.88,0
1709044200000,2024-02-27,DIS,107.78,109.58,107.78,109.42,7595000,831044886.09,0
1708957800000,2024-02-26,DIS,107.52,108.76,107.38,107.68,8694200,936191458.65,0
1708698600000,2024-02-23,DIS,107.57,108.00,105.83,107.74,11724000,1263143734.95,0
1708612200000,2024-02-22,DIS,107.99,108.49,107.41,107.64,9266200,997413762.34,0
1708525800000,2024-02-21,DIS,108.48,109.22,107.24,107.67,10427500,1122728905.91,0
1708439400000,2024-02-20,DIS,110.85,111.13,109.35,109.44,9770900,1069327319.85,0
1708093800000,2024-02-16,DIS,112.02,112.56,111.16,111.60,8782200,980093506.60,0
1708007400000,2024-02-15,DIS,111.08,112.92,111.08,112.45,9961900,1120215624.60,0
1707921000000,2024-02-14,DIS,110.58,111.68,109.67,111.56,11405500,1272397552.15,0
1707834600000,2024-02-13,DIS,108.28,110.65,108.21,110.46,14594500,1612108456.64,0
1707748200000,2024-02-12,DIS,107.88,111.06,107.83,109.29,13424000,1467108972.29,0
1707489000000,2024-02-09,DIS,109.60,110.15,107.69,108.39,21509100,2331371335.87,0
1707402600000,2024-02-08,DIS,107.08,112.77,106.80,110.54,60558400,6694125591.44,0
1707316200000,2024-02-07,DIS,97.39,99.28,96.64,99.14,28886300,2863787764.37,0
1707229800000,2024-02-06,DIS,96.92,99.32,96.79,99.29,16455500,1633866610.07,0
1707143400000,2024-02-05,DIS,96.70,97.37,96.49,96.65,11679300,1128804362.82,0
1706884200000,2024-02-02,DIS,96.28,97.41,95.82,97.13,9321300,905377843.40,0
1706797800000,2024-02-01,DIS,96.37,97.93,95.90,97.06,8484800,823534667.29,0
1706711400000,2024-01-31,DIS,96.42,97.57,95.81,96.05,9592300,921340444.27,0
1706625000000,2024-01-30,DIS,96.52,97.54,96.01,96.94,9139600,885992846.31,0
1706538600000,2024-01-29,DIS,95.42,97.50,95.00,97.49,13422200,1308530249.33,0
1706279400000,2024-01-26,DIS,95.00,95.53,94.70,95.36,7812800,745028612.77,0
1706193000000,2024-01-25,DIS,93.92,94.94,93.75,94.86,8661600,821639381.29,0
1706106600000,2024-01-24,DIS,94.42,95.25,93.26,93.50,10454900,977533150.00,0
1706020200000,2024-01-23,DIS,95.43,95.89,93.18,93.77,11559400,1083924899.20,0
1705933800000,2024-01-22,DIS,92.87,95.23,92.87,95.08,15119400,1437552579.68,0
1705674600000,2024-01-19,DIS,92.32,93.58,91.63,93.06,19790100,1841666657.68,0
1705588200000,2024-01-18,DIS,90.66,92.51,90.41,92.21,12203200,1125257060.83,0
1705501800000,2024-01-17,DIS,92.58,93.76,90.10,90.34,15735200,1421517910.38,0
1705415400000,2024-01-16,DIS,90.29,93.09,89.46,93.05,16780900,1561462796.21,0
1705069800000,2024-01-12,DIS,89.65,90.83,89.65,90.35,11919400,1076917771.81,0
1704983400000,2024-01-11,DIS,89.39,89.78,88.69,89.45,9642200,862494760.57,0
1704897000000,2024-01-10,DIS,89.82,89.82,88.88,89.29,15091600,1347528977.82,0
1704810600000,2024-01-09,DIS,91.05,91.10,89.60,89.67,11255100,1009244796.39,0
1704724200000,2024-01-08,DIS,91.55,91.94,91.00,91.55,11103700,1016543768.89,0
1704465000000,2024-01-05,DIS,90.41,91.32,90.36,90.90,9092100,826471903.87,0
1704378600000,2024-01-04,DIS,91.94,91.94,90.00,90.56,12087400,1094634914.49,0
1704292200000,2024-01-03,DIS,90.23,92.08,90.00,91.65,11929800,1093366188.20,0
1704205800000,2024-01-02,DIS,90.10,91.48,89.73,90.71,10587600,960401186.31,0
1703860200000,2023-12-29,DIS,90.12,90.60,89.86,90.29,9211000,831661198.43,0
1703773800000,2023-12-28,DIS,90.09,90.98,89.97,90.40,8479600,766555852.94,0
1703687400000,2023-12-27,DIS,90.91,90.94,90.04,90.38,11123500,1005341899.45,0
1703601000000,2023-12-26,DIS,90.84,91.27,90.60,90.95,8086900,735503530.32,0
1703255400000,2023-12-22,DIS,91.62,92.24,90.75,91.02,9419800,857390164.38,0
1703169000000,2023-12-21,DIS,91.93,92.08,91.06,92.02,13037200,1199683100.23,0
1703082600000,2023-12-20,DIS,93.24,94.27,91.25,91.27,13060600,1192040918.16,0
1702996200000,2023-12-19,DIS,92.64,93.99,92.61,93.93,8804000,826959722.69,0
1702909800000,2023-12-18,DIS,92.70,93.71,92.70,92.86,9083600,843503101.54,0
1702650600000,2023-12-15,DIS,93.05,93.95,92.93,93.46,17551600,1640372519.93,0
1702564200000,2023-12-14,DIS,93.21,94.83,93.21,93.94,12439300,1168547872.37,0
1702477800000,2023-12-13,DIS,91.17,92.87,90.78,92.83,10173200,944378174.63,0
1702391400000,2023-12-12,DIS,92.12,92.20,90.86,91.07,13218400,1203799683.97,0
1702305000000,2023-12-11,DIS,92.73,93.08,91.97,92.20,10811000,996774167.01,0
1702045800000,2023-12-08,DIS,92.06,93.54,92.06,92.82,9498200,881622921.10,0
1701959400000,2023-12-07,DIS,91.80,93.39,91.65,92.35,10264700,947945029.34,0
1701873000000,2023-12-06,DIS,91.11,92.55,90.62,91.50,10462000,957273000.00,0
1701786600000,2023-12-05,DIS,91.61,91.78,89.93,90.79,12357000,1121892041.31,0
1701700200000,2023-12-04,DIS,91.90,92.41,91.61,92.01,12602800,1159583654.92,0
1701441000000,2023-12-01,DIS,92.74,92.84,91.77,92.58,11898200,1101535377.79,0
1701354600000,2023-11-30,DIS,93.55,93.86,92.20,92.69,13396700,1241740155.71,0
1701268200000,2023-11-29,DIS,92.60,93.24,91.44,92.50,13857000,1281772500.00,0
1701181800000,2023-11-28,DIS,95.00,95.14,92.45,92.50,18660300,1726077750.00,0
1701095400000,2023-11-27,DIS,95.74,95.74,94.52,95.17,11049500,1051580894.77,0
1700836200000,2023-11-24,DIS,94.90,96.51,94.90,96.06,5440500,522614416.72,0
1700663400000,2023-11-22,DIS,94.91,95.71,94.76,95.07,7328200,696691971.76,0
1700577000000,2023-11-21,DIS,94.73,94.96,93.96,94.45,7654800,722995836.64,0
1700490600000,2023-11-20,DIS,93.98,95.59,93.87,95.03,14105300,1340426641.78,0
1700231400000,2023-11-17,DIS,94.75,95.38,93.92,94.15,12189300,1147622613.60,0
1700145000000,2023-11-16,DIS,93.89,94.61,93.63,94.51,12923900,1221437816.61,0
1700058600000,2023-11-15,DIS,92.99,94.57,92.74,93.93,20593100,1934309889.28,0
1699972200000,2023-11-14,DIS,90.03,91.54,89.99,91.07,13152000,1197752635.99,0
1699885800000,2023-11-13,DIS,88.42,89.90,87.41,89.44,12834400,1147908767.33,0
1699626600000,2023-11-10,DIS,90.13,90.16,86.94,88.27,25175700,2222258954.49,0
1699540200000,2023-11-09,DIS,87.84,91.21,87.60,90.34,51062700,4613004131.00,0
1699453800000,2023-11-08,DIS,84.14,84.92,83.95,84.50,26942600,2276649700.00,0
1699367400000,2023-11-07,DIS,84.16,84.68,83.95,84.59,10540200,891595479.40,0
1699281000000,2023-11-06,DIS,85.08,85.80,83.59,84.02,14160900,1189798770.46,0
1699018200000,2023-11-03,DIS,84.17,85.93,84.16,85.07,11331800,963996222.54,0
1698931800000,2023-11-02,DIS,81.85,83.30,81.82,83.29,11518500,959375875.55,0
1698845400000,2023-11-01,DIS,81.53,81.58,80.18,81.07,9093000,737169507.23,0
1698759000000,2023-10-31,DIS,80.69,81.67,80.33,81.59,8672200,707564766.24,0
1698672600000,2023-10-30,DIS,79.72,80.93,79.53,80.68,10291200,830294019.14,0
1698413400000,2023-10-27,DIS,79.75,81.03,79.23,79.33,10300600,817146616.86,0
1698327000000,2023-10-26,DIS,80.08,80.61,79.42,79.78,11651000,929516765.78,0
1698240600000,2023-10-25,DIS,82.13,82.55,80.52,80.59,9372500,755329740.68,0
1698154200000,2023-10-24,DIS,83.41,84.20,81.74,82.56,11499500,949398691.93,0
1698067800000,2023-10-23,DIS,82.08,84.03,80.91,83.10,10772500,895194733.56,0
1697808600000,2023-10-20,DIS,82.90,83.44,82.61,82.65,10437000,862618065.93,0
1697722200000,2023-10-19,DIS,85.26,85.27,83.17,83.25,14316800,1191873600.00,0
1697635800000,2023-10-18,DIS,85.69,86.26,84.60,84.68,10047000,850779963.07,0
1697549400000,2023-10-17,DIS,85.35,86.29,85.31,86.20,9985700,860767309.53,0
1697463000000,2023-10-16,DIS,84.31,85.93,84.31,85.71,10275100,880678811.59,0
1697203800000,2023-10-13,DIS,83.94,84.58,83.38,84.35,10808000,911654783.51,0
1697117400000,2023-10-12,DIS,84.83,85.07,83.51,84.35,9554900,805955800.42,0
1697031000000,2023-10-11,DIS,85.37,85.72,84.26,84.85,9499200,806007105.51,0
1696944600000,2023-10-10,DIS,84.79,85.29,83.93,84.99,9450600,803206473.81,0
1696858200000,2023-10-09,DIS,84.30,84.88,83.13,84.70,13604400,1152292638.48,0
1696599000000,2023-10-06,DIS,81.05,83.53,80.49,82.94,15391100,1276537871.58,0
1696512600000,2023-10-05,DIS,79.10,80.94,78.88,80.81,15466600,1249855908.24,0
1696426200000,2023-10-04,DIS,79.61,79.79,78.73,79.32,12010500,952672856.33,0
1696339800000,2023-10-03,DIS,81.25,81.89,79.46,79.54,12586200,1001106359.52,0
1696253400000,2023-10-02,DIS,80.92,81.77,80.79,81.67,9128100,745491910.29,0
1695994200000,2023-09-29,DIS,80.66,81.33,80.41,81.05,11261400,912736504.37,0
1695907800000,2023-09-28,DIS,80.28,80.92,79.65,80.13,12229800,979973840.41,0
1695821400000,2023-09-27,DIS,80.12,80.56,79.22,79.90,14662500,1171533772.37,0
1695735000000,2023-09-26,DIS,80.50,80.74,79.79,80.05,14867900,1190175440.37,0
1695648600000,2023-09-25,DIS,81.56,81.77,80.56,81.01,11034400,893896767.57,0
1695389400000,2023-09-22,DIS,82.91,83.35,81.20,81.25,11495300,933993125.00,0
1695303000000,2023-09-21,DIS,82.06,83.67,81.92,82.73,14378000,1189491988.27,0
1695216600000,2023-09-20,DIS,82.03,83.20,81.64,82.56,12715200,1049766880.96,0
1695130200000,2023-09-19,DIS,83.92,84.79,81.71,81.94,21478900,1759981118.44,0
1695043800000,2023-09-18,DIS,85.24,85.92,84.98,85.02,11894200,1011244844.07,0
1694784600000,2023-09-15,DIS,85.22,86.19,84.61,85.58,21631200,1851198135.61,0
1694698200000,2023-09-14,DIS,84.00,84.74,83.04,84.48,22371900,1889978187.10,0
1694611800000,2023-09-13,DIS,83.35,84.05,83.12,83.48,9772700,815825028.81,0
1694525400000,2023-09-12,DIS,83.03,84.67,82.57,83.68,16594600,1388636133.06,0
1694439000000,2023-09-11,DIS,81.94,83.85,81.17,82.52,26579100,2193307242.78,0
1694179800000,2023-09-08,DIS,80.54,81.67,80.17,81.58,16220900,1323301051.70,0
1694093400000,2023-09-07,DIS,80.82,80.85,79.75,80.57,14768000,1189857755.49,0
1694007000000,2023-09-06,DIS,80.79,82.09,80.53,80.98,15518500,1256688182.09,0
1693920600000,2023-09-05,DIS,81.42,82.39,81.18,81.19,12741700,1034498654.11,0
1693575000000,2023-09-01,DIS,82.11,82.23,80.53,81.64,27701900,2261583099.09,0
1693488600000,2023-08-31,DIS,84.46,84.61,83.64,83.68,10448000,874288643.19,0
1693402200000,2023-08-30,DIS,84.40,84.68,83.83,84.28,11816600,995903033.58,0
1693315800000,2023-08-29,DIS,83.79,84.55,83.73,84.40,11210700,946183097.11,0
1693229400000,2023-08-28,DIS,83.83,84.69,83.53,84.16,12166400,1023924268.55,0
1692970200000,2023-08-25,DIS,83.07,83.65,82.46,83.36,16050900,1338003033.80,0
1692883800000,2023-08-24,DIS,85.51,85.95,82.46,82.47,27531000,2270481603.61,0
1692797400000,2023-08-23,DIS,85.81,86.33,85.64,85.83,7576000,650248093.87,0
1692711000000,2023-08-22,DIS,85.71,86.09,85.37,85.79,9835300,843770396.00,0
1692624600000,2023-08-21,DIS,85.81,86.25,85.41,85.88,11215000,963144169.20,0
1692365400000,2023-08-18,DIS,85.37,86.72,85.37,85.96,12364400,1062843812.68,0
1692279000000,2023-08-17,DIS,86.92,86.96,85.80,85.92,14206000,1220579493.99,0
1692192600000,2023-08-16,DIS,86.54,87.06,86.08,86.35,12182700,1051976126.41,0
1692106200000,2023-08-15,DIS,87.99,88.23,86.89,87.06,13677900,1190797940.61,0
1692019800000,2023-08-14,DIS,88.99,89.30,87.99,88.81,13676400,1214601050.61,0
1691760600000,2023-08-11,DIS,91.32,91.35,88.86,89.02,21998900,1958342004.15,0
1691674200000,2023-08-10,DIS,89.97,92.53,87.75,91.76,56716800,5204333689.16,0
1691587800000,2023-08-09,DIS,89.20,89.56,87.04,87.49,32517900,2844991001.53,0
1691501400000,2023-08-08,DIS,86.50,88.33,86.10,88.13,16767900,1477754980.95,0
1691415000000,2023-08-07,DIS,86.66,87.23,85.99,86.83,10818400,939361691.81,0
1691155800000,2023-08-04,DIS,85.94,87.11,85.45,86.30,11533900,995375605.20,0
1691069400000,2023-08-03,DIS,85.82,86.46,85.45,85.49,14145400,1209290215.78,0
1690983000000,2023-08-02,DIS,88.26,88.33,86.26,86.30,15162700,1308541056.27,0
1690896600000,2023-08-01,DIS,89.12,89.73,88.46,89.03,13717500,1221269008.26,0
1690810200000,2023-07-31,DIS,87.00,89.36,86.88,88.89,20837800,1852272029.28,0
1690551000000,2023-07-28,DIS,85.86,86.58,85.45,86.13,13638300,1174666741.54,0
1690464600000,2023-07-27,DIS,86.60,86.88,85.19,85.36,16691400,1424777914.19,0
1690378200000,2023-07-26,DIS,85.67,86.27,85.45,85.86,14983700,1286500491.15,0
1690291800000,2023-07-25,DIS,85.73,86.31,85.16,85.63,15335400,1313170259.88,0
1690205400000,2023-07-24,DIS,87.49,87.96,86.55,86.60,13911900,1204770518.77,0
1689946200000,2023-07-21,DIS,86.30,87.90,85.88,87.18,19901000,1734969186.07,0
1689859800000,2023-07-20,DIS,86.84,87.18,86.03,86.21,15277500,1317073261.01,0
1689773400000,2023-07-19,DIS,86.20,87.89,86.19,87.04,17177000,1495086095.73,0
1689687000000,2023-07-18,DIS,85.51,87.30,85.31,85.95,21885100,1881024278.21,0
1689600600000,2023-07-17,DIS,88.42,88.49,85.30,85.56,34503400,2952110819.76,0
1689341400000,2023-07-14,DIS,90.41,90.49,88.42,88.62,17770000,1574777448.81,0
1689255000000,2023-07-13,DIS,90.55,90.81,89.08,90.47,15325500,1386498003.71,0
1689168600000,2023-07-12,DIS,90.11,90.71,89.57,90.15,14912100,1344325837.75,0
1689082200000,2023-07-11,DIS,88.20,89.59,88.15,89.49,13735500,1229189865.66,0
1688995800000,2023-07-10,DIS,88.25,88.68,87.86,88.10,13642600,1201913039.18,0
1688736600000,2023-07-07,DIS,88.31,89.73,88.08,88.64,9705100,860260058.08,0
1688650200000,2023-07-06,DIS,88.67,88.83,87.78,88.74,12084600,1072387378.18,0
1688563800000,2023-07-05,DIS,90.11,90.39,89.25,89.79,11028800,990275962.10,0
1688391000000,2023-07-03,DIS,89.12,90.95,88.91,90.50,7979500,722144750.00,0
1688131800000,2023-06-30,DIS,89.18,89.60,88.61,89.28,12837500,1146131984.33,0
1688045400000,2023-06-29,DIS,87.80,89.12,87.34,88.95,13402600,1192161229.10,0
1687959000000,2023-06-28,DIS,89.39,89.40,88.53,88.83,12118300,1076468611.19,0
1687872600000,2023-06-27,DIS,88.90,89.66,88.49,89.06,10032700,893512237.51,0
1687786200000,2023-06-26,DIS,88.04,89.49,87.77,88.70,13132700,1164870449.92,0
1687527000000,2023-06-23,DIS,88.02,88.40,87.61,88.10,13538000,1192697779.34,0
1687440600000,2023-06-22,DIS,88.44,89.19,88.12,88.49,10915300,965894873.68,0
1687354200000,2023-06-21,DIS,89.55,89.67,88.11,88.64,17873000,1584262709.09,0
1687267800000,2023-06-20,DIS,90.29,90.78,89.74,89.75,14939200,1340793200.00,0
1686922200000,2023-06-16,DIS,92.88,92.97,90.86,91.32,22683400,2071448081.08,0
1686835800000,2023-06-15,DIS,92.06,93.52,91.61,92.94,13354600,1241176556.60,0
1686749400000,2023-06-14,DIS,94.26,94.52,91.92,92.45,15877400,1467865581.55,0
1686663000000,2023-06-13,DIS,94.12,94.44,93.44,93.85,12964400,1216708920.22,0
1686576600000,2023-06-12,DIS,92.25,93.23,91.77,93.14,12341600,1149496616.47,0
1686317400000,2023-06-09,DIS,92.78,92.92,91.55,91.93,9625400,884863024.94,0
1686231000000,2023-06-08,DIS,92.52,92.68,91.30,92.53,9030200,835564394.98,0
1686144600000,2023-06-07,DIS,92.78,93.08,91.86,92.52,11082400,1025343610.80,0
1686058200000,2023-06-06,DIS,91.10,92.51,91.02,92.16,12109100,1115974700.34,0
1685971800000,2023-06-05,DIS,91.20,91.76,89.44,91.00,18506700,1684109700.00,0
1685712600000,2023-06-02,DIS,89.63,91.34,89.60,90.77,14350200,1302567605.83,0
1685626200000,2023-06-01,DIS,88.40,89.06,87.11,88.59,11993200,1062477544.08,0
1685539800000,2023-05-31,DIS,87.58,88.17,87.15,87.96,11440600,1006315165.53,0
1685453400000,2023-05-30,DIS,88.97,88.97,87.01,87.82,14800700,1299797469.48,0
1685107800000,2023-05-26,DIS,88.49,89.24,88.10,88.29,12892700,1138296494.80,0
1685021400000,2023-05-25,DIS,89.56,89.56,87.79,88.14,13605800,1199215203.70,0
1684935000000,2023-05-24,DIS,89.44,89.49,88.41,89.07,15350800,1367295751.32,0
1684848600000,2023-05-23,DIS,91.10,92.03,89.81,89.82,14778700,1327422829.49,0
1684762200000,2023-05-22,DIS,91.33,91.94,89.89,91.82,14150600,1299308087.68,0
1684503000000,2023-05-19,DIS,93.00,93.00,91.32,91.35,16429000,1500789124.93,0
1684416600000,2023-05-18,DIS,92.85,94.24,92.46,93.76,15014800,1407787680.08,0
1684330200000,2023-05-17,DIS,91.02,93.05,90.85,92.77,12461600,1156062590.17,0
1684243800000,2023-05-16,DIS,92.04,92.42,90.78,90.98,17013300,1547870091.11,0
1684157400000,2023-05-15,DIS,91.54,92.87,90.70,92.86,16792000,1559305130.25,0
1683898200000,2023-05-12,DIS,92.34,92.88,91.24,91.99,21837500,2008831578.35,0
1683811800000,2023-05-11,DIS,94.80,95.11,91.88,92.31,57127200,5273411692.53,0
1683725400000,2023-05-10,DIS,103.00,103.25,100.04,101.14,19525200,1974778716.08,0
