https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume V,Volume USDT,tradecount
1726234200000,2024-09-13,V,286.49,288.74,285.55,287.35,4987600,1433186890.44,0
1726147800000,2024-09-12,V,284.00,286.00,281.47,285.37,4160800,1187367475.68,0
1726061400000,2024-09-11,V,285.02,285.17,278.30,283.96,6281800,1783779874.32,0
1725975000000,2024-09-10,V,285.93,286.40,283.57,285.34,5314400,1516410876.54,0
1725888600000,2024-09-09,V,282.09,286.97,281.65,285.61,10933900,3122831018.84,0
1725629400000,2024-09-06,V,277.77,280.28,277.43,279.37,7187700,2008027713.90,0
1725543000000,2024-09-05,V,281.00,281.50,277.41,278.62,6447400,1796374556.52,0
1725456600000,2024-09-04,V,278.71,281.65,278.70,280.49,6107500,1713092615.36,0
1725370200000,2024-09-03,V,276.37,282.09,276.37,278.54,7278300,2027297744.19,0
1725024600000,2024-08-30,V,275.00,276.99,274.26,276.37,6296100,1740053126.26,0
1724938200000,2024-08-29,V,270.98,275.99,270.45,274.32,5565100,1526618272.76,0
1724851800000,2024-08-28,V,271.16,271.98,267.67,269.19,5455100,1468458382.32,0
1724765400000,2024-08-27,V,268.52,270.95,267.89,270.72,6594100,1785154760.05,0
1724679000000,2024-08-26,V,267.72,270.37,267.67,268.21,4612200,1237038122.59,0
1724419800000,2024-08-23,V,268.70,269.21,265.31,267.44,3697400,988832665.03,0
1724333400000,2024-08-22,V,268.94,269.50,266.57,267.94,4425200,1185688098.80,0
1724247000000,2024-08-21,V,268.56,269.27,267.39,268.20,6639700,1780767621.05,0
1724160600000,2024-08-20,V,267.00,268.04,265.78,268.04,6803600,1823637002.14,0
1724074200000,2024-08-19,V,267.42,268.31,265.23,266.47,6555900,1746950681.00,0
1723815000000,2024-08-16,V,266.85,268.44,265.39,267.38,5111100,1366605942.96,0
1723728600000,2024-08-15,V,262.84,267.39,262.84,266.80,7397800,1973732949.69,0
1723642200000,2024-08-14,V,260.87,261.50,258.74,261.14,8552300,2233347747.28,0
1723555800000,2024-08-13,V,260.13,261.68,259.27,260.13,12005700,3123042799.62,0
1723469400000,2024-08-12,V,260.50,261.60,259.24,259.89,26769400,6957099758.13,0
1723210200000,2024-08-09,V,259.17,261.52,259.01,259.76,7228100,1877571326.59,0
1723123800000,2024-08-08,V,258.13,260.45,257.92,259.83,8223700,2136763860.57,0
1723037400000,2024-08-07,V,259.66,262.03,256.31,256.52,12908600,3311313930.18,0
1722951000000,2024-08-06,V,256.50,260.49,255.77,258.26,21586800,5575007178.81,0
1722864600000,2024-08-05,V,261.45,262.92,254.51,256.44,9631300,2469850595.51,0
1722605400000,2024-08-02,V,263.83,267.96,262.88,266.58,7017900,1870831687.77,0
1722519000000,2024-08-01,V,266.33,267.00,264.18,265.93,7269700,1933231267.76,0
1722432600000,2024-07-31,V,264.54,266.36,264.25,265.67,7642500,2030383077.62,0
1722346200000,2024-07-30,V,263.23,264.30,261.01,263.10,5941800,1563287616.27,0
1722259800000,2024-07-29,V,260.32,262.71,258.58,261.60,6068100,1587414997.04,0
1722000600000,2024-07-26,V,255.59,261.20,255.59,259.46,7062200,1832358351.65,0
1721914200000,2024-07-25,V,255.39,258.22,252.70,253.74,8573300,2175389189.09,0
1721827800000,2024-07-24,V,256.07,257.20,253.13,254.17,13065900,3320959779.08,0
1721741400000,2024-07-23,V,267.53,267.70,263.86,264.79,8109200,2147235137.29,0
1721655000000,2024-07-22,V,267.23,268.40,265.02,267.71,5313600,1422503810.60,0
1721395800000,2024-07-19,V,270.32,270.95,264.31,265.46,6839900,1815719795.55,0
1721309400000,2024-07-18,V,272.29,273.62,268.56,269.15,5550800,1493997786.12,0
1721223000000,2024-07-17,V,268.44,272.91,268.24,272.70,5324700,1452045755.00,0
1721136600000,2024-07-16,V,268.52,270.21,267.37,269.25,7869900,2118970575.00,0
1721050200000,2024-07-15,V,265.67,269.24,265.25,268.45,6845200,1837594023.56,0
1720791000000,2024-07-12,V,264.34,267.40,263.66,265.74,6627800,1761271507.28,0
1720704600000,2024-07-11,V,262.13,263.63,260.76,262.55,8803600,2311385072.53,0
1720618200000,2024-07-10,V,259.12,263.48,258.51,263.00,9635500,2534136500.00,0
1720531800000,2024-07-09,V,267.00,267.55,263.92,265.44,6431300,1707124287.70,0
1720445400000,2024-07-08,V,270.25,271.44,265.97,266.40,8561100,2280676987.75,0
1720186200000,2024-07-05,V,269.00,270.55,268.24,270.36,7986400,2159202987.01,0
1720013400000,2024-07-03,V,269.07,269.75,268.15,268.99,5017800,1349737973.00,0
1719927000000,2024-07-02,V,263.24,268.23,262.40,268.23,8697800,2333010989.56,0
1719840600000,2024-07-01,V,263.79,265.77,261.30,263.24,7955800,2094284714.31,0
1719581400000,2024-06-28,V,267.20,268.60,261.25,262.47,13957300,3663372548.04,0
1719495000000,2024-06-27,V,268.51,270.59,266.50,266.59,10529100,2806952730.44,0
1719408600000,2024-06-26,V,272.91,274.46,271.75,273.60,12172000,3330259274.29,0
1719322200000,2024-06-25,V,276.85,277.93,273.53,273.53,18325800,5012656051.63,0
1719235800000,2024-06-24,V,275.32,280.39,275.27,276.30,24149600,6672534185.21,0
1718976600000,2024-06-21,V,277.17,277.54,274.58,275.22,14594700,4016753351.82,0
1718890200000,2024-06-20,V,273.19,278.04,273.10,276.82,10164400,2813709282.45,0
1718717400000,2024-06-18,V,271.30,273.90,271.30,273.62,6707500,1835306117.25,0
1718631000000,2024-06-17,V,269.00,271.83,269.00,271.17,9258200,2510546218.32,0
1718371800000,2024-06-14,V,270.10,271.55,269.27,270.66,8537300,2310705649.26,0
1718285400000,2024-06-13,V,270.32,271.86,269.32,271.19,7361200,1996283845.97,0
1718199000000,2024-06-12,V,276.77,277.60,269.90,270.32,7536600,2037293767.20,0
1718112600000,2024-06-11,V,274.54,274.86,272.22,274.67,6244600,1715204365.85,0
1718026200000,2024-06-10,V,278.14,278.56,273.38,275.04,5213800,1434003596.55,0
1717767000000,2024-06-07,V,277.71,280.33,276.86,278.67,4515600,1258362312.63,0
1717680600000,2024-06-06,V,274.80,277.15,274.08,277.04,4862400,1347079337.55,0
1717594200000,2024-06-05,V,273.53,274.93,272.02,274.50,5368700,1473708150.00,0
1717507800000,2024-06-04,V,269.63,272.99,269.31,272.42,4188500,1141031226.24,0
1717421400000,2024-06-03,V,273.09,273.13,268.06,270.38,4838800,1308314767.63,0
1717162200000,2024-05-31,V,271.44,272.76,269.01,272.46,8910000,2427618523.86,0
1717075800000,2024-05-30,V,268.70,271.64,268.31,271.30,4901900,1329885410.16,0
1716989400000,2024-05-29,V,269.00,271.14,268.26,268.86,5469700,1470583461.88,0
1716903000000,2024-05-28,V,274.23,274.46,270.23,270.98,6212100,1683354926.25,0
1716557400000,2024-05-24,V,275.01,275.24,273.35,274.49,4339700,1191204210.62,0
1716471000000,2024-05-23,V,275.24,277.44,273.03,274.23,6115900,1677163324.19,0
1716384600000,2024-05-22,V,275.53,278.08,275.12,275.58,4202500,1158124893.57,0
1716298200000,2024-05-21,V,278.00,278.43,274.88,275.95,6578200,1815254370.30,0
1716211800000,2024-05-20,V,279.22,280.27,278.18,278.54,5460900,1521079132.66,0
1715952600000,2024-05-17,V,280.05,280.91,278.10,280.10,6177800,1730401817.71,0
1715866200000,2024-05-16,V,281.74,282.38,279.26,279.84,10341500,2893965322.13,0
1715779800000,2024-05-15,V,277.15,281.73,277.07,281.50,21288400,5992684600.00,0
1715693400000,2024-05-14,V,279.44,279.99,274.27,277.74,18526100,5145438833.08,0
1715607000000,2024-05-13,V,281.46,282.15,279.10,279.39,10528400,2941529830.22,0
1715347800000,2024-05-10,V,279.55,281.03,279.24,280.74,8986400,2522841848.24,0
1715261400000,2024-05-09,V,276.80,278.79,276.40,278.54,8948800,2492598828.47,0
1715175000000,2024-05-08,V,277.80,278.55,274.92,277.19,9029700,2502942565.05,0
1715088600000,2024-05-07,V,273.72,277.88,272.83,276.46,6377100,1763013011.51,0
1715002200000,2024-05-06,V,269.65,272.78,269.57,272.67,3958700,1079418782.16,0
1714743000000,2024-05-03,V,269.00,269.45,266.50,268.49,3862000,1036908342.29,0
1714656600000,2024-05-02,V,269.35,269.47,266.65,267.61,5061700,1354561462.85,0
1714570200000,2024-05-01,V,268.15,270.91,266.71,267.32,6119900,1635971712.82,0
1714483800000,2024-04-30,V,270.53,272.08,268.58,268.61,6376400,1712764710.60,0
1714397400000,2024-04-29,V,272.32,274.47,271.09,271.84,4128600,1122318608.88,0
1714138200000,2024-04-26,V,275.01,276.77,273.83,274.52,6840600,1877881436.85,0
1714051800000,2024-04-25,V,272.97,276.22,270.49,275.16,8064600,2219055365.53,0
1713965400000,2024-04-24,V,282.57,283.00,274.49,275.02,8807200,2422156047.24,0
1713879000000,2024-04-23,V,274.01,274.89,272.71,274.11,6438000,1764720085.69,0
1713792600000,2024-04-22,V,270.95,273.76,269.36,272.33,6463700,1760259334.21,0
1713533400000,2024-04-19,V,271.47,272.00,268.29,269.78,7905400,2132718802.35,0
1713447000000,2024-04-18,V,272.57,273.15,269.86,271.37,8231800,2233863525.81,0
1713360600000,2024-04-17,V,273.30,274.00,271.50,272.69,5940900,1620024035.50,0
1713274200000,2024-04-16,V,270.54,274.13,270.17,271.35,8237100,2235137135.28,0
1713187800000,2024-04-15,V,277.89,277.91,270.34,271.28,10267500,2785367387.47,0
1712928600000,2024-04-12,V,275.55,277.00,274.06,275.96,9038400,2494236786.77,0
1712842200000,2024-04-11,V,274.00,276.48,272.18,275.68,8102300,2233642004.66,0
1712755800000,2024-04-10,V,275.42,276.82,274.12,274.48,5276000,1448156537.96,0
1712669400000,2024-04-09,V,277.63,278.00,273.32,276.72,7313900,2023902416.93,0
1712583000000,2024-04-08,V,276.25,277.98,275.15,277.76,5542400,1539457078.12,0
1712323800000,2024-04-05,V,276.10,277.96,275.03,277.14,4392100,1217226658.34,0
1712237400000,2024-04-04,V,278.36,279.08,273.56,274.00,4018600,1101096400.00,0
1712151000000,2024-04-03,V,280.48,280.48,276.56,276.96,4536600,1256456697.24,0
1712064600000,2024-04-02,V,278.00,279.33,276.98,278.44,6912300,1924660828.88,0
1711978200000,2024-04-01,V,280.36,280.89,276.79,278.28,5084000,1414775513.79,0
1711632600000,2024-03-28,V,278.49,279.80,277.12,279.08,5844400,1631055073.52,0
1711546200000,2024-03-27,V,280.25,281.25,276.98,279.02,5190700,1448309056.97,0
1711459800000,2024-03-26,V,284.13,284.13,278.41,280.60,8752400,2455923493.42,0
1711373400000,2024-03-25,V,283.01,283.50,280.04,281.21,8519200,2395684159.20,0
1711114200000,2024-03-22,V,290.00,290.49,282.89,283.26,8744100,2476853851.39,0
1711027800000,2024-03-21,V,289.97,290.96,287.90,290.37,5057600,1468575287.30,0
1710941400000,2024-03-20,V,287.64,289.87,286.72,289.28,6105000,1766054392.55,0
1710855000000,2024-03-19,V,286.66,288.06,285.25,287.35,6595200,1895130760.25,0
1710768600000,2024-03-18,V,283.87,286.23,283.25,285.05,4095600,1167450730.00,0
1710509400000,2024-03-15,V,283.55,285.63,282.64,283.04,9845000,2786528884.12,0
1710423000000,2024-03-14,V,288.96,289.04,284.55,286.41,5484500,1570815665.08,0
1710336600000,2024-03-13,V,284.66,286.10,283.82,285.14,5783800,1649192816.72,0
1710250200000,2024-03-12,V,281.31,284.48,280.29,283.92,7988700,2268151811.27,0
1710163800000,2024-03-11,V,279.45,280.77,277.99,280.56,4614000,1294503828.74,0
1709908200000,2024-03-08,V,279.00,281.67,278.83,280.04,3928800,1100221185.57,0
1709821800000,2024-03-07,V,280.88,281.17,276.16,278.26,5668500,1577316865.36,0
1709735400000,2024-03-06,V,280.00,282.00,279.31,280.43,4535200,1271806102.78,0
1709649000000,2024-03-05,V,280.27,280.99,277.68,279.38,6227900,1739950732.41,0
1709562600000,2024-03-04,V,282.81,283.00,278.13,280.53,5920300,1660821751.77,0
1709303400000,2024-03-01,V,283.20,284.91,282.11,283.16,3955700,1120096026.49,0
1709217000000,2024-02-29,V,285.50,285.66,282.18,282.64,6633700,1874949065.17,0
1709130600000,2024-02-28,V,282.10,286.13,282.08,285.63,4358800,1245004065.28,0
1709044200000,2024-02-27,V,284.17,284.17,281.54,283.17,4145200,1173796339.66,0
1708957800000,2024-02-26,V,283.04,285.35,282.66,284.15,3856900,1095938111.46,0
1708698600000,2024-02-23,V,284.72,285.95,283.50,283.60,5107700,1448543751.17,0
1708612200000,2024-02-22,V,279.18,284.06,278.98,283.75,5100200,1447181750.00,0
1708525800000,2024-02-21,V,274.63,276.97,273.53,276.76,4770100,1320172922.58,0
1708439400000,2024-02-20,V,274.57,276.84,273.34,275.15,6157200,1694153542.42,0
1708093800000,2024-02-16,V,280.96,281.12,277.87,278.56,6630700,1847047775.81,0
1708007400000,2024-02-15,V,277.65,281.12,277.56,280.98,4834800,1358482157.12,0
1707921000000,2024-02-14,V,276.47,277.64,274.71,277.56,4218400,1170859093.70,0
1707834600000,2024-02-13,V,273.75,278.00,272.76,275.81,5493800,1515244964.59,0
1707748200000,2024-02-12,V,276.43,276.67,274.24,275.07,3676200,1011212360.93,0
1707489000000,2024-02-09,V,275.00,277.18,274.09,276.43,4618300,1276636635.17,0
1707402600000,2024-02-08,V,279.54,279.66,275.28,275.78,5833400,1608735044.88,0
1707316200000,2024-02-07,V,279.38,279.54,277.06,279.39,4785900,1337132671.11,0
1707229800000,2024-02-06,V,274.80,276.88,274.03,276.76,4400000,1217744042.97,0
1707143400000,2024-02-05,V,277.40,278.00,275.13,275.58,4899100,1350093912.22,0
1706884200000,2024-02-02,V,277.61,278.50,275.68,277.18,4848700,1343962630.49,0
1706797800000,2024-02-01,V,273.39,277.19,273.36,277.05,7065000,1957358163.76,0
1706711400000,2024-01-31,V,277.12,279.99,273.18,273.26,6139300,1677625177.95,0
1706625000000,2024-01-30,V,274.59,278.64,274.19,277.15,6549000,1815055310.03,0
1706538600000,2024-01-29,V,266.97,275.07,266.71,273.66,6574500,1799177694.08,0
1706279400000,2024-01-26,V,265.94,270.87,265.60,267.94,8586500,2300666830.96,0
1706193000000,2024-01-25,V,271.95,272.78,270.80,272.61,6894900,1879618588.00,0
1706106600000,2024-01-24,V,272.57,272.86,271.08,271.65,5021700,1364144774.35,0
1706020200000,2024-01-23,V,271.55,271.87,269.91,271.26,5883000,1595822637.45,0
1705933800000,2024-01-22,V,272.24,272.35,270.36,271.20,5984300,1622942233.05,0
1705674600000,2024-01-19,V,268.18,271.15,267.05,270.90,7226500,1957658805.89,0
1705588200000,2024-01-18,V,267.88,268.78,266.42,268.14,6694300,1795009700.06,0
1705501800000,2024-01-17,V,264.42,267.10,264.39,266.63,5118700,1364799005.99,0
1705415400000,2024-01-16,V,263.52,265.66,262.35,265.24,6196400,1643533075.49,0
1705069800000,2024-01-12,V,265.13,265.55,263.71,264.17,4656100,1230001999.52,0
1704983400000,2024-01-11,V,265.46,266.19,262.40,264.03,5599000,1478303963.17,0
1704897000000,2024-01-10,V,264.97,265.37,262.86,264.56,4355800,1152370437.37,0
1704810600000,2024-01-09,V,262.00,263.62,261.14,263.33,7055800,1858003719.26,0
1704724200000,2024-01-08,V,260.94,262.62,259.95,262.54,4659000,1223173899.81,0
1704465000000,2024-01-05,V,260.78,261.46,258.75,259.69,3748400,973422005.15,0
1704378600000,2024-01-04,V,258.07,261.04,258.00,259.61,3843000,997681173.71,0
1704292200000,2024-01-03,V,258.55,258.86,256.86,257.98,4148300,1070178479.57,0
1704205800000,2024-01-02,V,259.61,260.09,257.67,258.87,5471000,1416277743.29,0
1703860200000,2023-12-29,V,260.57,261.46,259.67,260.35,4074900,1060900239.87,0
1703773800000,2023-12-28,V,258.54,260.97,258.54,260.40,3020500,786538181.56,0
1703687400000,2023-12-27,V,259.25,259.77,258.31,258.93,4034700,1044704841.45,0
1703601000000,2023-12-26,V,258.53,259.74,258.53,259.16,2085100,540374523.64,0
1703255400000,2023-12-22,V,260.00,261.21,258.22,258.43,5111500,1320964907.56,0
1703169000000,2023-12-21,V,257.51,259.99,257.04,259.54,6246700,1621268571.38,0
1703082600000,2023-12-20,V,260.50,260.82,257.08,257.11,7240900,1861707692.93,0
1702996200000,2023-12-19,V,258.61,260.34,257.20,259.99,8731200,2270024602.73,0
1702909800000,2023-12-18,V,258.70,259.59,257.95,258.37,6041100,1560838977.50,0
1702650600000,2023-12-15,V,254.51,258.37,254.45,258.03,13374000,3450893203.67,0
1702564200000,2023-12-14,V,263.19,263.25,256.40,258.73,8168700,2113487840.74,0
1702477800000,2023-12-13,V,259.15,262.48,258.69,262.38,4859900,1275140585.73,0
1702391400000,2023-12-12,V,257.30,259.72,256.40,259.56,5946600,1543499481.48,0
1702305000000,2023-12-11,V,255.00,257.63,255.00,256.52,6479300,1662069964.82,0
1702045800000,2023-12-08,V,255.00,256.04,253.87,255.74,3732300,954498422.50,0
1701959400000,2023-12-07,V,254.89,256.14,253.50,255.82,3589300,918214752.29,0
1701873000000,2023-12-06,V,255.80,256.83,253.53,254.29,3874000,985119433.99,0
1701786600000,2023-12-05,V,254.19,254.82,252.14,254.61,4199100,1069132853.56,0
1701700200000,2023-12-04,V,255.91,257.39,254.35,254.44,5247500,1335173912.81,0
1701441000000,2023-12-01,V,255.79,256.91,253.90,256.45,3939400,1010259178.09,0
1701354600000,2023-11-30,V,254.25,256.77,253.17,256.68,6874700,1764597945.65,0
1701268200000,2023-11-29,V,253.92,256.07,253.52,254.23,4955100,1259735051.83,0
1701181800000,2023-11-28,V,253.85,254.15,251.61,252.94,5234900,1324115618.78,0
1701095400000,2023-11-27,V,254.30,254.98,252.52,254.14,5478900,1392407642.66,0
1700836200000,2023-11-24,V,254.19,254.70,253.50,254.30,1640900,417280875.01,0
1700663400000,2023-11-22,V,253.00,254.54,252.66,253.72,5701400,1446559214.96,0
1700577000000,2023-11-21,V,250.03,253.34,250.03,252.23,7213700,1819511520.18,0
1700490600000,2023-11-20,V,249.61,250.93,245.60,249.97,8604200,2150791884.50,0
1700231400000,2023-11-17,V,249.45,250.24,248.66,249.56,7238200,1806365174.33,0
1700145000000,2023-11-16,V,248.59,249.45,247.27,248.57,7051600,1752816263.65,0
1700058600000,2023-11-15,V,246.81,248.24,245.34,248.11,13258900,3289665687.09,0
1699972200000,2023-11-14,V,246.17,247.93,245.58,246.94,14092000,3479878514.40,0
1699885800000,2023-11-13,V,245.00,245.68,244.11,244.67,4088500,1000333287.51,0
1699626600000,2023-11-10,V,243.98,245.27,241.97,245.25,4094400,1004151600.00,0
1699540200000,2023-11-09,V,244.33,244.48,240.97,241.64,4866600,1175965221.03,0
1699453800000,2023-11-08,V,243.49,244.75,242.80,243.91,5117500,1248209443.74,0
1699367400000,2023-11-07,V,243.41,245.07,243.38,244.77,4219700,1032855987.03,0
1699281000000,2023-11-06,V,244.00,244.78,242.61,243.49,5254100,1279320837.86,0
1699018200000,2023-11-03,V,245.12,245.32,242.26,243.60,5029800,1225259310.70,0
1698931800000,2023-11-02,V,239.91,243.25,239.20,243.25,6286700,1529239775.00,0
1698845400000,2023-11-01,V,236.14,239.04,235.68,238.58,4996200,1191993405.15,0
1698759000000,2023-10-31,V,233.57,235.72,232.99,235.10,4828400,1135156869.47,0
1698672600000,2023-10-30,V,232.19,233.38,230.03,233.08,5170300,1205093533.47,0
1698413400000,2023-10-27,V,231.17,231.39,228.03,229.27,5540900,1270362166.67,0
1698327000000,2023-10-26,V,234.57,235.61,230.36,231.28,6414500,1483545552.17,0
1698240600000,2023-10-25,V,232.25,238.48,231.29,236.85,10365300,2455021368.26,0
1698154200000,2023-10-24,V,232.89,236.53,232.89,234.65,6844100,1605968023.23,0
1698067800000,2023-10-23,V,231.36,234.46,231.28,231.53,5071700,1174250694.81,0
1697808600000,2023-10-20,V,234.13,235.77,232.64,233.38,5748300,1341538282.07,0
1697722200000,2023-10-19,V,237.47,237.92,233.41,233.81,5927400,1385885379.53,0
1697635800000,2023-10-18,V,239.96,240.83,236.99,237.47,9528300,2262685412.63,0
1697549400000,2023-10-17,V,239.63,241.48,238.29,241.20,4527600,1092057106.18,0
1697463000000,2023-10-16,V,239.00,240.71,238.33,240.07,6227300,1494987956.61,0
1697203800000,2023-10-13,V,236.39,238.65,236.23,237.67,4966800,1180459346.91,0
1697117400000,2023-10-12,V,236.71,237.73,234.89,236.78,4472800,1059069578.54,0
1697031000000,2023-10-11,V,237.55,238.51,234.89,235.68,4760900,1122048877.13,0
1696944600000,2023-10-10,V,234.90,238.22,234.28,236.60,4644000,1098770428.34,0
1696858200000,2023-10-09,V,232.80,235.17,231.70,234.44,5372200,1259458581.12,0
1696599000000,2023-10-06,V,233.17,236.59,232.75,235.04,6401300,1504561509.02,0
1696512600000,2023-10-05,V,230.41,234.19,230.22,233.48,6126200,1430345149.83,0
1696426200000,2023-10-04,V,229.48,231.70,228.88,231.22,5430900,1255732704.63,0
1696339800000,2023-10-03,V,230.47,231.75,227.78,228.81,5585700,1278064003.36,0
1696253400000,2023-10-02,V,229.24,231.37,228.77,231.27,5175200,1196868526.11,0
1695994200000,2023-09-29,V,232.84,233.03,229.65,230.01,6045200,1390456418.79,0
1695907800000,2023-09-28,V,230.67,232.54,229.67,231.66,4203900,973875489.40,0
1695821400000,2023-09-27,V,230.26,230.68,227.92,229.50,6006700,1378537650.00,0
1695735000000,2023-09-26,V,231.93,232.67,229.60,229.65,6193200,1422268342.20,0
1695648600000,2023-09-25,V,235.38,235.47,232.21,233.36,5921600,1381864579.61,0
1695389400000,2023-09-22,V,236.75,237.79,234.88,235.08,5935500,1395317350.87,0
1695303000000,2023-09-21,V,240.77,240.78,236.27,236.61,6881500,1628231719.20,0
1695216600000,2023-09-20,V,243.63,244.53,241.67,241.86,5756600,1392291279.51,0
1695130200000,2023-09-19,V,245.00,245.12,241.46,243.56,4709000,1146924028.50,0
1695043800000,2023-09-18,V,240.94,245.23,240.77,244.66,4771600,1167419673.47,0
1694784600000,2023-09-15,V,241.90,244.10,240.03,241.07,13077900,3152689448.79,0
1694698200000,2023-09-14,V,245.00,245.54,238.75,241.50,12000000,2898000000.00,0
1694611800000,2023-09-13,V,247.15,250.06,246.61,247.83,5657000,1401974320.36,0
1694525400000,2023-09-12,V,246.94,247.76,246.01,247.30,3499600,865451090.68,0
1694439000000,2023-09-11,V,247.33,248.36,246.27,247.22,2995800,740621679.66,0
1694179800000,2023-09-08,V,247.79,248.14,246.44,247.29,3309100,818307316.78,0
1694093400000,2023-09-07,V,245.50,247.40,245.11,247.14,4007900,990512403.55,0
1694007000000,2023-09-06,V,245.42,246.66,244.21,246.16,4520300,1112717064.55,0
1693920600000,2023-09-05,V,248.35,248.69,245.20,245.34,4459600,1094118247.67,0
1693575000000,2023-09-01,V,247.47,248.87,246.77,248.11,4112900,1020451621.51,0
1693488600000,2023-08-31,V,245.59,248.02,245.45,245.68,5532600,1359249127.48,0
1693402200000,2023-08-30,V,246.42,248.23,246.05,246.23,4573300,1126083639.46,0
1693315800000,2023-08-29,V,243.50,245.83,243.40,245.34,3975600,975373689.44,0
1693229400000,2023-08-28,V,243.01,245.23,242.60,243.83,3741500,912289951.85,0
1692970200000,2023-08-25,V,241.38,243.41,240.21,242.57,3541500,859061680.94,0
1692883800000,2023-08-24,V,242.25,243.56,239.36,239.47,4570700,1094545534.58,0
1692797400000,2023-08-23,V,241.32,242.54,240.72,242.30,4947700,1198827725.10,0
1692711000000,2023-08-22,V,240.00,241.43,238.67,240.57,3848400,925809616.19,0
1692624600000,2023-08-21,V,239.38,240.53,237.76,239.46,3573600,855734279.99,0
1692365400000,2023-08-18,V,235.58,239.05,235.30,238.17,4344800,1034801008.04,0
1692279000000,2023-08-17,V,240.00,240.38,236.49,237.37,4177600,991636891.60,0
1692192600000,2023-08-16,V,236.53,241.07,236.02,239.29,3218600,770178772.39,0
1692106200000,2023-08-15,V,242.01,242.67,239.35,239.83,3770100,904183089.90,0
1692019800000,2023-08-14,V,240.72,243.33,240.26,242.90,4351100,1056882163.44,0
1691760600000,2023-08-11,V,240.00,240.72,238.42,240.04,3607100,865848259.78,0
1691674200000,2023-08-10,V,240.62,243.95,240.09,240.16,4778000,1147484497.50,0
1691587800000,2023-08-09,V,240.50,241.97,239.49,239.76,4055000,972226777.73,0
1691501400000,2023-08-08,V,240.42,241.36,237.39,239.29,5080600,1215736739.89,0
1691415000000,2023-08-07,V,239.22,242.18,239.21,241.51,5649800,1364483166.96,0
1691155800000,2023-08-04,V,238.00,241.91,237.84,238.99,5169700,1235506631.40,0
1691069400000,2023-08-03,V,236.00,239.05,235.25,238.76,5033800,1201870060.35,0
1690983000000,2023-08-02,V,238.63,238.79,236.79,237.56,4868200,1156489580.11,0
1690896600000,2023-08-01,V,237.14,240.73,237.00,239.78,4627300,1109533988.35,0
1690810200000,2023-07-31,V,236.00,238.42,236.00,237.73,4799600,1141008887.49,0
1690551000000,2023-07-28,V,234.58,235.88,233.71,235.75,6794800,1601874100.00,0
1690464600000,2023-07-27,V,237.42,238.66,232.96,234.44,8160100,1913053863.92,0
1690378200000,2023-07-26,V,231.42,238.85,227.68,237.10,7551400,1790436986.09,0
1690291800000,2023-07-25,V,240.02,240.80,238.56,238.69,4997500,1192853287.20,0
1690205400000,2023-07-24,V,239.68,241.28,238.19,240.74,6010000,1446847433.01,0
1689946200000,2023-07-21,V,239.74,240.35,238.73,239.25,5427400,1298505450.00,0
1689859800000,2023-07-20,V,241.16,241.61,239.07,239.62,4695000,1125015877.08,0
1689773400000,2023-07-19,V,241.25,242.59,240.12,241.42,4835500,1167386401.15,0
1689687000000,2023-07-18,V,243.10,243.18,237.68,240.77,7674000,1847669012.79,0
1689600600000,2023-07-17,V,243.11,245.37,243.00,243.99,4328100,1056013142.77,0
1689341400000,2023-07-14,V,244.73,244.74,241.96,243.16,4941200,1201502210.10,0
1689255000000,2023-07-13,V,243.79,244.27,243.15,243.31,5819600,1415966861.79,0
1689168600000,2023-07-12,V,241.55,243.95,241.23,242.21,6116000,1481356401.06,0
1689082200000,2023-07-11,V,238.81,240.70,238.12,240.55,3856500,927681086.77,0
1688995800000,2023-07-10,V,237.01,239.10,236.50,238.16,4858900,1157195641.79,0
1688736600000,2023-07-07,V,236.73,238.44,236.13,236.45,5729500,1354740257.51,0
1688650200000,2023-07-06,V,238.27,239.60,236.69,238.88,6441800,1538817215.45,0
1688563800000,2023-07-05,V,234.41,240.00,233.99,239.45,7601200,1820107316.80,0
1688391000000,2023-07-03,V,237.00,238.40,235.41,237.97,3087400,734708581.77,0
1688131800000,2023-06-30,V,236.27,238.28,235.95,237.48,6879400,1633719882.61,0
1688045400000,2023-06-29,V,228.79,234.70,228.60,234.32,7118900,1668100700.14,0
1687959000000,2023-06-28,V,227.50,228.06,226.02,227.96,5324500,1213773055.75,0
1687872600000,2023-06-27,V,227.48,228.61,226.52,227.34,4628500,1052243173.05,0
1687786200000,2023-06-26,V,229.44,230.10,226.20,226.30,5165400,1168930035.76,0
1687527000000,2023-06-23,V,227.22,229.98,226.39,229.55,5424400,1245171036.55,0
1687440600000,2023-06-22,V,226.36,228.93,225.50,228.39,6275500,1433261441.17,0
1687354200000,2023-06-21,V,226.12,228.63,224.98,227.25,7032100,1598044725.00,0
1687267800000,2023-06-20,V,227.00,229.57,226.18,226.47,12312300,2788366596.03,0
1686922200000,2023-06-16,V,226.45,229.80,226.08,228.91,13628900,3119791548.91,0
1686835800000,2023-06-15,V,222.02,227.11,221.37,226.17,12534000,2834814757.05,0
1686749400000,2023-06-14,V,223.74,225.47,222.58,223.44,9160700,2046866830.36,0
1686663000000,2023-06-13,V,225.62,227.15,222.63,223.40,6868700,1534467538.08,0
1686576600000,2023-06-12,V,224.41,226.45,223.63,226.17,8621100,1949834171.21,0
