https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume AAPL,Volume USDT,tradecount
1700836200000,2023-11-24,AAPL,190.87,190.90,189.25,189.97,24048300,4568455580.36,0
1700663400000,2023-11-22,AAPL,191.49,192.93,190.83,191.31,39617700,7579262090.28,0
1700577000000,2023-11-21,AAPL,191.41,191.52,189.74,190.64,38134500,7269961056.72,0
1700490600000,2023-11-20,AAPL,189.89,191.91,189.88,191.45,46505100,8903401253.08,0
1700231400000,2023-11-17,AAPL,190.25,190.38,188.57,189.69,50922700,9659527087.32,0
1700145000000,2023-11-16,AAPL,189.57,190.96,188.65,189.71,54412900,10322671624.32,0
1700058600000,2023-11-15,AAPL,187.85,189.50,187.78,188.01,53790500,10113151609.52,0
1699972200000,2023-11-14,AAPL,187.70,188.11,186.30,187.44,60108400,11266718642.75,0
1699885800000,2023-11-13,AAPL,185.82,186.03,184.21,184.80,43627500,8062362133.14,0
1699626600000,2023-11-10,AAPL,183.97,186.57,183.53,186.40,66133400,12327265356.35,0
1699540200000,2023-11-09,AAPL,182.96,184.12,181.81,182.41,53763500,9807000231.89,0
1699453800000,2023-11-08,AAPL,182.35,183.45,181.59,182.89,49340300,9023847436.89,0
1699367400000,2023-11-07,AAPL,179.18,182.44,178.97,181.82,70530000,12823765116.58,0
1699281000000,2023-11-06,AAPL,176.38,179.43,176.21,179.23,63841300,11442275926.24,0
1699018200000,2023-11-03,AAPL,174.24,176.82,173.35,176.65,79829200,14101827692.76,0
1698931800000,2023-11-02,AAPL,175.52,177.78,175.46,177.57,77334800,13732341002.42,0
1698845400000,2023-11-01,AAPL,171.00,174.23,170.12,173.97,56934900,9904964622.50,0
1698759000000,2023-10-31,AAPL,169.35,170.90,167.90,170.77,44846000,7658351611.60,0
1698672600000,2023-10-30,AAPL,169.02,171.17,168.87,170.29,51131000,8707097646.71,0
1698413400000,2023-10-27,AAPL,166.91,168.96,166.83,168.22,58499100,9840718673.41,0
1698327000000,2023-10-26,AAPL,170.37,171.38,165.67,166.89,70625300,11786656273.89,0
1698240600000,2023-10-25,AAPL,171.88,173.06,170.65,171.10,57157000,9779563048.86,0
1698154200000,2023-10-24,AAPL,173.05,173.67,171.45,173.44,43816600,7599551210.97,0
1698067800000,2023-10-23,AAPL,170.91,174.01,169.93,173.00,55980100,9684557300.00,0
1697808600000,2023-10-20,AAPL,175.31,175.42,172.64,172.88,64244000,11106503033.69,0
1697722200000,2023-10-19,AAPL,176.04,177.84,175.19,175.46,59302900,10405287232.15,0
1697635800000,2023-10-18,AAPL,175.58,177.58,175.11,175.84,54764400,9629771895.45,0
1697549400000,2023-10-17,AAPL,176.65,178.42,174.80,177.15,57549400,10194875858.75,0
1697463000000,2023-10-16,AAPL,176.75,179.08,176.51,178.72,52517000,9385838304.11,0
1697203800000,2023-10-13,AAPL,181.42,181.93,178.14,178.85,51427100,9197737148.89,0
1697117400000,2023-10-12,AAPL,180.07,182.34,179.04,180.71,56743100,10254045981.97,0
1697031000000,2023-10-11,AAPL,178.20,179.85,177.60,179.80,47551100,8549687925.11,0
1696944600000,2023-10-10,AAPL,178.10,179.72,177.95,178.39,43698000,7795286193.33,0
1696858200000,2023-10-09,AAPL,176.81,179.05,175.80,178.99,42390800,7587529524.86,0
1696599000000,2023-10-06,AAPL,173.80,177.99,173.18,177.49,57266700,10164266897.58,0
1696512600000,2023-10-05,AAPL,173.79,175.45,172.68,174.91,48527900,8488015166.71,0
1696426200000,2023-10-04,AAPL,171.09,174.21,170.97,173.66,53020300,9207505492.17,0
1696339800000,2023-10-03,AAPL,172.26,173.63,170.82,172.40,49594600,8550108737.30,0
1696253400000,2023-10-02,AAPL,171.22,174.30,170.93,173.75,52164500,9063581875.00,0
1695994200000,2023-09-29,AAPL,172.02,173.07,170.34,171.21,51861100,8879139279.19,0
1695907800000,2023-09-28,AAPL,169.34,172.03,167.62,170.69,56294400,9608891273.44,0
1695821400000,2023-09-27,AAPL,172.62,173.04,169.05,170.43,66921800,11405481883.85,0
1695735000000,2023-09-26,AAPL,174.82,175.20,171.66,171.96,64588900,11106707677.64,0
1695648600000,2023-09-25,AAPL,174.20,176.97,174.15,176.08,46172700,8130089100.54,0
1695389400000,2023-09-22,AAPL,174.67,177.08,174.05,174.79,56725400,9915032285.15,0
1695303000000,2023-09-21,AAPL,174.55,176.30,173.86,173.93,63149100,10983522500.48,0
1695216600000,2023-09-20,AAPL,179.26,179.70,175.40,175.49,58436200,10254969059.00,0
1695130200000,2023-09-19,AAPL,177.52,179.63,177.13,179.07,51826900,9280643362.59,0
1695043800000,2023-09-18,AAPL,176.48,179.38,176.17,177.97,67257600,11969835154.10,0
1694784600000,2023-09-15,AAPL,176.48,176.50,173.82,175.01,109259500,19121504494.82,0
1694698200000,2023-09-14,AAPL,174.00,176.10,173.58,175.74,60895800,10701828226.51,0
1694611800000,2023-09-13,AAPL,176.51,177.30,173.98,174.21,84267900,14680311424.76,0
1694525400000,2023-09-12,AAPL,179.49,180.13,174.82,176.30,90370200,15932266535.79,0
1694439000000,2023-09-11,AAPL,180.07,180.30,177.34,179.36,58953100,10573828051.98,0
1694179800000,2023-09-08,AAPL,178.35,180.24,177.79,178.18,65551300,11679930153.89,0
1694093400000,2023-09-07,AAPL,175.18,178.21,173.54,177.56,112488800,19973511053.37,0
1694007000000,2023-09-06,AAPL,188.40,188.85,181.47,182.91,81755800,14953953677.40,0
1693920600000,2023-09-05,AAPL,188.28,189.98,187.61,189.70,45280000,8589615861.82,0
1693575000000,2023-09-01,AAPL,189.49,189.92,188.28,189.46,45766500,8670921397.27,0
1693488600000,2023-08-31,AAPL,187.84,189.12,187.48,187.87,60794500,11421462418.15,0
1693402200000,2023-08-30,AAPL,184.94,187.85,184.74,187.65,60813900,11411727963.82,0
1693315800000,2023-08-29,AAPL,179.70,184.90,179.50,184.12,53003900,9759077809.19,0
1693229400000,2023-08-28,AAPL,180.09,180.59,178.55,180.19,43820700,7896052039.98,0
1692970200000,2023-08-25,AAPL,177.38,179.15,175.82,178.61,51449600,9189413087.40,0
1692883800000,2023-08-24,AAPL,180.67,181.10,176.01,176.38,54945800,9691340472.29,0
1692797400000,2023-08-23,AAPL,178.52,181.55,178.33,181.12,52722800,9549153278.56,0
1692711000000,2023-08-22,AAPL,177.06,177.68,176.25,177.23,42038900,7450554067.39,0
1692624600000,2023-08-21,AAPL,175.07,176.13,173.74,175.84,46311900,8143484326.40,0
1692365400000,2023-08-18,AAPL,172.30,175.10,171.96,174.49,61172200,10673937514.03,0
1692279000000,2023-08-17,AAPL,177.14,177.51,173.48,174.00,66062900,11494944600.00,0
1692192600000,2023-08-16,AAPL,177.13,178.54,176.50,176.57,46964900,8292592736.98,0
1692106200000,2023-08-15,AAPL,178.88,179.48,177.05,177.45,43622600,7740830236.87,0
1692019800000,2023-08-14,AAPL,177.97,179.69,177.31,179.46,43675600,7838023469.23,0
1691760600000,2023-08-11,AAPL,177.32,178.62,176.55,177.79,52036700,9251604543.63,0
1691674200000,2023-08-10,AAPL,179.48,180.75,177.60,177.97,54686900,9732627659.76,0
1691587800000,2023-08-09,AAPL,180.87,180.93,177.01,178.19,60378500,10758845062.41,0
1691501400000,2023-08-08,AAPL,179.69,180.27,177.58,179.80,67823000,12194575606.98,0
1691415000000,2023-08-07,AAPL,182.13,183.13,177.35,178.85,97576100,17451486080.56,0
1691155800000,2023-08-04,AAPL,185.52,187.38,181.92,181.99,115956800,21102978668.97,0
1691069400000,2023-08-03,AAPL,191.57,192.37,190.69,191.17,61235200,11706333071.88,0
1690983000000,2023-08-02,AAPL,195.04,195.18,191.85,192.58,50389300,9703971486.27,0
1690896600000,2023-08-01,AAPL,196.24,196.73,195.28,195.61,35175100,6880601332.47,0
1690810200000,2023-07-31,AAPL,196.06,196.49,195.26,196.45,38824100,7626994326.52,0
1690551000000,2023-07-28,AAPL,194.67,196.63,194.14,195.83,48291400,9456904950.42,0
1690464600000,2023-07-27,AAPL,196.02,197.20,192.55,193.22,47460200,9170259901.93,0
1690378200000,2023-07-26,AAPL,193.67,195.64,193.32,194.50,47471900,9233284550.00,0
1690291800000,2023-07-25,AAPL,193.33,194.44,192.92,193.62,37283200,7218773001.95,0
1690205400000,2023-07-24,AAPL,193.41,194.91,192.25,192.75,45377800,8746570950.00,0
1689946200000,2023-07-21,AAPL,194.10,194.97,191.23,191.94,71951700,13810409473.66,0
1689859800000,2023-07-20,AAPL,195.09,196.47,192.50,193.13,59581200,11506917446.92,0
1689773400000,2023-07-19,AAPL,193.10,198.23,192.65,195.10,80507300,15706974721.38,0
1689687000000,2023-07-18,AAPL,193.35,194.33,192.42,193.73,48288200,9354872779.69,0
1689600600000,2023-07-17,AAPL,191.90,194.32,191.81,193.99,50520200,9800413875.52,0
1689341400000,2023-07-14,AAPL,190.23,191.18,189.63,190.69,41616200,7935793279.60,0
1689255000000,2023-07-13,AAPL,190.50,191.19,189.78,190.54,41342300,7877361564.43,0
1689168600000,2023-07-12,AAPL,189.68,191.70,188.47,189.77,60750200,11528565713.55,0
1689082200000,2023-07-11,AAPL,189.16,189.30,186.60,188.08,46638100,8771693933.40,0
1688995800000,2023-07-10,AAPL,189.26,189.99,187.04,188.61,59922200,11301926178.57,0
1688736600000,2023-07-07,AAPL,191.41,192.67,190.24,190.68,46815000,8926683857.12,0
1688650200000,2023-07-06,AAPL,189.84,192.02,189.20,191.81,45094300,8649537572.91,0
1688563800000,2023-07-05,AAPL,191.57,192.98,190.62,191.33,46920300,8977261084.91,0
1688391000000,2023-07-03,AAPL,193.78,193.88,191.76,192.46,31458200,6054445383.21,0
1688131800000,2023-06-30,AAPL,191.63,194.48,191.26,193.97,85213200,16528804508.02,0
1688045400000,2023-06-29,AAPL,189.08,190.07,188.94,189.59,46347300,8786984437.27,0
1687959000000,2023-06-28,AAPL,187.93,189.90,187.60,189.25,51216800,9692779400.00,0
1687872600000,2023-06-27,AAPL,185.89,188.39,185.67,188.06,50730800,9540434124.15,0
1687786200000,2023-06-26,AAPL,186.83,188.05,185.23,185.27,48088700,8909393654.46,0
1687527000000,2023-06-23,AAPL,185.55,187.56,185.01,186.68,53117000,9915881170.96,0
1687440600000,2023-06-22,AAPL,183.74,187.05,183.67,187.00,51245300,9582871100.00,0
1687354200000,2023-06-21,AAPL,184.90,185.41,182.59,183.96,49515700,9108908504.44,0
1687267800000,2023-06-20,AAPL,184.41,186.10,184.41,185.01,49799100,9213331217.45,0
1686922200000,2023-06-16,AAPL,186.73,186.99,184.27,184.92,101256200,18724296318.59,0
1686835800000,2023-06-15,AAPL,183.96,186.52,183.78,186.01,65433200,12171229172.56,0
1686749400000,2023-06-14,AAPL,183.37,184.39,182.02,183.95,57462900,10570300279.64,0
1686663000000,2023-06-13,AAPL,182.80,184.15,182.44,183.31,54929100,10069053186.90,0
1686576600000,2023-06-12,AAPL,181.27,183.89,180.97,183.79,54274900,9975183506.61,0
1686317400000,2023-06-09,AAPL,181.50,182.23,180.63,180.96,48900000,8848944328.31,0
1686231000000,2023-06-08,AAPL,177.90,180.84,177.46,180.57,50214900,9067304860.78,0
1686144600000,2023-06-07,AAPL,178.44,181.21,177.32,177.82,61944600,11014989225.70,0
1686058200000,2023-06-06,AAPL,179.97,180.12,177.43,179.21,64848400,11621482199.38,0
1685971800000,2023-06-05,AAPL,182.63,184.95,178.04,179.58,121946500,21899152693.29,0
1685712600000,2023-06-02,AAPL,181.03,181.78,179.26,180.95,61996900,11218338865.80,0
1685626200000,2023-06-01,AAPL,177.70,180.12,176.93,180.09,68901800,12408524909.67,0
1685539800000,2023-05-31,AAPL,177.33,179.35,176.76,177.25,99625300,17658584425.00,0
1685453400000,2023-05-30,AAPL,176.96,178.99,176.57,177.30,55964400,9922488290.79,0
1685107800000,2023-05-26,AAPL,173.32,175.77,173.11,175.43,54835000,9619703648.38,0
1685021400000,2023-05-25,AAPL,172.41,173.90,171.69,172.99,56058300,9697525624.94,0
1684935000000,2023-05-24,AAPL,171.09,172.42,170.52,171.84,45143500,7757458874.68,0
1684848600000,2023-05-23,AAPL,173.13,173.38,171.28,171.56,50747300,8706206664.11,0
1684762200000,2023-05-22,AAPL,173.98,174.71,173.45,174.20,43570900,7590050647.03,0
1684503000000,2023-05-19,AAPL,176.39,176.39,174.94,175.16,55809500,9775592224.38,0
1684416600000,2023-05-18,AAPL,173.00,175.24,172.58,175.05,65496700,11465197534.88,0
1684330200000,2023-05-17,AAPL,171.71,172.93,170.42,172.69,57951600,10007661945.48,0
1684243800000,2023-05-16,AAPL,171.99,173.14,171.80,172.07,42110300,7245919629.43,0
1684157400000,2023-05-15,AAPL,173.16,173.21,171.47,172.07,37266700,6412481341.95,0
1683898200000,2023-05-12,AAPL,173.62,174.06,171.00,172.57,45533100,7857647400.49,0
1683811800000,2023-05-11,AAPL,173.85,174.59,172.17,173.75,49514700,8603179125.00,0
1683725400000,2023-05-10,AAPL,173.02,174.03,171.90,173.56,53724500,9324424088.84,0
1683639000000,2023-05-09,AAPL,173.05,173.54,171.60,171.77,45326900,7785801806.66,0
1683552600000,2023-05-08,AAPL,172.48,173.85,172.11,173.50,55962800,9709545800.00,0
1683293400000,2023-05-05,AAPL,170.98,174.30,170.76,173.57,113453200,19692072754.96,0
1683207000000,2023-05-04,AAPL,164.89,167.04,164.31,165.79,81235400,13468016420.60,0
1683120600000,2023-05-03,AAPL,169.50,170.92,167.16,167.45,65136000,10907023001.22,0
1683034200000,2023-05-02,AAPL,170.09,170.35,167.54,168.54,48425700,8161667152.88,0
1682947800000,2023-05-01,AAPL,169.28,170.45,168.64,169.59,52472900,8898878918.84,0
1682688600000,2023-04-28,AAPL,168.49,169.85,167.88,169.68,55275900,9379214307.15,0
1682602200000,2023-04-27,AAPL,165.19,168.56,165.19,168.41,64902300,10930196580.68,0
1682515800000,2023-04-26,AAPL,163.06,165.28,162.80,163.76,45498800,7450883238.07,0
1682429400000,2023-04-25,AAPL,165.19,166.31,163.73,163.77,48714100,7977908365.13,0
1682343000000,2023-04-24,AAPL,165.00,165.60,163.89,165.33,41949600,6935527444.81,0
1682083800000,2023-04-21,AAPL,165.05,166.45,164.49,165.02,58337300,9626821495.24,0
1681997400000,2023-04-20,AAPL,166.09,167.87,165.56,166.65,52456400,8741858739.83,0
1681911000000,2023-04-19,AAPL,165.80,168.16,165.54,167.63,47720200,7999337359.01,0
1681824600000,2023-04-18,AAPL,166.10,167.41,165.65,166.47,49923000,8310681870.94,0
1681738200000,2023-04-17,AAPL,165.09,165.39,164.03,165.23,41516200,6859721548.62,0
1681479000000,2023-04-14,AAPL,164.59,166.32,163.82,165.21,49386500,8159143996.57,0
1681392600000,2023-04-13,AAPL,161.63,165.80,161.42,165.56,68445600,11331853368.90,0
1681306200000,2023-04-12,AAPL,161.22,162.06,159.78,160.10,50133100,8026309615.99,0
1681219800000,2023-04-11,AAPL,162.35,162.36,160.51,160.80,47644200,7661187505.40,0
1681133400000,2023-04-10,AAPL,161.42,162.03,160.08,162.03,47716900,7731569248.75,0
1680787800000,2023-04-06,AAPL,162.43,164.96,162.00,164.66,45390100,7473934032.22,0
1680701400000,2023-04-05,AAPL,164.74,165.05,161.80,163.76,51511700,8435555709.04,0
1680615000000,2023-04-04,AAPL,166.60,166.84,165.11,165.63,46278300,7665075054.97,0
1680528600000,2023-04-03,AAPL,164.27,166.29,164.22,166.17,56976200,9467735049.67,0
1680269400000,2023-03-31,AAPL,162.44,165.00,161.91,164.90,68749800,11336841600.38,0
1680183000000,2023-03-30,AAPL,161.53,162.47,161.27,162.36,49501700,8037096042.21,0
1680096600000,2023-03-29,AAPL,159.37,161.05,159.35,160.77,51305700,8248417608.20,0
1680010200000,2023-03-28,AAPL,157.97,158.49,155.98,157.65,45992200,7250670049.29,0
1679923800000,2023-03-27,AAPL,159.94,160.77,157.87,158.28,52390300,8292336620.05,0
1679664600000,2023-03-24,AAPL,158.86,160.34,157.85,160.25,59196500,9486239125.00,0
1679578200000,2023-03-23,AAPL,158.83,161.55,157.68,158.93,67622100,10747179857.72,0
1679491800000,2023-03-22,AAPL,159.30,162.14,157.81,157.83,75701800,11948015232.61,0
1679405400000,2023-03-21,AAPL,157.32,159.40,156.54,159.28,73938300,11776892333.74,0
1679319000000,2023-03-20,AAPL,155.07,157.82,154.15,157.40,73641400,11591155910.53,0
1679059800000,2023-03-17,AAPL,156.08,156.74,154.28,155.00,98944600,15336413000.00,0
1678973400000,2023-03-16,AAPL,152.16,156.46,151.64,155.85,76161100,11869707899.85,0
1678887000000,2023-03-15,AAPL,151.19,153.25,149.92,152.99,77167900,11805917444.90,0
1678800600000,2023-03-14,AAPL,151.28,153.40,150.10,152.59,73695900,11245257111.12,0
1678714200000,2023-03-13,AAPL,147.81,153.14,147.70,150.47,84457100,12708259940.10,0
1678458600000,2023-03-10,AAPL,150.21,150.94,147.61,148.50,68572400,10183001400.00,0
1678372200000,2023-03-09,AAPL,153.56,154.54,150.23,150.59,53833600,8106801626.86,0
1678285800000,2023-03-08,AAPL,152.81,153.47,151.83,152.87,47204800,7216197545.51,0
1678199400000,2023-03-07,AAPL,153.70,154.03,151.13,151.60,56182000,8517191542.91,0
1678113000000,2023-03-06,AAPL,153.79,156.30,153.46,153.83,87558000,13469047300.32,0
1677853800000,2023-03-03,AAPL,148.04,151.11,147.33,151.03,70732300,10682699182.66,0
1677767400000,2023-03-02,AAPL,144.38,146.71,143.90,145.91,52238100,7622061362.30,0
1677681000000,2023-03-01,AAPL,146.83,147.23,145.01,145.31,55479000,8061653354.55,0
1677594600000,2023-02-28,AAPL,147.05,149.08,146.83,147.41,50547000,7451133455.11,0
1677508200000,2023-02-27,AAPL,147.71,149.17,147.45,147.92,44998500,6656178037.61,0
1677249000000,2023-02-24,AAPL,147.11,147.19,145.72,146.71,55469600,8137945388.42,0
1677162600000,2023-02-23,AAPL,150.09,150.34,147.24,149.40,48394200,7230093184.63,0
1677076200000,2023-02-22,AAPL,148.87,149.95,147.16,148.91,51011300,7596092869.81,0
1676989800000,2023-02-21,AAPL,150.20,151.30,148.41,148.48,58867200,8740601604.49,0
1676644200000,2023-02-17,AAPL,152.35,153.00,150.85,152.55,59144100,9022432635.49,0
1676557800000,2023-02-16,AAPL,153.51,156.33,153.35,153.71,68167900,10478088366.67,0
1676471400000,2023-02-15,AAPL,153.11,155.50,152.88,155.33,65573800,10185578474.07,0
1676385000000,2023-02-14,AAPL,152.12,153.77,150.86,153.20,61707600,9453604131.68,0
1676298600000,2023-02-13,AAPL,150.95,154.26,150.92,153.85,62199000,9569316529.63,0
1676039400000,2023-02-10,AAPL,149.46,151.34,149.22,151.01,57450700,8675629891.41,0
1675953000000,2023-02-09,AAPL,153.78,154.33,150.42,150.87,56007100,8449790903.53,0
1675866600000,2023-02-08,AAPL,153.88,154.58,151.17,151.92,64120100,9741125474.59,0
1675780200000,2023-02-07,AAPL,150.64,155.23,150.64,154.65,83322600,12885839581.44,0
1675693800000,2023-02-06,AAPL,152.57,153.10,150.78,151.73,69858300,10599599560.53,0
1675434600000,2023-02-03,AAPL,148.03,157.38,147.83,154.50,154357300,23848202850.00,0
1675348200000,2023-02-02,AAPL,148.90,151.18,148.17,150.82,118339000,17847888846.74,0
1675261800000,2023-02-01,AAPL,143.97,146.61,141.32,145.43,77663600,11294616779.17,0
1675175400000,2023-01-31,AAPL,142.70,144.34,142.28,144.29,65874500,9505031162.73,0
1675089000000,2023-01-30,AAPL,144.96,145.55,142.85,143.00,64015300,9154187900.00,0
1674829800000,2023-01-27,AAPL,143.16,147.23,143.08,145.93,70555800,10296207377.23,0
1674743400000,2023-01-26,AAPL,143.17,144.25,141.90,143.96,54105100,7788970559.25,0
1674657000000,2023-01-25,AAPL,140.89,142.43,138.81,141.86,65799300,9334288738.16,0
1674570600000,2023-01-24,AAPL,140.31,143.16,140.30,142.53,66435100,9468994721.90,0
1674484200000,2023-01-23,AAPL,138.12,143.32,137.90,141.11,81760300,11537195982.90,0
1674225000000,2023-01-20,AAPL,135.28,138.02,134.22,137.87,80223600,11060427340.28,0
1674138600000,2023-01-19,AAPL,134.08,136.25,133.77,135.27,58280400,7883589957.00,0
1674052200000,2023-01-18,AAPL,136.82,138.61,135.03,135.21,69672800,9420459755.77,0
1673965800000,2023-01-17,AAPL,134.83,137.29,134.13,135.94,63646600,8652118959.39,0
1673620200000,2023-01-13,AAPL,132.03,134.92,131.66,134.76,57809700,7790434854.44,0
1673533800000,2023-01-12,AAPL,133.88,134.26,131.44,133.41,71379600,9522752697.40,0
1673447400000,2023-01-11,AAPL,131.25,133.51,130.46,133.49,69458900,9272068942.55,0
1673361000000,2023-01-10,AAPL,130.26,131.26,128.12,130.73,63896200,8353149953.01,0
1673274600000,2023-01-09,AAPL,130.47,133.41,129.89,130.15,70790800,9213422187.93,0
1673015400000,2023-01-06,AAPL,126.01,130.29,124.89,129.62,87754700,11374763785.51,0
1672929000000,2023-01-05,AAPL,127.13,127.77,124.76,125.02,80962700,10121956482.21,0
1672842600000,2023-01-04,AAPL,126.89,128.66,125.08,126.36,89113600,11260394550.39,0
1672756200000,2023-01-03,AAPL,130.28,130.90,124.17,125.07,112117500,14022535690.78,0
1672410600000,2022-12-30,AAPL,128.41,129.95,127.43,129.93,77034200,10009053041.78,0
1672324200000,2022-12-29,AAPL,127.99,130.48,127.73,129.61,75703700,9811956603.21,0
1672237800000,2022-12-28,AAPL,129.67,131.03,125.87,126.04,85438400,10768656014.22,0
1672151400000,2022-12-27,AAPL,131.38,131.41,128.72,130.03,69007800,8973084149.76,0
1671805800000,2022-12-23,AAPL,130.92,132.42,129.64,131.86,63814900,8414632752.95,0
1671719400000,2022-12-22,AAPL,134.35,134.56,130.30,132.23,77852100,10294382850.38,0
1671633000000,2022-12-21,AAPL,132.98,136.81,132.75,135.45,85928000,11638947337.77,0
1671546600000,2022-12-20,AAPL,131.39,133.25,129.89,132.30,77432800,10244359676.31,0
1671460200000,2022-12-19,AAPL,135.11,135.20,131.32,132.37,79592600,10535672073.36,0
1671201000000,2022-12-16,AAPL,136.69,137.65,133.73,134.51,160156900,21542703739.23,0
1671114600000,2022-12-15,AAPL,141.11,141.80,136.03,136.50,98931900,13504204350.00,0
1671028200000,2022-12-14,AAPL,145.35,146.66,141.16,143.21,82291200,11784923304.49,0
1670941800000,2022-12-13,AAPL,149.50,149.97,144.24,145.47,93886200,13657625628.61,0
1670855400000,2022-12-12,AAPL,142.70,144.50,141.06,144.49,70462700,10181155910.06,0
1670596200000,2022-12-09,AAPL,142.34,145.57,140.90,142.16,76097000,10817949798.68,0
1670509800000,2022-12-08,AAPL,142.36,143.52,141.10,142.65,62128300,8862601615.80,0
1670423400000,2022-12-07,AAPL,142.19,143.37,140.00,140.94,69721100,9826492004.22,0
1670337000000,2022-12-06,AAPL,147.07,147.30,141.92,142.91,64727200,9250164389.04,0
1670250600000,2022-12-05,AAPL,147.77,150.92,145.77,146.63,68826400,10092015368.07,0
1669991400000,2022-12-02,AAPL,145.96,148.00,145.65,147.81,65447400,9673780034.22,0
1669905000000,2022-12-01,AAPL,148.21,149.13,146.61,148.31,71250400,10567146650.05,0
1669818600000,2022-11-30,AAPL,141.40,148.72,140.55,148.03,111380900,16487714491.04,0
1669732200000,2022-11-29,AAPL,144.29,144.81,140.35,141.17,83763800,11824935492.62,0
1669645800000,2022-11-28,AAPL,145.14,146.64,143.38,144.22,69246000,9986658204.53,0
1669386600000,2022-11-25,AAPL,148.31,148.88,147.12,148.11,35195900,5212864770.48,0
1669213800000,2022-11-23,AAPL,149.45,151.83,149.34,151.07,58301400,8807592925.01,0
1669127400000,2022-11-22,AAPL,148.13,150.42,146.93,150.18,51804100,7779939358.58,0
1669041000000,2022-11-21,AAPL,150.16,150.37,147.72,148.01,58724100,8691753718.42,0
1668781800000,2022-11-18,AAPL,152.31,152.70,149.97,151.29,74829600,11320969681.60,0
1668695400000,2022-11-17,AAPL,146.43,151.48,146.15,150.72,80389400,12116290466.13,0
1668609000000,2022-11-16,AAPL,149.13,149.87,147.29,148.79,64218300,9555040425.85,0
1668522600000,2022-11-15,AAPL,152.22,153.59,148.56,150.04,89868300,13483839128.64,0
1668436200000,2022-11-14,AAPL,148.97,150.28,147.43,148.28,73374100,10879911458.43,0
1668177000000,2022-11-11,AAPL,145.82,150.01,144.37,149.70,93979700,14068760803.20,0
1668090600000,2022-11-10,AAPL,141.24,146.87,139.50,146.87,118854000,17456086399.66,0
1668004200000,2022-11-09,AAPL,138.50,138.55,134.59,134.87,74917800,10104163320.19,0
1667917800000,2022-11-08,AAPL,140.41,141.43,137.49,139.50,89908500,12542235750.00,0
1667831400000,2022-11-07,AAPL,137.11,139.15,135.67,138.92,83374600,11582399279.34,0
1667568600000,2022-11-04,AAPL,142.09,142.67,134.38,138.38,140814800,19485952711.57,0
1667482200000,2022-11-03,AAPL,142.06,142.80,138.75,138.88,97918500,13598921758.12,0
1667395800000,2022-11-02,AAPL,148.95,152.17,145.00,145.03,93604600,13575475023.74,0
1667309400000,2022-11-01,AAPL,155.08,155.45,149.13,150.65,80379300,12109141054.40,0
1667223000000,2022-10-31,AAPL,153.16,154.24,151.92,153.34,97943200,15018609929.32,0
1666963800000,2022-10-28,AAPL,148.20,157.50,147.82,155.74,164762400,25660097081.07,0
1666877400000,2022-10-27,AAPL,148.07,149.05,144.13,144.80,109180200,15809293293.19,0
1666791000000,2022-10-26,AAPL,150.96,151.99,148.04,149.35,88194300,13171819243.30,0
1666704600000,2022-10-25,AAPL,150.09,152.49,149.36,152.34,74732300,11384718308.32,0
1666618200000,2022-10-24,AAPL,147.19,150.23,146.00,149.45,75981900,11355494723.12,0
1666359000000,2022-10-21,AAPL,142.87,147.85,142.65,147.27,86548600,12746012691.78,0
1666272600000,2022-10-20,AAPL,143.02,145.89,142.65,143.39,64522000,9251809540.62,0
1666186200000,2022-10-19,AAPL,141.69,144.95,141.50,143.86,61758300,8884549075.69,0
1666099800000,2022-10-18,AAPL,145.49,146.70,140.61,143.75,99136600,14250886250.00,0
1666013400000,2022-10-17,AAPL,141.07,142.90,140.27,142.41,85250900,12140580981.20,0
1665754200000,2022-10-14,AAPL,144.31,144.52,138.19,138.38,88598000,12260191672.61,0
1665667800000,2022-10-13,AAPL,134.99,143.59,134.37,142.99,113224000,16189900381.96,0
1665581400000,2022-10-12,AAPL,139.13,140.36,138.16,138.34,70433700,9743797800.06,0
1665495000000,2022-10-11,AAPL,139.90,141.35,138.22,138.98,77033700,10706143296.88,0
1665408600000,2022-10-10,AAPL,140.42,141.89,138.57,140.42,74899000,10517317442.86,0
1665149400000,2022-10-07,AAPL,142.54,143.10,139.45,140.09,85925600,12037316989.33,0
1665063000000,2022-10-06,AAPL,145.81,147.54,145.22,145.43,68402200,9947731445.01,0
1664976600000,2022-10-05,AAPL,144.07,147.38,143.01,146.40,79471000,11634553914.95,0
1664890200000,2022-10-04,AAPL,145.03,146.22,144.26,146.10,87830100,12831978146.07,0
1664803800000,2022-10-03,AAPL,138.21,143.07,137.69,142.45,114311700,16283701316.15,0
1664544600000,2022-09-30,AAPL,141.28,143.10,138.00,138.20,124925300,17264676078.76,0
1664458200000,2022-09-29,AAPL,146.10,146.72,140.68,142.48,128138200,18257130188.53,0
1664371800000,2022-09-28,AAPL,147.64,150.64,144.84,149.84,146691400,21980238838.80,0
1664285400000,2022-09-27,AAPL,152.74,154.72,149.95,151.76,84442700,12815023688.14,0
1664199000000,2022-09-26,AAPL,149.66,153.77,149.64,150.77,93339400,14072781736.79,0
1663939800000,2022-09-23,AAPL,151.19,151.47,148.56,150.43,96029900,14445777153.66,0
1663853400000,2022-09-22,AAPL,152.38,154.47,150.91,152.74,86652500,13235303326.00,0
