https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume COIN,Volume USDT,tradecount
1709908200000,2024-03-08,COIN,246.00,270.55,244.90,256.62,21884000,5615871973.14,0
1709821800000,2024-03-07,COIN,240.00,242.87,235.50,242.62,10553700,2560538642.47,0
1709735400000,2024-03-06,COIN,229.20,239.90,223.03,238.55,17936700,4278799839.74,0
1709649000000,2024-03-05,COIN,230.00,239.98,215.40,216.77,23863300,5172847642.96,0
1709562600000,2024-03-04,COIN,217.39,236.46,212.25,229.15,23294900,5338026192.82,0
1709303400000,2024-03-01,COIN,202.70,206.39,196.01,205.77,9297400,1913126037.72,0
1709217000000,2024-02-29,COIN,206.46,211.31,193.88,203.56,16237800,3305366528.36,0
1709130600000,2024-02-28,COIN,209.41,212.22,197.66,200.80,25397100,5099737757.51,0
1709044200000,2024-02-27,COIN,205.18,209.94,192.09,199.22,22679100,4518130329.68,0
1708957800000,2024-02-26,COIN,168.66,196.95,168.40,193.94,22593700,4381822233.16,0
1708698600000,2024-02-23,COIN,167.38,170.00,160.66,165.98,7191200,1193595345.28,0
1708612200000,2024-02-22,COIN,164.85,171.99,163.80,170.91,9027300,1542855876.06,0
1708525800000,2024-02-21,COIN,164.25,168.09,161.19,162.41,10622100,1725135299.90,0
1708439400000,2024-02-20,COIN,179.87,181.31,163.39,173.30,16196500,2806853499.43,0
1708093800000,2024-02-16,COIN,189.05,193.64,178.80,180.31,33233300,5992296241.86,0
1708007400000,2024-02-15,COIN,168.79,172.82,162.08,165.67,22992800,3809217133.90,0
1707921000000,2024-02-14,COIN,151.83,161.13,150.40,160.38,18041800,2893543972.09,0
1707834600000,2024-02-13,COIN,138.39,143.75,137.13,140.39,9568800,1343363826.16,0
1707748200000,2024-02-12,COIN,141.10,150.35,140.99,147.31,10977100,1617036574.20,0
1707489000000,2024-02-09,COIN,142.16,144.55,137.17,141.99,15985100,2269724436.81,0
1707402600000,2024-02-08,COIN,127.22,133.05,125.81,132.55,11315900,1499922579.53,0
1707316200000,2024-02-07,COIN,119.68,124.40,114.51,122.07,8985100,1096811154.26,0
1707229800000,2024-02-06,COIN,118.61,120.90,115.90,119.79,6740600,807456480.17,0
1707143400000,2024-02-05,COIN,128.70,128.89,115.80,117.30,13067300,1532794329.88,0
1706884200000,2024-02-02,COIN,126.90,130.13,125.55,129.22,6110000,789534207.46,0
1706797800000,2024-02-01,COIN,128.75,132.07,124.24,128.95,8464300,1091471459.17,0
1706711400000,2024-01-31,COIN,129.09,135.55,127.57,128.20,9838800,1261334129.97,0
1706625000000,2024-01-30,COIN,136.05,136.70,130.44,130.82,8745700,1144112538.06,0
1706538600000,2024-01-29,COIN,127.09,136.89,125.80,132.82,17813700,2366015764.47,0
1706279400000,2024-01-26,COIN,127.52,128.10,121.46,125.20,13956300,1747328717.41,0
1706193000000,2024-01-25,COIN,122.38,124.26,118.92,121.01,8166400,988216081.45,0
1706106600000,2024-01-24,COIN,127.28,127.97,120.79,121.34,9118900,1106487292.61,0
1706020200000,2024-01-23,COIN,122.41,126.15,120.33,124.19,9737100,1209250472.77,0
1705933800000,2024-01-22,COIN,124.05,131.78,122.50,128.21,12042600,1543981826.85,0
1705674600000,2024-01-19,COIN,124.34,124.82,118.02,124.75,16692600,2082401850.00,0
1705588200000,2024-01-18,COIN,133.25,137.31,123.93,124.34,14519500,1805354576.83,0
1705501800000,2024-01-17,COIN,130.51,134.26,129.41,133.86,8133100,1088696770.96,0
1705415400000,2024-01-16,COIN,129.44,136.40,126.88,133.88,14789700,1980045108.22,0
1705069800000,2024-01-12,COIN,137.19,141.07,130.37,130.78,20392800,2666970359.11,0
1704983400000,2024-01-11,COIN,159.19,161.04,140.01,141.16,31754200,4482422988.29,0
1704897000000,2024-01-10,COIN,149.21,153.47,143.15,151.29,18718200,2831876352.33,0
1704810600000,2024-01-09,COIN,159.60,159.99,151.32,151.99,12959700,1969744874.19,0
1704724200000,2024-01-08,COIN,157.80,161.38,146.51,159.42,18125700,2889599060.81,0
1704465000000,2024-01-05,COIN,152.67,157.69,151.09,153.98,10875500,1674609443.53,0
1704378600000,2024-01-04,COIN,152.50,161.28,148.81,155.60,14874300,2314441170.79,0
1704292200000,2024-01-03,COIN,146.00,156.25,144.11,152.24,18573800,2827675414.03,0
1704205800000,2024-01-02,COIN,173.02,175.57,155.35,156.88,26549400,4165070001.64,0
1703860200000,2023-12-29,COIN,186.06,187.25,171.00,173.92,19724400,3430467611.88,0
1703773800000,2023-12-28,COIN,179.31,187.39,177.75,186.36,17276300,3219611278.54,0
1703687400000,2023-12-27,COIN,176.32,186.97,175.50,185.24,15569900,2884168361.53,0
1703601000000,2023-12-26,COIN,174.80,178.12,169.05,172.05,12544800,2158332878.28,0
1703255400000,2023-12-22,COIN,169.77,178.70,167.90,175.48,15832900,2778357224.35,0
1703169000000,2023-12-21,COIN,166.71,170.17,163.10,168.03,12081500,2030054430.25,0
1703082600000,2023-12-20,COIN,164.73,169.48,160.07,161.86,16021900,2593304743.78,0
1702996200000,2023-12-19,COIN,155.50,162.09,153.61,161.16,13906800,2241219938.93,0
1702909800000,2023-12-18,COIN,144.81,155.01,144.00,153.43,9959900,1528147384.05,0
1702650600000,2023-12-15,COIN,151.81,151.92,146.84,147.90,11802300,1745560097.96,0
1702564200000,2023-12-14,COIN,152.10,154.74,149.10,153.63,12095100,1858170272.06,0
1702477800000,2023-12-13,COIN,139.62,150.65,137.15,150.46,12514900,1882991938.02,0
1702391400000,2023-12-12,COIN,139.89,141.75,135.99,139.62,8303500,1159334629.46,0
1702305000000,2023-12-11,COIN,141.50,142.87,135.99,138.02,12160400,1678378459.95,0
1702045800000,2023-12-08,COIN,136.19,146.74,135.85,146.62,12023600,1762900173.29,0
1701959400000,2023-12-07,COIN,131.02,138.48,130.17,136.19,9795700,1334076406.92,0
1701873000000,2023-12-06,COIN,142.50,143.44,134.12,134.63,12584400,1694237833.45,0
1701786600000,2023-12-05,COIN,140.00,147.86,139.18,140.20,18303400,2566136624.14,0
1701700200000,2023-12-04,COIN,143.53,146.30,137.60,141.09,21561900,3042168392.04,0
1701441000000,2023-12-01,COIN,126.39,134.33,125.88,133.76,13693500,1831642484.78,0
1701354600000,2023-11-30,COIN,126.06,127.14,118.40,124.72,14074000,1755309297.18,0
1701268200000,2023-11-29,COIN,127.82,131.42,126.30,127.82,13908800,1777822811.76,0
1701181800000,2023-11-28,COIN,122.05,129.26,119.70,128.27,17639100,2262567432.36,0
1701095400000,2023-11-27,COIN,112.58,121.46,112.18,119.77,14205900,1701440595.31,0
1700836200000,2023-11-24,COIN,108.45,116.94,107.98,115.54,11654600,1346572494.67,0
1700663400000,2023-11-22,COIN,106.17,109.99,103.36,109.25,10340100,1129655925.00,0
1700577000000,2023-11-21,COIN,104.00,106.06,101.34,105.49,9348200,986141598.03,0
1700490600000,2023-11-20,COIN,100.71,106.46,100.01,106.10,10962900,1163163673.27,0
1700231400000,2023-11-17,COIN,97.00,99.43,94.90,99.05,7361800,729186312.47,0
1700145000000,2023-11-16,COIN,97.68,97.89,94.45,96.92,7073800,685592683.05,0
1700058600000,2023-11-15,COIN,93.92,100.15,93.07,98.15,11968900,1174747553.26,0
1699972200000,2023-11-14,COIN,94.91,95.32,89.79,92.09,10137700,933580755.87,0
1699885800000,2023-11-13,COIN,91.78,93.27,88.62,92.64,8860400,820827450.59,0
1699626600000,2023-11-10,COIN,94.40,96.22,91.80,92.92,9827900,913208450.00,0
1699540200000,2023-11-09,COIN,92.90,99.82,91.37,92.86,20941400,1944618416.78,0
1699453800000,2023-11-08,COIN,88.80,89.15,84.69,88.32,7286000,643499517.78,0
1699367400000,2023-11-07,COIN,86.20,89.49,84.30,89.07,6762300,602318058.94,0
1699281000000,2023-11-06,COIN,86.82,89.27,84.09,86.37,9881900,853499730.14,0
1699018200000,2023-11-03,COIN,83.79,88.34,82.05,85.80,12193500,1046202337.21,0
1698931800000,2023-11-02,COIN,81.71,84.80,80.81,84.60,12596200,1065638500.78,0
1698845400000,2023-11-01,COIN,77.42,79.41,75.87,77.81,6878600,535223849.21,0
1698759000000,2023-10-31,COIN,73.60,77.47,73.56,77.12,6334600,488524369.40,0
1698672600000,2023-10-30,COIN,72.05,74.08,71.88,73.60,6454600,475058550.15,0
1698413400000,2023-10-27,COIN,76.45,76.50,70.42,70.78,9010600,637770257.00,0
1698327000000,2023-10-26,COIN,77.20,79.16,73.15,74.61,8294500,618852650.06,0
1698240600000,2023-10-25,COIN,83.51,84.09,77.40,77.79,13773200,1071417240.61,0
1698154200000,2023-10-24,COIN,83.29,89.40,80.89,82.07,23689500,1944197257.77,0
1698067800000,2023-10-23,COIN,75.50,80.73,72.42,77.21,13635700,1052812384.52,0
1697808600000,2023-10-20,COIN,74.64,76.76,73.50,74.66,8423300,628883608.85,0
1697722200000,2023-10-19,COIN,74.28,76.17,72.72,73.10,5391200,394096711.77,0
1697635800000,2023-10-18,COIN,76.88,78.38,73.78,73.93,5123400,378772963.56,0
1697549400000,2023-10-17,COIN,74.80,79.12,74.50,77.46,7459500,577812863.17,0
1697463000000,2023-10-16,COIN,77.61,79.30,73.36,75.21,12608600,948292794.46,0
1697203800000,2023-10-13,COIN,75.00,75.19,72.10,73.43,6148400,451477013.88,0
1697117400000,2023-10-12,COIN,77.04,77.18,74.45,75.19,5338600,401409347.03,0
1697031000000,2023-10-11,COIN,79.27,80.49,75.60,77.35,6474100,500771625.12,0
1696944600000,2023-10-10,COIN,79.00,82.07,77.97,79.62,5645100,449462877.50,0
1696858200000,2023-10-09,COIN,76.54,80.06,76.50,79.10,5631300,445435821.41,0
1696599000000,2023-10-06,COIN,72.47,78.95,72.32,78.46,7931300,622289790.74,0
1696512600000,2023-10-05,COIN,73.53,75.48,72.10,74.62,6229300,464830383.11,0
1696426200000,2023-10-04,COIN,73.20,74.11,70.41,73.47,7613700,559378548.29,0
1696339800000,2023-10-03,COIN,74.34,75.65,71.75,72.48,5815500,421507459.52,0
1696253400000,2023-10-02,COIN,78.55,79.95,74.40,75.31,9709300,731207359.30,0
1695994200000,2023-09-29,COIN,76.75,77.50,74.57,75.08,5747200,431499786.52,0
1695907800000,2023-09-28,COIN,72.59,77.13,71.51,75.16,8252400,620250414.22,0
1695821400000,2023-09-27,COIN,72.72,73.48,69.95,71.52,5324600,380815374.13,0
1695735000000,2023-09-26,COIN,71.74,73.09,69.71,70.52,5168200,364461446.65,0
1695648600000,2023-09-25,COIN,69.91,72.36,69.63,71.75,5057500,362875625.00,0
1695389400000,2023-09-22,COIN,75.49,75.95,70.81,70.96,6321600,448580730.21,0
1695303000000,2023-09-21,COIN,74.38,75.19,72.86,74.42,6534800,486319804.03,0
1695216600000,2023-09-20,COIN,78.62,80.59,76.56,76.67,5459200,418556854.00,0
1695130200000,2023-09-19,COIN,82.15,82.40,77.77,78.13,7567400,591240941.22,0
1695043800000,2023-09-18,COIN,83.80,84.35,81.22,81.61,6246700,509793190.81,0
1694784600000,2023-09-15,COIN,82.74,83.32,79.95,82.15,6272300,515269454.57,0
1694698200000,2023-09-14,COIN,81.67,84.10,81.26,83.45,7145100,596258573.19,0
1694611800000,2023-09-13,COIN,81.89,83.15,79.62,79.86,5925700,473226405.62,0
1694525400000,2023-09-12,COIN,82.02,86.36,80.54,81.32,10519300,855429472.79,0
1694439000000,2023-09-11,COIN,82.00,83.20,77.79,80.62,7220700,582132853.83,0
1694179800000,2023-09-08,COIN,81.64,82.69,80.35,82.09,5680600,466320433.20,0
1694093400000,2023-09-07,COIN,76.27,82.07,75.46,81.79,6424000,525418965.88,0
1694007000000,2023-09-06,COIN,77.38,79.97,76.75,78.04,6636200,517889054.08,0
1693920600000,2023-09-05,COIN,78.00,79.29,76.28,77.50,4949000,383547500.00,0
1693575000000,2023-09-01,COIN,80.00,80.35,77.15,77.99,6676500,520700220.74,0
1693488600000,2023-08-31,COIN,84.43,84.57,78.90,79.60,8466400,673925427.08,0
1693402200000,2023-08-30,COIN,83.56,86.50,82.57,83.83,9448000,792025857.30,0
1693315800000,2023-08-29,COIN,73.50,86.26,73.17,84.70,24067300,2038500236.55,0
1693229400000,2023-08-28,COIN,74.57,74.71,73.05,73.71,4043800,298068494.30,0
1692970200000,2023-08-25,COIN,74.32,75.59,72.41,74.26,5136800,381458778.97,0
1692883800000,2023-08-24,COIN,77.76,78.04,73.38,73.66,5585700,411442682.46,0
1692797400000,2023-08-23,COIN,74.35,78.17,74.07,77.78,6460900,502528794.11,0
1692711000000,2023-08-22,COIN,76.69,77.46,74.02,74.90,6322000,473517809.65,0
1692624600000,2023-08-21,COIN,73.25,76.03,72.10,75.28,7514900,565721662.83,0
1692365400000,2023-08-18,COIN,72.34,75.25,72.25,73.19,10011800,732763666.44,0
1692279000000,2023-08-17,COIN,78.38,79.18,75.40,75.56,9261600,699806473.39,0
1692192600000,2023-08-16,COIN,82.51,82.85,77.80,79.00,10140200,801075800.00,0
1692106200000,2023-08-15,COIN,81.15,83.10,79.11,79.18,7397300,585718216.26,0
1692019800000,2023-08-14,COIN,80.04,81.99,78.91,80.81,5753500,464940320.95,0
1691760600000,2023-08-11,COIN,82.06,83.48,80.47,81.01,5791100,469137023.37,0
1691674200000,2023-08-10,COIN,85.00,88.49,82.51,83.39,7697600,641902859.30,0
1691587800000,2023-08-09,COIN,88.53,88.90,84.08,84.34,7987100,673631984.75,0
1691501400000,2023-08-08,COIN,87.09,88.99,84.55,88.04,8986900,791206684.23,0
1691415000000,2023-08-07,COIN,87.20,87.30,82.09,85.96,10019500,861276210.83,0
1691155800000,2023-08-04,COIN,89.00,94.29,86.70,87.31,13219600,1154203243.73,0
1691069400000,2023-08-03,COIN,89.00,93.44,88.46,90.75,10297200,934470900.00,0
1690983000000,2023-08-02,COIN,91.45,95.41,88.05,90.43,10666200,964544469.26,0
1690896600000,2023-08-01,COIN,95.88,95.95,89.23,94.15,11543600,1086829957.61,0
1690810200000,2023-07-31,COIN,94.75,100.20,94.59,98.61,8493000,837494735.18,0
1690551000000,2023-07-28,COIN,94.80,96.92,93.55,94.76,7228000,684925295.44,0
1690464600000,2023-07-27,COIN,102.59,102.73,91.80,92.69,12232300,1133811916.86,0
1690378200000,2023-07-26,COIN,97.37,101.32,97.28,99.75,6575800,655936050.00,0
1690291800000,2023-07-25,COIN,99.34,102.59,97.63,97.68,7726000,754675682.36,0
1690205400000,2023-07-24,COIN,99.23,100.39,95.70,98.85,9755700,964350930.11,0
1689946200000,2023-07-21,COIN,102.57,104.33,98.71,100.82,10481800,1056775072.80,0
1689859800000,2023-07-20,COIN,109.26,111.88,100.37,101.26,15274600,1546706028.63,0
1689773400000,2023-07-19,COIN,107.31,111.06,105.08,110.15,15920800,1753676144.29,0
1689687000000,2023-07-18,COIN,104.50,109.85,101.90,104.59,17567200,1837353383.67,0
1689600600000,2023-07-17,COIN,104.57,109.48,103.50,105.55,19191400,2025652328.57,0
1689341400000,2023-07-14,COIN,106.68,114.43,101.22,105.31,42266300,4451063949.81,0
1689255000000,2023-07-13,COIN,85.35,109.21,83.42,107.00,65424400,7000410800.00,0
1689168600000,2023-07-12,COIN,89.00,89.07,84.45,85.95,16752300,1439860133.88,0
1689082200000,2023-07-11,COIN,80.49,92.15,80.49,89.15,35672100,3180167769.43,0
1688995800000,2023-07-10,COIN,79.08,81.37,76.55,81.21,10739700,872171027.17,0
1688736600000,2023-07-07,COIN,78.15,81.19,77.62,78.72,13275500,1045047376.21,0
1688650200000,2023-07-06,COIN,78.05,78.46,74.52,78.10,11110400,867722223.05,0
1688563800000,2023-07-05,COIN,76.90,79.93,76.16,78.35,14670000,1149394477.62,0
1688391000000,2023-07-03,COIN,73.20,80.85,73.01,79.93,19891700,1589943587.07,0
1688131800000,2023-06-30,COIN,73.80,74.97,68.15,71.55,24594000,1759700775.05,0
1688045400000,2023-06-29,COIN,72.03,74.18,70.83,72.43,14730500,1066930119.50,0
1687959000000,2023-06-28,COIN,69.00,74.31,69.00,70.75,23086200,1633348650.00,0
1687872600000,2023-06-27,COIN,63.80,70.37,62.84,69.89,25447400,1778518770.47,0
1687786200000,2023-06-26,COIN,61.10,66.16,61.00,61.94,20724100,1283650725.54,0
1687527000000,2023-06-23,COIN,56.85,61.89,55.75,61.47,26088600,1603666273.85,0
1687440600000,2023-06-22,COIN,58.98,59.28,55.10,57.49,12837400,738022147.55,0
1687354200000,2023-06-21,COIN,58.90,59.24,56.82,58.10,20569700,1195099538.61,0
1687267800000,2023-06-20,COIN,55.90,57.94,53.63,57.09,14143500,807452417.16,0
1686922200000,2023-06-16,COIN,55.41,56.28,53.90,55.59,13754200,764595980.10,0
1686835800000,2023-06-15,COIN,52.71,54.58,50.93,54.25,11801700,640242225.00,0
1686749400000,2023-06-14,COIN,52.81,54.79,51.56,53.90,11241200,605900697.15,0
1686663000000,2023-06-13,COIN,51.80,52.66,50.52,52.40,11560800,605785937.64,0
1686576600000,2023-06-12,COIN,52.53,52.93,50.10,50.56,12447200,629330449.09,0
1686317400000,2023-06-09,COIN,55.00,57.42,52.48,53.28,14394300,766928286.43,0
1686231000000,2023-06-08,COIN,52.21,55.05,51.96,54.90,12773600,701270659.49,0
1686144600000,2023-06-07,COIN,53.29,54.00,51.70,53.26,18905500,1006906898.27,0
1686058200000,2023-06-06,COIN,47.10,52.38,46.43,51.61,56259900,2903573473.34,0
1685971800000,2023-06-05,COIN,63.38,64.44,55.81,58.71,26413200,1550718947.82,0
1685712600000,2023-06-02,COIN,65.11,65.22,62.00,64.55,8630800,557118166.34,0
1685626200000,2023-06-01,COIN,61.80,66.36,60.67,63.57,11729000,745612526.42,0
1685539800000,2023-05-31,COIN,59.30,62.59,59.21,62.20,10112600,629003727.72,0
1685453400000,2023-05-30,COIN,60.10,63.38,59.23,61.17,14814200,906184586.87,0
1685107800000,2023-05-26,COIN,56.86,58.91,56.63,56.92,7788100,443298637.74,0
1685021400000,2023-05-25,COIN,58.56,59.14,55.88,56.87,7997400,454812129.46,0
1684935000000,2023-05-24,COIN,57.78,58.97,56.60,58.36,8198300,478452793.00,0
1684848600000,2023-05-23,COIN,61.00,63.25,58.67,59.10,12208200,721504601.37,0
1684762200000,2023-05-22,COIN,56.89,61.10,55.90,61.07,12683400,774575234.13,0
1684503000000,2023-05-19,COIN,60.57,61.47,56.59,56.78,12520700,710925330.72,0
1684416600000,2023-05-18,COIN,60.47,61.70,58.60,60.26,8330300,501983864.02,0
1684330200000,2023-05-17,COIN,57.49,61.31,57.30,61.04,8998400,549262344.24,0
1684243800000,2023-05-16,COIN,58.68,60.11,57.14,57.88,7867900,455394060.40,0
1684157400000,2023-05-15,COIN,58.40,61.30,57.20,60.77,9429300,573018565.32,0
1683898200000,2023-05-12,COIN,60.89,61.13,56.77,57.34,9111000,522424741.39,0
1683811800000,2023-05-11,COIN,62.41,63.11,59.77,60.35,8843500,533705211.51,0
1683725400000,2023-05-10,COIN,61.45,63.75,59.89,62.64,15481300,969748622.55,0
1683639000000,2023-05-09,COIN,57.90,60.24,56.59,60.21,9641200,580496643.17,0
1683552600000,2023-05-08,COIN,55.90,58.80,54.61,58.10,15259400,886571116.72,0
1683293400000,2023-05-05,COIN,54.05,58.58,53.75,58.24,25585600,1490105386.94,0
1683207000000,2023-05-04,COIN,48.72,50.47,47.65,49.22,13044400,642045383.92,0
1683120600000,2023-05-03,COIN,50.15,51.60,48.31,48.49,13325600,646158366.37,0
1683034200000,2023-05-02,COIN,50.20,52.14,48.26,51.32,16778400,861067482.88,0
1682947800000,2023-05-01,COIN,53.17,54.38,48.45,50.14,18437900,924476294.75,0
1682688600000,2023-04-28,COIN,53.65,54.52,52.17,53.79,11629800,625566952.65,0
1682602200000,2023-04-27,COIN,54.67,55.72,53.58,54.17,12010900,650630431.01,0
1682515800000,2023-04-26,COIN,59.51,59.51,53.60,53.89,16761200,903261057.77,0
1682429400000,2023-04-25,COIN,55.71,56.09,53.62,55.55,14383300,798992304.03,0
1682343000000,2023-04-24,COIN,58.96,59.09,54.08,54.75,21135700,1157179575.00,0
1682083800000,2023-04-21,COIN,61.08,61.45,58.71,59.04,13235100,781400316.12,0
1681997400000,2023-04-20,COIN,63.23,65.33,60.17,60.50,11452900,692900450.00,0
1681911000000,2023-04-19,COIN,64.36,65.94,63.40,64.44,10327000,665471905.21,0
1681824600000,2023-04-18,COIN,70.39,71.79,66.55,67.26,14835500,997835761.69,0
1681738200000,2023-04-17,COIN,67.12,68.05,64.90,67.72,13344200,903669240.29,0
1681479000000,2023-04-14,COIN,69.30,71.70,67.87,69.91,12887200,900944199.19,0
1681392600000,2023-04-13,COIN,69.89,72.53,68.05,68.95,19718500,1359590514.82,0
1681306200000,2023-04-12,COIN,70.77,72.02,66.23,67.84,16773400,1137907394.57,0
1681219800000,2023-04-11,COIN,68.09,72.61,67.24,70.19,25348800,1779232333.89,0
1681133400000,2023-04-10,COIN,61.37,66.19,59.66,66.13,14391800,951729694.47,0
1680787800000,2023-04-06,COIN,59.57,62.74,58.20,61.44,11875200,729612271.69,0
1680701400000,2023-04-05,COIN,62.54,63.05,59.22,60.78,10788900,655749328.83,0
1680615000000,2023-04-04,COIN,64.66,65.40,60.95,62.54,11654400,728866186.67,0
1680528600000,2023-04-03,COIN,66.01,68.33,62.70,63.61,14040300,893103491.57,0
1680269400000,2023-03-31,COIN,64.70,68.57,63.93,67.57,15926600,1076160357.14,0
1680183000000,2023-03-30,COIN,66.53,67.17,63.68,64.16,11563100,741888538.35,0
1680096600000,2023-03-29,COIN,65.42,68.63,63.77,65.30,17673800,1154099193.94,0
1680010200000,2023-03-28,COIN,62.32,64.05,61.11,63.04,11635900,733527146.65,0
1679923800000,2023-03-27,COIN,67.20,67.60,60.51,62.54,23531300,1471647523.54,0
1679664600000,2023-03-24,COIN,64.18,68.73,63.53,67.83,21614100,1466084442.58,0
1679578200000,2023-03-23,COIN,61.85,70.00,61.51,66.30,43152800,2861030771.69,0
1679491800000,2023-03-22,COIN,84.25,85.38,76.86,77.14,24463200,1887091233.07,0
1679405400000,2023-03-21,COIN,76.24,85.05,75.77,83.99,22991900,1931089631.88,0
1679319000000,2023-03-20,COIN,76.76,77.06,72.87,75.14,19026400,1429643684.39,0
1679059800000,2023-03-17,COIN,70.52,76.80,69.10,74.98,31006200,2324844980.09,0
1678973400000,2023-03-16,COIN,64.40,68.62,63.12,67.78,15474500,1048861591.11,0
1678887000000,2023-03-15,COIN,61.90,66.29,61.18,64.47,20825700,1342632904.42,0
1678800600000,2023-03-14,COIN,65.45,66.21,61.10,62.65,25167800,1576762708.40,0
1678714200000,2023-03-13,COIN,54.71,61.10,50.77,59.17,31431900,1859825465.45,0
1678458600000,2023-03-10,COIN,56.39,56.41,51.57,53.44,25743800,1375748636.65,0
1678372200000,2023-03-09,COIN,62.39,64.12,57.21,58.09,20996600,1219692497.20,0
1678285800000,2023-03-08,COIN,61.20,65.46,60.35,63.01,15427800,972105652.10,0
1678199400000,2023-03-07,COIN,62.80,64.66,60.59,61.89,15821500,979192625.34,0
1678113000000,2023-03-06,COIN,64.60,69.82,62.64,62.77,19826100,1244484306.08,0
1677853800000,2023-03-03,COIN,61.64,65.56,61.38,64.51,17579000,1134021327.55,0
1677767400000,2023-03-02,COIN,61.07,63.90,57.50,63.70,18091700,1152441303.80,0
1677681000000,2023-03-01,COIN,65.30,66.79,63.09,64.67,15827100,1023538528.02,0
1677594600000,2023-02-28,COIN,59.68,67.50,59.42,64.83,24843900,1610630082.49,0
1677508200000,2023-02-27,COIN,59.94,60.97,58.17,58.96,13043000,769015268.06,0
1677249000000,2023-02-24,COIN,60.88,61.59,56.80,58.44,14546200,850079908.02,0
1677162600000,2023-02-23,COIN,63.96,64.65,59.89,62.36,16698500,1041318470.19,0
1677076200000,2023-02-22,COIN,62.50,67.48,57.35,61.18,32937500,2015116260.05,0
1676989800000,2023-02-21,COIN,63.32,66.87,61.85,62.07,19845700,1231822592.94,0
1676644200000,2023-02-17,COIN,64.94,67.90,61.51,65.20,23252200,1516043369.04,0
1676557800000,2023-02-16,COIN,65.90,73.30,63.91,65.59,31704800,2079517715.89,0
1676471400000,2023-02-15,COIN,60.21,69.46,59.46,69.34,25552900,1771837992.42,0
1676385000000,2023-02-14,COIN,56.33,61.08,55.03,59.03,23945800,1413520544.77,0
1676298600000,2023-02-13,COIN,55.52,57.09,53.66,56.40,14435900,814184782.03,0
1676039400000,2023-02-10,COIN,58.26,61.74,55.97,57.09,17359900,991076693.65,0
1675953000000,2023-02-09,COIN,68.49,68.93,59.00,59.63,23920200,1426361551.55,0
1675866600000,2023-02-08,COIN,70.83,73.97,68.30,69.44,11626500,807344188.39,0
1675780200000,2023-02-07,COIN,73.43,73.48,67.30,71.42,19819700,1415522937.71,0
1675693800000,2023-02-06,COIN,73.18,75.98,70.52,74.59,17998400,1342500590.09,0
1675434600000,2023-02-03,COIN,73.72,87.63,73.02,74.63,37125500,2770675963.03,0
1675348200000,2023-02-02,COIN,68.46,85.54,68.31,81.46,43911200,3577006311.80,0
1675261800000,2023-02-01,COIN,59.08,66.22,56.65,65.70,18840800,1237840502.50,0
1675175400000,2023-01-31,COIN,57.70,60.44,55.91,58.48,14751600,862673561.25,0
1675089000000,2023-01-30,COIN,60.01,61.86,55.67,56.16,14553900,817347021.78,0
1674829800000,2023-01-27,COIN,52.94,62.29,52.41,61.37,24431000,1499330443.90,0
1674743400000,2023-01-26,COIN,56.06,56.10,51.97,53.02,12614900,668842003.77,0
1674657000000,2023-01-25,COIN,51.50,53.41,49.60,52.76,13343600,704008313.60,0
1674570600000,2023-01-24,COIN,54.20,56.47,53.34,53.56,12413900,664888501.05,0
1674484200000,2023-01-23,COIN,55.00,56.69,53.21,55.96,17736400,992528927.76,0
1674225000000,2023-01-20,COIN,50.38,55.19,48.80,55.16,15433900,851333921.64,0
1674138600000,2023-01-19,COIN,49.21,51.00,47.92,49.42,14073300,695502460.23,0
1674052200000,2023-01-18,COIN,54.22,57.33,50.00,50.21,24905700,1250515174.20,0
1673965800000,2023-01-17,COIN,53.31,54.98,50.70,54.14,23521200,1273437753.64,0
1673620200000,2023-01-13,COIN,46.24,50.63,45.38,49.98,22437800,1121441233.73,0
1673533800000,2023-01-12,COIN,45.15,47.65,41.67,47.55,20514700,975473969.35,0
1673447400000,2023-01-11,COIN,41.96,43.84,40.63,43.79,16152700,707326747.79,0
1673361000000,2023-01-10,COIN,37.76,43.29,37.74,43.23,24496700,1058992329.79,0
1673274600000,2023-01-09,COIN,35.19,39.38,34.72,38.27,18904100,723459915.65,0
1673015400000,2023-01-06,COIN,33.67,33.75,31.55,33.26,15527800,516454601.94,0
1672929000000,2023-01-05,COIN,34.71,35.26,32.75,33.53,16934500,567813764.33,0
1672842600000,2023-01-04,COIN,34.59,38.50,34.54,37.70,17737400,668699993.53,0
1672756200000,2023-01-03,COIN,36.49,36.93,33.37,33.60,8514300,286080467.01,0
1672410600000,2022-12-30,COIN,33.96,35.87,33.63,35.39,8397900,297201675.87,0
1672324200000,2022-12-29,COIN,33.46,35.33,33.37,34.78,7675500,266953880.63,0
1672237800000,2022-12-28,COIN,32.58,33.48,31.83,32.53,7839700,255025431.43,0
1672151400000,2022-12-27,COIN,34.50,34.56,32.44,32.65,10940800,357217136.69,0
1671805800000,2022-12-23,COIN,34.77,35.98,33.67,35.49,8222700,291823636.80,0
1671719400000,2022-12-22,COIN,34.93,35.35,32.95,34.59,10335700,357511864.58,0
1671633000000,2022-12-21,COIN,35.31,36.10,34.80,35.15,6998600,246000800.68,0
1671546600000,2022-12-20,COIN,34.75,36.86,34.35,34.97,9833200,343867016.00,0
1671460200000,2022-12-19,COIN,35.97,36.68,34.51,35.17,11168300,392789090.55,0
