https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume TSLA,Volume USDT,tradecount
1700577000000,2023-11-21,TSLA,235.04,243.62,233.34,241.20,122288000,29495865226.81,0
1700490600000,2023-11-20,TSLA,234.04,237.10,231.02,235.60,116320100,27405016269.96,0
1700231400000,2023-11-17,TSLA,232.00,237.39,226.54,234.30,142532800,33395435474.98,0
1700145000000,2023-11-16,TSLA,239.49,240.88,230.96,233.59,136816800,31959035810.96,0
1700058600000,2023-11-15,TSLA,239.29,246.70,236.45,242.84,150354000,36511964809.39,0
1699972200000,2023-11-14,TSLA,235.03,238.14,230.72,237.41,149771600,35557276104.48,0
1699885800000,2023-11-13,TSLA,215.60,225.40,211.61,223.71,140447600,31419533538.95,0
1699626600000,2023-11-10,TSLA,210.03,215.38,205.69,214.65,130994000,28117861300.48,0
1699540200000,2023-11-09,TSLA,219.75,220.80,206.68,209.98,142110500,29840362182.84,0
1699453800000,2023-11-08,TSLA,223.15,224.15,217.64,222.11,106584800,23673549993.05,0
1699367400000,2023-11-07,TSLA,219.98,223.12,215.72,222.18,116900100,25972863361.80,0
1699281000000,2023-11-06,TSLA,223.98,226.32,215.00,219.27,117335800,25728221367.31,0
1699018200000,2023-11-03,TSLA,221.15,226.37,218.40,219.96,119534800,26292875410.54,0
1698931800000,2023-11-02,TSLA,212.97,219.20,211.45,218.51,125987600,27529549783.93,0
1698845400000,2023-11-01,TSLA,204.04,205.99,197.85,205.66,121661700,25020945667.54,0
1698759000000,2023-10-31,TSLA,196.12,202.80,194.07,200.84,118068300,23712836939.62,0
1698672600000,2023-10-30,TSLA,209.28,210.88,194.67,197.36,136448200,26929416835.28,0
1698413400000,2023-10-27,TSLA,210.60,212.41,205.77,207.30,94881200,19668873049.55,0
1698327000000,2023-10-26,TSLA,211.32,214.80,204.88,205.76,115112600,23685567943.67,0
1698240600000,2023-10-25,TSLA,215.88,220.10,212.20,212.42,107065100,22742768345.96,0
1698154200000,2023-10-24,TSLA,216.50,222.05,214.11,216.52,118231100,25599398277.14,0
1698067800000,2023-10-23,TSLA,210.00,216.98,202.51,212.08,150683400,31956935747.91,0
1697808600000,2023-10-20,TSLA,217.01,218.86,210.42,211.99,138010100,29256761857.11,0
1697722200000,2023-10-19,TSLA,225.95,230.61,216.78,220.11,170772700,37588779101.23,0
1697635800000,2023-10-18,TSLA,252.70,254.63,242.08,242.68,125147800,30370867187.39,0
1697549400000,2023-10-17,TSLA,250.10,257.18,247.08,254.85,93562900,23844505636.06,0
1697463000000,2023-10-16,TSLA,250.05,255.40,248.48,253.92,88917200,22577855261.19,0
1697203800000,2023-10-13,TSLA,258.90,259.60,250.22,251.12,102073800,25632772157.59,0
1697117400000,2023-10-12,TSLA,262.92,265.41,256.63,258.87,111508100,28866101302.53,0
1697031000000,2023-10-11,TSLA,266.20,268.60,260.90,262.99,103706300,27273718824.24,0
1696944600000,2023-10-10,TSLA,257.75,268.94,257.65,263.62,122656000,32334574121.09,0
1696858200000,2023-10-09,TSLA,255.31,261.36,252.05,259.67,101377900,26324800654.28,0
1696599000000,2023-10-06,TSLA,253.98,261.65,250.65,260.53,118121800,30774272409.81,0
1696512600000,2023-10-05,TSLA,260.00,263.60,256.25,260.05,119159200,30987348505.42,0
1696426200000,2023-10-04,TSLA,248.14,261.86,247.60,261.16,129721600,33878093531.05,0
1696339800000,2023-10-03,TSLA,248.61,250.02,244.45,246.53,101985300,25142435884.51,0
1696253400000,2023-10-02,TSLA,244.81,254.28,242.62,251.60,123810400,31150697395.68,0
1695994200000,2023-09-29,TSLA,250.00,254.77,246.35,250.22,128522700,32158950150.89,0
1695907800000,2023-09-28,TSLA,240.02,247.55,238.65,246.38,117058900,28840972353.58,0
1695821400000,2023-09-27,TSLA,244.26,245.33,234.58,240.50,136597200,32851626600.00,0
1695735000000,2023-09-26,TSLA,242.98,249.55,241.66,244.12,101993600,24898677133.98,0
1695648600000,2023-09-25,TSLA,243.38,247.10,238.31,246.99,104636600,25844194408.79,0
1695389400000,2023-09-22,TSLA,257.40,257.79,244.48,244.88,127524100,31228102230.68,0
1695303000000,2023-09-21,TSLA,257.85,260.86,254.21,255.70,119951500,30671598183.94,0
1695216600000,2023-09-20,TSLA,267.04,273.93,262.46,262.59,122514600,32171108365.34,0
1695130200000,2023-09-19,TSLA,264.35,267.85,261.20,266.50,103704000,27637116000.00,0
1695043800000,2023-09-18,TSLA,271.16,271.44,263.76,265.28,101543300,26937406500.05,0
1694784600000,2023-09-15,TSLA,277.55,278.98,271.00,274.39,133692300,36683832155.38,0
1694698200000,2023-09-14,TSLA,271.32,276.71,270.42,276.04,107709800,29732214112.37,0
1694611800000,2023-09-13,TSLA,270.07,274.98,268.10,271.30,111673700,30297073446.80,0
1694525400000,2023-09-12,TSLA,270.76,278.39,266.60,267.48,135999900,36377254746.14,0
1694439000000,2023-09-11,TSLA,264.27,274.85,260.61,273.58,174667900,47785641736.61,0
1694179800000,2023-09-08,TSLA,251.22,256.52,246.67,248.50,118367700,29414373450.00,0
1694093400000,2023-09-07,TSLA,245.07,252.81,243.27,251.49,115312900,29000041854.43,0
1694007000000,2023-09-06,TSLA,255.14,255.39,245.06,251.92,116959800,29464512601.84,0
1693920600000,2023-09-05,TSLA,245.00,258.00,244.86,256.49,129469600,33207656439.65,0
1693575000000,2023-09-01,TSLA,257.26,259.08,242.01,245.01,132541600,32474016687.93,0
1693488600000,2023-08-31,TSLA,255.98,261.18,255.05,258.08,108861700,28095026074.23,0
1693402200000,2023-08-30,TSLA,254.20,260.51,250.59,256.90,121988400,31338819215.44,0
1693315800000,2023-08-29,TSLA,238.58,257.48,237.77,257.18,134047600,34474360786.21,0
1693229400000,2023-08-28,TSLA,242.58,244.38,235.35,238.82,107673700,25714633822.63,0
1692970200000,2023-08-25,TSLA,231.31,239.00,230.35,238.59,106612200,25436604407.57,0
1692883800000,2023-08-24,TSLA,238.66,238.92,228.18,230.04,99777400,22952792426.11,0
1692797400000,2023-08-23,TSLA,229.34,238.98,229.29,236.86,101077600,23941240397.69,0
1692711000000,2023-08-22,TSLA,240.25,240.82,229.55,233.19,130442800,30417956850.46,0
1692624600000,2023-08-21,TSLA,221.55,232.13,220.58,231.28,135702700,31385320290.35,0
1692365400000,2023-08-18,TSLA,214.12,217.58,212.36,215.49,136276600,29366245282.59,0
1692279000000,2023-08-17,TSLA,226.06,226.74,218.83,219.22,120718400,26463887795.36,0
1692192600000,2023-08-16,TSLA,228.02,233.97,225.38,225.60,112484500,25376503886.55,0
1692106200000,2023-08-15,TSLA,238.73,240.50,232.61,232.96,88197600,20546513488.15,0
1692019800000,2023-08-14,TSLA,235.70,240.66,233.75,239.76,98595300,23639208586.40,0
1691760600000,2023-08-11,TSLA,241.77,243.79,238.02,242.65,99038600,24031715685.52,0
1691674200000,2023-08-10,TSLA,245.40,251.80,243.00,245.34,109498600,26864386123.00,0
1691587800000,2023-08-09,TSLA,250.87,251.10,241.90,242.19,101596300,24605608145.04,0
1691501400000,2023-08-08,TSLA,247.45,250.92,245.01,249.70,96642200,24131557045.07,0
1691415000000,2023-08-07,TSLA,251.45,253.65,242.76,251.45,111097900,27935566615.96,0
1691155800000,2023-08-04,TSLA,260.97,264.77,253.11,253.86,99539900,25269199074.75,0
1691069400000,2023-08-03,TSLA,252.04,260.49,252.00,259.32,97569100,25301619726.62,0
1690983000000,2023-08-02,TSLA,255.57,259.52,250.49,254.11,101752900,25856429481.11,0
1690896600000,2023-08-01,TSLA,266.26,266.47,260.25,261.07,83166000,21712148229.13,0
1690810200000,2023-07-31,TSLA,267.48,269.08,263.78,267.43,84582200,22619817126.50,0
1690551000000,2023-07-28,TSLA,259.86,267.25,258.23,266.44,111446000,29693672512.08,0
1690464600000,2023-07-27,TSLA,268.31,269.13,255.30,255.71,103697300,26516437279.21,0
1690378200000,2023-07-26,TSLA,263.25,268.04,261.75,264.35,95856200,25339587055.06,0
1690291800000,2023-07-25,TSLA,272.38,272.90,265.00,265.28,112757300,29912256406.36,0
1690205400000,2023-07-24,TSLA,255.85,269.85,254.12,269.06,136508500,36728976676.73,0
1689946200000,2023-07-21,TSLA,268.00,268.00,255.80,260.02,161796100,42070220144.45,0
1689859800000,2023-07-20,TSLA,279.56,280.93,261.20,262.90,175158300,46049116000.92,0
1689773400000,2023-07-19,TSLA,296.04,299.29,289.52,291.26,142355400,41462435194.19,0
1689687000000,2023-07-18,TSLA,290.15,295.26,286.01,293.34,112120300,32889368391.40,0
1689600600000,2023-07-17,TSLA,286.63,292.23,283.57,290.38,131569600,38205181090.43,0
1689341400000,2023-07-14,TSLA,277.01,285.30,276.31,281.38,120062400,33783158698.24,0
1689255000000,2023-07-13,TSLA,274.59,279.45,270.60,277.90,112681500,31314188162.25,0
1689168600000,2023-07-12,TSLA,276.33,276.52,271.46,271.99,95672100,26021853544.70,0
1689082200000,2023-07-11,TSLA,268.65,270.90,266.37,269.79,91972400,24813234581.90,0
1688995800000,2023-07-10,TSLA,276.47,277.52,265.10,269.61,119425400,32198280344.60,0
1688736600000,2023-07-07,TSLA,278.43,280.78,273.77,274.43,113879200,31251868021.92,0
1688650200000,2023-07-06,TSLA,278.09,279.97,272.88,276.54,120332100,33276639962.23,0
1688563800000,2023-07-05,TSLA,278.82,283.85,277.60,282.48,131530900,37154850077.04,0
1688391000000,2023-07-03,TSLA,276.49,284.25,275.11,279.82,119685900,33490509414.61,0
1688131800000,2023-06-30,TSLA,260.60,264.45,259.89,261.77,112620800,29480745578.71,0
1688045400000,2023-06-29,TSLA,258.03,260.74,253.61,257.50,131283400,33805475500.00,0
1687959000000,2023-06-28,TSLA,249.70,259.88,248.89,256.24,159770800,40939668231.74,0
1687872600000,2023-06-27,TSLA,243.24,250.39,240.85,250.21,164968200,41276694429.57,0
1687786200000,2023-06-26,TSLA,250.07,258.37,240.70,241.05,179990600,43386734679.29,0
1687527000000,2023-06-23,TSLA,259.29,262.45,252.80,256.60,177460800,45536442363.13,0
1687440600000,2023-06-22,TSLA,250.77,265.00,248.25,264.61,166875900,44157029454.53,0
1687354200000,2023-06-21,TSLA,275.13,276.99,257.78,259.46,211797100,54952873756.21,0
1687267800000,2023-06-20,TSLA,261.50,274.75,261.12,274.45,165611200,45451995861.62,0
1686922200000,2023-06-16,TSLA,258.92,263.60,257.21,260.54,167915600,43748731858.83,0
1686835800000,2023-06-15,TSLA,248.40,258.95,247.29,255.90,160171200,40987809102.39,0
1686749400000,2023-06-14,TSLA,260.17,261.57,250.50,256.79,170575500,43802084102.55,0
1686663000000,2023-06-13,TSLA,253.51,259.68,251.34,258.71,162384300,42010440865.44,0
1686576600000,2023-06-12,TSLA,247.94,250.97,244.59,249.83,150337900,37558917832.28,0
1686317400000,2023-06-09,TSLA,249.07,252.42,242.02,244.40,200242400,48939241337.82,0
1686231000000,2023-06-08,TSLA,224.22,235.23,223.01,234.86,164489700,38632051042.40,0
1686144600000,2023-06-07,TSLA,228.00,230.83,223.20,224.57,185710800,41705075716.19,0
1686058200000,2023-06-06,TSLA,216.14,221.91,212.53,221.31,146911600,32513005837.33,0
1685971800000,2023-06-05,TSLA,217.80,221.29,214.52,217.61,151143100,32890250083.25,0
1685712600000,2023-06-02,TSLA,210.15,217.25,209.75,213.97,164398400,35176325848.68,0
1685626200000,2023-06-01,TSLA,202.59,209.80,199.37,207.52,148029900,30719165480.45,0
1685539800000,2023-05-31,TSLA,199.78,203.95,195.12,203.93,150711700,30734635877.15,0
1685453400000,2023-05-30,TSLA,200.10,204.48,197.53,201.16,128818700,25913170163.75,0
1685107800000,2023-05-26,TSLA,184.62,198.60,184.53,193.17,162061500,31305419658.26,0
1685021400000,2023-05-25,TSLA,186.54,186.78,180.58,184.47,96870700,17869738147.25,0
1684935000000,2023-05-24,TSLA,182.23,184.22,178.22,182.90,137605100,25167971950.13,0
1684848600000,2023-05-23,TSLA,186.20,192.96,185.26,185.77,156952100,29156992287.57,0
1684762200000,2023-05-22,TSLA,180.70,189.32,180.11,188.87,132001400,24931103773.46,0
1684503000000,2023-05-19,TSLA,177.17,181.95,176.31,180.14,136196700,24534473454.87,0
1684416600000,2023-05-18,TSLA,174.22,177.06,172.45,176.89,109520300,19373045800.15,0
1684330200000,2023-05-17,TSLA,168.41,174.50,167.19,173.86,125473600,21814840172.58,0
1684243800000,2023-05-16,TSLA,165.65,169.52,164.35,166.52,98288800,16367051395.94,0
1684157400000,2023-05-15,TSLA,167.66,169.76,164.55,166.35,105592500,17565313019.49,0
1683898200000,2023-05-12,TSLA,176.07,177.38,167.23,167.98,157849600,26515575133.59,0
1683811800000,2023-05-11,TSLA,168.70,173.57,166.79,172.08,103889900,17877374182.23,0
1683725400000,2023-05-10,TSLA,172.55,174.43,166.68,168.54,119840700,20197950773.41,0
1683639000000,2023-05-09,TSLA,168.95,169.82,166.56,169.15,88965000,15048429207.00,0
1683552600000,2023-05-08,TSLA,173.72,173.80,169.19,171.79,112249400,19283323672.37,0
1683293400000,2023-05-05,TSLA,163.97,170.79,163.51,170.06,107607300,18299697175.29,0
1683207000000,2023-05-04,TSLA,162.71,162.95,159.65,161.20,95108500,15331489909.75,0
1683120600000,2023-05-03,TSLA,160.01,165.00,159.91,160.61,119728000,19229514153.08,0
1683034200000,2023-05-02,TSLA,161.88,165.49,158.93,160.31,128259700,20561312193.87,0
1682947800000,2023-05-01,TSLA,163.17,163.28,158.83,161.83,109015000,17641897649.61,0
1682688600000,2023-04-28,TSLA,160.90,165.00,157.32,164.31,122515800,20130570798.89,0
1682602200000,2023-04-27,TSLA,152.64,160.48,152.37,160.19,127015200,20346565198.10,0
1682515800000,2023-04-26,TSLA,160.29,160.67,153.14,153.75,153364100,23579730375.00,0
1682429400000,2023-04-25,TSLA,159.82,163.47,158.75,160.67,121999300,19601627307.61,0
1682343000000,2023-04-24,TSLA,164.65,165.65,158.61,162.55,140006600,22758073257.27,0
1682083800000,2023-04-21,TSLA,164.80,166.00,161.32,165.08,123539000,20393818346.21,0
1681997400000,2023-04-20,TSLA,166.17,169.70,160.56,162.99,210970800,34386131850.90,0
1681911000000,2023-04-19,TSLA,179.10,183.50,177.65,180.59,125732700,22706067832.55,0
1681824600000,2023-04-18,TSLA,187.15,187.69,183.58,184.31,92067000,16968868545.23,0
1681738200000,2023-04-17,TSLA,186.32,189.69,182.69,187.04,116662200,21820497104.75,0
1681479000000,2023-04-14,TSLA,183.95,186.28,182.01,185.00,96438700,17841159500.00,0
1681392600000,2023-04-13,TSLA,182.96,186.50,180.94,185.90,112933000,20994244010.71,0
1681306200000,2023-04-12,TSLA,190.74,191.58,180.31,180.54,150256300,27127271393.20,0
1681219800000,2023-04-11,TSLA,186.69,189.19,185.65,186.79,115770900,21624845633.73,0
1681133400000,2023-04-10,TSLA,179.94,185.10,176.11,184.51,142154600,26228944465.12,0
1680787800000,2023-04-06,TSLA,183.08,186.39,179.74,185.06,123857900,22921142671.61,0
1680701400000,2023-04-05,TSLA,190.52,190.68,183.76,185.52,133882500,24837881972.01,0
1680615000000,2023-04-04,TSLA,197.32,198.74,190.32,192.58,126463800,24354398835.56,0
1680528600000,2023-04-03,TSLA,199.91,202.69,192.20,194.77,169545900,33022455667.38,0
1680269400000,2023-03-31,TSLA,197.53,207.79,197.20,207.46,170222100,35314278008.85,0
1680183000000,2023-03-30,TSLA,195.58,197.33,194.42,195.28,110252200,21530049481.41,0
1680096600000,2023-03-29,TSLA,193.13,195.29,189.44,193.88,123660000,23975201403.81,0
1680010200000,2023-03-28,TSLA,192.00,192.35,185.43,189.19,98654600,18664464014.86,0
1679923800000,2023-03-27,TSLA,194.42,197.39,189.94,191.81,120851600,23180545100.95,0
1679664600000,2023-03-24,TSLA,191.65,192.36,187.15,190.41,116312400,22147044509.95,0
1679578200000,2023-03-23,TSLA,195.26,199.31,188.65,192.22,144193900,27716951634.02,0
1679491800000,2023-03-22,TSLA,199.30,200.66,190.95,191.15,150376400,28744447942.18,0
1679405400000,2023-03-21,TSLA,188.28,198.00,188.04,197.58,153391400,30307073092.87,0
1679319000000,2023-03-20,TSLA,178.08,186.44,176.35,183.25,129684400,23764666300.00,0
1679059800000,2023-03-17,TSLA,184.52,186.22,177.33,180.13,133197100,23992794273.38,0
1678973400000,2023-03-16,TSLA,180.37,185.81,178.84,184.13,121136800,22304919575.49,0
1678887000000,2023-03-15,TSLA,180.80,182.34,176.03,180.45,145995600,26344905574.46,0
1678800600000,2023-03-14,TSLA,177.31,183.80,177.14,183.26,143717900,26337741564.53,0
1678714200000,2023-03-13,TSLA,167.46,177.35,163.91,174.48,167790300,29276050827.12,0
1678458600000,2023-03-10,TSLA,175.13,178.29,168.44,173.44,191488900,33211835283.50,0
1678372200000,2023-03-09,TSLA,180.25,185.18,172.51,172.92,170023800,29400515184.68,0
1678285800000,2023-03-08,TSLA,185.04,186.50,180.00,182.00,151897800,27645399600.00,0
1678199400000,2023-03-07,TSLA,191.38,194.20,186.10,187.71,148125800,27804694912.50,0
1678113000000,2023-03-06,TSLA,198.54,198.60,192.30,193.81,128100100,24827080068.26,0
1677853800000,2023-03-03,TSLA,194.80,200.48,192.88,197.79,154193300,30497891771.77,0
1677767400000,2023-03-02,TSLA,186.74,193.75,186.01,190.90,181500700,34648482522.21,0
1677681000000,2023-03-01,TSLA,206.21,207.20,198.52,202.77,156852800,31805042926.15,0
1677594600000,2023-02-28,TSLA,210.59,211.23,203.75,205.71,153144900,31503438407.19,0
1677508200000,2023-02-27,TSLA,202.03,209.42,201.26,207.63,161028300,33434306715.27,0
1677249000000,2023-02-24,TSLA,196.33,197.67,192.80,196.88,142228100,28001869022.47,0
1677162600000,2023-02-23,TSLA,203.91,205.14,196.33,202.07,146360000,29574966271.97,0
1677076200000,2023-02-22,TSLA,197.93,201.99,191.78,200.86,191828500,38530672627.08,0
1676989800000,2023-02-21,TSLA,204.99,209.71,197.22,197.37,180018600,35530270203.00,0
1676644200000,2023-02-17,TSLA,199.99,208.44,197.50,208.31,213738500,44523866413.18,0
1676557800000,2023-02-16,TSLA,210.78,217.65,201.84,202.04,229586500,46385654918.59,0
1676471400000,2023-02-15,TSLA,211.76,214.66,206.11,214.24,181006400,38778812130.30,0
1676385000000,2023-02-14,TSLA,191.94,209.82,189.44,209.25,216455700,45293355225.00,0
1676298600000,2023-02-13,TSLA,194.42,196.30,187.61,194.64,172475500,33570631214.73,0
1676039400000,2023-02-10,TSLA,202.23,206.20,192.89,196.89,204754100,40314034624.03,0
1675953000000,2023-02-09,TSLA,207.78,214.00,204.77,207.32,215431400,44663239425.87,0
1675866600000,2023-02-08,TSLA,196.10,203.00,194.31,201.29,180673600,36367787730.98,0
1675780200000,2023-02-07,TSLA,196.43,197.50,189.55,196.81,186010300,36608686688.87,0
1675693800000,2023-02-06,TSLA,193.01,198.17,189.92,194.76,186188100,36261993333.24,0
1675434600000,2023-02-03,TSLA,183.95,199.00,183.69,189.98,232662000,44201125765.96,0
1675348200000,2023-02-02,TSLA,187.33,196.75,182.61,188.27,217448300,40938992370.04,0
1675261800000,2023-02-01,TSLA,173.89,183.81,169.93,181.41,213806300,38786601665.98,0
1675175400000,2023-01-31,TSLA,164.57,174.30,162.78,173.22,196813500,34092034710.25,0
1675089000000,2023-01-30,TSLA,178.05,179.77,166.50,166.66,230878800,38478261653.50,0
1674829800000,2023-01-27,TSLA,162.43,180.68,161.17,177.90,306590600,54542465868.72,0
1674743400000,2023-01-26,TSLA,159.97,161.42,154.76,160.27,234815100,37633817080.24,0
1674657000000,2023-01-25,TSLA,141.91,146.41,138.07,144.43,192734300,27836613537.37,0
1674570600000,2023-01-24,TSLA,143.00,146.50,141.10,143.89,158699100,22835213402.14,0
1674484200000,2023-01-23,TSLA,135.87,145.38,134.27,143.75,203119200,29198385000.00,0
1674225000000,2023-01-20,TSLA,128.68,133.51,127.35,133.42,138858100,18526447447.74,0
1674138600000,2023-01-19,TSLA,127.26,129.99,124.31,127.17,170291900,21656020611.19,0
1674052200000,2023-01-18,TSLA,136.56,136.68,127.01,128.78,195680300,25199708795.13,0
1673965800000,2023-01-17,TSLA,125.70,131.70,125.02,131.49,186477000,24519861754.35,0
1673620200000,2023-01-13,TSLA,116.55,122.63,115.60,122.40,180714100,22119406115.75,0
1673533800000,2023-01-12,TSLA,122.56,124.13,117.00,123.56,169400900,20931174790.42,0
1673447400000,2023-01-11,TSLA,122.09,125.95,120.51,123.22,183810800,22649167000.38,0
1673361000000,2023-01-10,TSLA,121.07,122.76,114.92,118.85,167642500,19924310869.20,0
1673274600000,2023-01-09,TSLA,118.96,123.52,117.11,119.77,190284000,22790314041.23,0
1673015400000,2023-01-06,TSLA,103.00,114.39,101.81,113.06,220911100,24976208426.67,0
1672929000000,2023-01-05,TSLA,110.51,111.75,107.16,110.34,157986300,17432207763.44,0
1672842600000,2023-01-04,TSLA,109.11,114.59,107.52,113.64,180389000,20499405849.90,0
1672756200000,2023-01-03,TSLA,118.47,118.80,104.64,108.10,231402800,25014642326.91,0
1672410600000,2022-12-30,TSLA,119.95,124.48,119.75,123.18,157777300,19435007862.15,0
1672324200000,2022-12-29,TSLA,120.39,123.57,117.50,121.82,221923300,27034696338.27,0
1672237800000,2022-12-28,TSLA,110.35,116.27,108.24,112.71,221070500,24916855852.60,0
1672151400000,2022-12-27,TSLA,117.50,119.67,108.76,109.10,208643400,22762994621.64,0
1671805800000,2022-12-23,TSLA,126.37,128.62,121.02,123.15,166989700,20564781809.81,0
1671719400000,2022-12-22,TSLA,136.00,136.63,122.26,125.35,210090300,26334818784.43,0
1671633000000,2022-12-21,TSLA,139.34,141.26,135.89,137.57,145417400,20005072783.07,0
1671546600000,2022-12-20,TSLA,146.05,148.47,137.66,137.80,159563300,21987823226.95,0
1671460200000,2022-12-19,TSLA,154.00,155.25,145.82,149.87,139390600,20890468541.38,0
1671201000000,2022-12-16,TSLA,159.64,160.99,150.04,150.23,139032200,20886806811.99,0
1671114600000,2022-12-15,TSLA,153.44,160.93,153.28,157.67,122334500,19288480391.00,0
1671028200000,2022-12-14,TSLA,159.25,161.62,155.31,156.80,140682300,22058985069.33,0
1670941800000,2022-12-13,TSLA,174.87,175.05,156.91,160.95,175862700,28305101028.31,0
1670855400000,2022-12-12,TSLA,176.10,177.37,167.52,167.82,109794500,18425713794.16,0
1670596200000,2022-12-09,TSLA,173.84,182.50,173.36,179.05,104872300,18777385635.04,0
1670509800000,2022-12-08,TSLA,172.20,175.20,169.06,173.44,97624500,16931993518.34,0
1670423400000,2022-12-07,TSLA,175.03,179.38,172.22,174.04,84213300,14656482166.60,0
1670337000000,2022-12-06,TSLA,181.22,183.65,175.33,179.82,92150800,16570557530.93,0
1670250600000,2022-12-05,TSLA,189.44,191.27,180.55,182.45,93122700,16990236330.81,0
1669991400000,2022-12-02,TSLA,191.78,196.25,191.11,194.86,73645900,14350640118.95,0
1669905000000,2022-12-01,TSLA,197.08,198.92,191.80,194.70,80046200,15584994895.72,0
1669818600000,2022-11-30,TSLA,182.43,194.76,180.63,194.70,109186400,21258591746.79,0
1669732200000,2022-11-29,TSLA,184.99,186.38,178.75,180.83,83357100,15073464545.63,0
1669645800000,2022-11-28,TSLA,179.96,188.50,179.00,182.92,92905200,16994219013.89,0
1669386600000,2022-11-25,TSLA,185.06,185.20,180.63,182.86,50672700,9266009952.93,0
1669213800000,2022-11-23,TSLA,173.57,183.62,172.50,183.20,109536700,20067123105.72,0
1669127400000,2022-11-22,TSLA,168.63,170.92,166.19,169.91,78452300,13329830580.30,0
1669041000000,2022-11-21,TSLA,175.85,176.77,167.54,167.87,92882700,15592218395.47,0
1668781800000,2022-11-18,TSLA,185.05,185.19,176.55,180.19,76048900,13703251476.67,0
1668695400000,2022-11-17,TSLA,183.96,186.16,180.90,183.17,64336000,11784425002.20,0
1668609000000,2022-11-16,TSLA,191.51,192.57,185.66,186.92,66567600,12442815670.11,0
1668522600000,2022-11-15,TSLA,195.88,200.82,192.06,194.42,91293800,17749340428.84,0
1668436200000,2022-11-14,TSLA,192.77,195.73,186.34,190.95,92226600,17610668988.55,0
1668177000000,2022-11-11,TSLA,186.00,196.52,182.59,195.97,114403600,22419673631.65,0
1668090600000,2022-11-10,TSLA,189.90,191.00,180.03,190.72,132703000,25309116321.99,0
1668004200000,2022-11-09,TSLA,190.78,195.89,177.12,177.59,127062700,22565064427.68,0
1667917800000,2022-11-08,TSLA,194.02,195.20,186.75,191.30,128803400,24640090813.08,0
1667831400000,2022-11-07,TSLA,208.65,208.90,196.66,197.08,93916500,18509063991.97,0
1667568600000,2022-11-04,TSLA,222.60,223.80,203.08,207.47,98622200,20461147954.39,0
1667482200000,2022-11-03,TSLA,211.36,221.20,210.14,215.31,56538800,12173368889.97,0
1667395800000,2022-11-02,TSLA,226.04,227.87,214.82,214.98,63070300,13558852824.53,0
1667309400000,2022-11-01,TSLA,234.05,237.40,227.28,227.82,62688800,14281762875.15,0
1667223000000,2022-10-31,TSLA,226.19,229.85,221.94,227.54,61554300,14006065008.73,0
1666963800000,2022-10-28,TSLA,225.40,228.86,216.35,228.52,69152400,15802706743.45,0
1666877400000,2022-10-27,TSLA,229.77,233.81,222.85,225.09,61638800,13874277266.27,0
1666791000000,2022-10-26,TSLA,219.40,230.60,218.20,224.64,85012500,19097207948.11,0
1666704600000,2022-10-25,TSLA,210.10,224.35,210.00,222.42,96507900,21465286941.29,0
1666618200000,2022-10-24,TSLA,205.82,213.50,198.59,211.25,100446800,21219386500.00,0
1666359000000,2022-10-21,TSLA,206.42,214.66,203.80,214.44,75713800,16236067456.85,0
1666272600000,2022-10-20,TSLA,208.28,215.55,202.00,207.28,117798100,24417190024.20,0
1666186200000,2022-10-19,TSLA,219.80,222.93,217.78,222.04,66571500,14781535413.05,0
1666099800000,2022-10-18,TSLA,229.50,229.82,217.25,220.19,75891900,16710637646.28,0
1666013400000,2022-10-17,TSLA,210.04,221.86,209.45,219.35,79428800,17422707764.79,0
1665754200000,2022-10-14,TSLA,224.01,226.26,204.16,204.99,94124500,19294581772.04,0
1665667800000,2022-10-13,TSLA,208.30,222.99,206.22,221.72,91483000,20283610871.67,0
1665581400000,2022-10-12,TSLA,215.33,219.30,211.51,217.24,66860700,14524818835.28,0
1665495000000,2022-10-11,TSLA,220.95,225.75,215.00,216.50,77013200,16673357800.00,0
1665408600000,2022-10-10,TSLA,223.93,226.99,218.36,222.96,67925000,15144558456.04,0
1665149400000,2022-10-07,TSLA,233.94,234.57,222.02,223.07,83916800,18719321190.62,0
1665063000000,2022-10-06,TSLA,239.44,244.58,235.35,238.13,69298400,16502028330.37,0
1664976600000,2022-10-05,TSLA,245.01,246.67,233.27,240.81,86982700,20946303774.64,0
1664890200000,2022-10-04,TSLA,250.52,257.50,242.01,249.44,109578500,27333261307.53,0
1664803800000,2022-10-03,TSLA,254.50,255.16,241.01,242.40,98363500,23843311799.64,0
1664544600000,2022-09-30,TSLA,266.15,275.57,262.47,265.25,67726600,17964480650.00,0
1664458200000,2022-09-29,TSLA,282.76,283.65,265.78,268.21,77620600,20818620462.74,0
1664371800000,2022-09-28,TSLA,283.08,289.00,277.57,287.81,54664800,15733075954.54,0
1664285400000,2022-09-27,TSLA,283.84,288.67,277.51,282.94,61925200,17521116239.18,0
1664199000000,2022-09-26,TSLA,271.83,284.09,270.31,276.01,58076900,16029805736.16,0
1663939800000,2022-09-23,TSLA,283.09,284.50,272.82,275.33,63748400,17551846116.00,0
1663853400000,2022-09-22,TSLA,299.86,301.29,285.82,288.59,70545400,20358696727.66,0
1663767000000,2022-09-21,TSLA,308.29,313.80,300.63,300.80,62555700,18816753796.38,0
1663680600000,2022-09-20,TSLA,306.91,313.33,305.58,308.73,61642800,19030982321.23,0
