https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume MSFT,Volume USDT,tradecount
1732026600000,2024-11-19,MSFT,413.11,417.94,411.55,417.79,18133500,7575995119.95,0
1731940200000,2024-11-18,MSFT,414.87,418.40,412.10,415.76,24727000,10280497761.47,0
1731681000000,2024-11-15,MSFT,419.82,422.80,413.64,415.00,28247600,11722754000.00,0
1731594600000,2024-11-14,MSFT,425.00,428.17,420.00,426.89,30246900,12912099584.07,0
1731508200000,2024-11-13,MSFT,421.64,429.33,418.21,425.20,21502200,9142735702.48,0
1731421800000,2024-11-12,MSFT,418.25,424.44,417.20,423.03,19401200,8207289612.32,0
1731335400000,2024-11-11,MSFT,422.52,424.81,416.00,418.01,24503300,10242624672.29,0
1731076200000,2024-11-08,MSFT,425.32,426.50,421.78,422.54,16891400,7137292300.34,0
1730989800000,2024-11-07,MSFT,421.28,426.85,419.88,425.43,19901800,8466822628.23,0
1730903400000,2024-11-06,MSFT,412.42,420.45,410.52,420.18,26681800,11211158528.58,0
1730817000000,2024-11-05,MSFT,408.37,414.90,408.08,411.46,17626000,7252393809.39,0
1730730600000,2024-11-04,MSFT,409.80,410.42,405.57,408.46,19672300,8035347489.90,0
1730467800000,2024-11-01,MSFT,409.01,415.50,407.50,410.37,24230400,9943429129.69,0
1730381400000,2024-10-31,MSFT,415.36,416.16,406.30,406.35,53971000,21931116179.41,0
1730295000000,2024-10-30,MSFT,437.44,438.50,432.10,432.53,29749100,12867378186.69,0
1730208600000,2024-10-29,MSFT,428.00,433.17,425.80,431.95,17644100,7621369210.38,0
1730122200000,2024-10-28,MSFT,431.66,431.94,426.30,426.59,14882400,6348682961.50,0
1729863000000,2024-10-25,MSFT,426.76,432.52,426.57,428.15,16899100,7235349561.86,0
1729776600000,2024-10-24,MSFT,425.33,425.98,422.40,424.73,13581600,5768513117.21,0
1729690200000,2024-10-23,MSFT,430.86,431.08,422.53,424.60,19654400,8345258359.96,0
1729603800000,2024-10-22,MSFT,418.49,430.58,418.04,427.51,25482200,10893895570.85,0
1729517400000,2024-10-21,MSFT,416.12,418.96,413.75,418.78,14206100,5949230540.66,0
1729258200000,2024-10-18,MSFT,417.14,419.65,416.26,418.16,17145300,7169478710.79,0
1729171800000,2024-10-17,MSFT,422.36,422.50,415.59,416.72,14820000,6175790418.09,0
1729085400000,2024-10-16,MSFT,415.17,416.36,410.48,416.12,15508900,6453563392.27,0
1728999000000,2024-10-15,MSFT,422.18,422.48,415.26,418.74,18900200,7914269563.43,0
1728912600000,2024-10-14,MSFT,417.77,424.04,417.52,419.14,16653100,6979980577.94,0
1728653400000,2024-10-11,MSFT,416.14,417.13,413.25,416.32,14144900,5888804871.60,0
1728567000000,2024-10-10,MSFT,415.23,417.35,413.15,415.84,13848400,5758718605.29,0
1728480600000,2024-10-09,MSFT,415.86,420.38,414.30,417.46,14974300,6251171150.05,0
1728394200000,2024-10-08,MSFT,410.90,415.66,408.17,414.71,19229300,7974582838.69,0
1728307800000,2024-10-07,MSFT,416.00,417.11,409.00,409.54,20919800,8567495070.76,0
1728048600000,2024-10-04,MSFT,418.24,419.75,414.97,416.06,19169700,7975745335.20,0
1727962200000,2024-10-03,MSFT,417.63,419.55,414.29,416.54,13686400,5700933172.95,0
1727875800000,2024-10-02,MSFT,422.58,422.82,416.71,417.13,16582300,6916974879.97,0
1727789400000,2024-10-01,MSFT,428.45,428.48,418.81,420.69,19092900,8032192147.61,0
1727703000000,2024-09-30,MSFT,428.21,430.42,425.37,430.30,16807300,7232180984.83,0
1727443800000,2024-09-27,MSFT,431.52,431.85,427.47,428.02,14896100,6375828558.35,0
1727357400000,2024-09-26,MSFT,435.09,435.30,429.13,431.31,14492000,6250544484.62,0
1727271000000,2024-09-25,MSFT,429.83,433.12,428.57,432.11,13396400,5788718207.76,0
1727184600000,2024-09-24,MSFT,433.00,433.35,426.10,429.17,17015800,7302671114.48,0
1727098200000,2024-09-23,MSFT,434.28,436.46,430.39,433.51,15128900,6558529586.74,0
1726839000000,2024-09-20,MSFT,437.22,439.24,434.22,435.27,55167100,24012583010.92,0
1726752600000,2024-09-19,MSFT,441.23,441.50,436.90,438.69,21706600,9522468406.99,0
1726666200000,2024-09-18,MSFT,435.00,436.03,430.41,430.81,18898000,8141447333.86,0
1726579800000,2024-09-17,MSFT,440.23,441.85,432.27,435.15,18874200,8213108014.80,0
1726493400000,2024-09-16,MSFT,430.60,433.53,428.22,431.34,13834700,5967459447.34,0
1726234200000,2024-09-13,MSFT,425.83,431.83,425.46,430.59,15874600,6835443955.87,0
1726147800000,2024-09-12,MSFT,423.31,427.37,419.75,427.00,17395700,7427963900.00,0
1726061400000,2024-09-11,MSFT,415.50,423.99,409.58,423.04,19266900,8150669540.63,0
1725975000000,2024-09-10,MSFT,408.20,416.33,407.70,414.20,19594300,8115959299.19,0
1725888600000,2024-09-09,MSFT,407.24,408.65,402.15,405.72,15295100,6205527990.67,0
1725629400000,2024-09-06,MSFT,409.06,410.65,400.80,401.70,19609500,7877136389.37,0
1725543000000,2024-09-05,MSFT,407.62,413.10,406.13,408.39,14195500,5797300452.94,0
1725456600000,2024-09-04,MSFT,405.91,411.24,404.37,408.90,15135800,6189028527.62,0
1725370200000,2024-09-03,MSFT,417.91,419.88,407.03,409.44,20313600,8317200433.59,0
1725024600000,2024-08-30,MSFT,415.60,417.49,412.13,417.14,24308300,10139964618.08,0
1724938200000,2024-08-29,MSFT,414.94,422.05,410.60,413.12,17045200,7041712940.77,0
1724851800000,2024-08-28,MSFT,414.88,415.00,407.31,410.60,14882700,6110836710.84,0
1724765400000,2024-08-27,MSFT,412.86,414.36,410.25,413.84,13492900,5583901686.59,0
1724679000000,2024-08-26,MSFT,416.37,417.28,411.34,413.49,13152800,5438551143.55,0
1724419800000,2024-08-23,MSFT,416.98,419.26,412.09,416.79,18493800,7708031060.03,0
1724333400000,2024-08-22,MSFT,424.36,426.79,414.61,415.55,19361900,8045837308.65,0
1724247000000,2024-08-21,MSFT,424.08,426.40,421.72,424.14,16067300,6814784857.36,0
1724160600000,2024-08-20,MSFT,421.70,425.86,421.64,424.80,16387600,6961452279.96,0
1724074200000,2024-08-19,MSFT,418.96,421.75,416.46,421.53,15234000,6421588001.40,0
1723815000000,2024-08-16,MSFT,420.60,421.34,417.30,418.47,22775600,9530905359.80,0
1723728600000,2024-08-15,MSFT,419.80,421.11,417.66,421.03,20752100,8737256637.67,0
1723642200000,2024-08-14,MSFT,414.80,417.72,412.45,416.86,18267000,7614781352.42,0
1723555800000,2024-08-13,MSFT,409.59,414.95,409.57,414.01,19414300,8037714532.59,0
1723469400000,2024-08-12,MSFT,407.06,408.76,404.24,406.81,16762900,6819315308.07,0
1723210200000,2024-08-09,MSFT,404.03,408.05,402.26,406.02,19276700,7826725522.22,0
1723123800000,2024-08-08,MSFT,402.44,405.86,399.94,402.69,20203000,8135546119.32,0
1723037400000,2024-08-07,MSFT,408.64,410.08,397.47,398.43,20650900,8227937935.75,0
1722951000000,2024-08-06,MSFT,400.00,405.67,398.50,399.61,24946500,9968870499.57,0
1722864600000,2024-08-05,MSFT,389.17,401.04,385.58,395.15,40709200,16086240131.53,0
1722605400000,2024-08-02,MSFT,412.49,415.00,404.34,408.49,29437900,12025087483.52,0
1722519000000,2024-08-01,MSFT,420.79,427.46,413.09,417.11,30296400,12636930960.21,0
1722432600000,2024-07-31,MSFT,420.50,421.78,412.21,418.35,42891400,17943617451.79,0
1722346200000,2024-07-30,MSFT,427.72,429.05,417.36,422.92,32687600,13824240230.92,0
1722259800000,2024-07-29,MSFT,431.58,432.15,424.70,426.73,15125800,6454632800.18,0
1722000600000,2024-07-26,MSFT,418.20,428.92,417.27,425.27,23583800,10029482366.90,0
1721914200000,2024-07-25,MSFT,428.80,429.80,417.51,418.40,29943800,12528485737.24,0
1721827800000,2024-07-24,MSFT,440.45,441.48,427.59,428.90,26805800,11497007456.39,0
1721741400000,2024-07-23,MSFT,443.90,448.39,443.10,444.85,13107100,5830693515.00,0
1721655000000,2024-07-22,MSFT,441.79,444.60,438.91,442.94,15808800,7002349910.60,0
1721395800000,2024-07-19,MSFT,433.10,441.14,432.00,437.11,20940400,9153257937.26,0
1721309400000,2024-07-18,MSFT,444.34,444.65,434.40,440.37,20794800,9157405974.46,0
1721223000000,2024-07-17,MSFT,442.59,444.85,439.18,443.52,21778000,9658978320.74,0
1721136600000,2024-07-16,MSFT,454.22,454.30,446.66,449.52,17175700,7720820475.30,0
1721050200000,2024-07-15,MSFT,453.30,457.26,451.43,453.96,14429400,6550370300.70,0
1720791000000,2024-07-12,MSFT,454.33,456.36,450.65,453.55,16324300,7403886065.73,0
1720704600000,2024-07-11,MSFT,462.98,464.78,451.55,454.70,23111200,10508662922.12,0
1720618200000,2024-07-10,MSFT,461.22,466.46,458.86,466.25,18196100,8483931625.00,0
1720531800000,2024-07-09,MSFT,467.00,467.33,458.00,459.54,17207200,7907396835.03,0
1720445400000,2024-07-08,MSFT,466.55,467.70,464.46,466.24,12962300,6043542625.42,0
1720186200000,2024-07-05,MSFT,459.61,468.35,458.97,467.56,16000300,7481100228.94,0
1720013400000,2024-07-03,MSFT,458.19,461.02,457.88,460.77,9932800,4576736146.88,0
1719927000000,2024-07-02,MSFT,453.20,459.59,453.11,459.28,13979800,6420642526.93,0
1719840600000,2024-07-01,MSFT,448.66,457.37,445.66,456.73,17662800,8067130838.05,0
1719581400000,2024-06-28,MSFT,453.07,455.38,446.41,446.95,28362300,12676530331.22,0
1719495000000,2024-06-27,MSFT,452.18,456.17,451.77,452.85,14806300,6705033045.37,0
1719408600000,2024-06-26,MSFT,449.00,453.60,448.19,452.16,16507000,7463805180.45,0
1719322200000,2024-06-25,MSFT,448.25,451.42,446.75,450.95,16413400,7401622930.36,0
1719235800000,2024-06-24,MSFT,449.80,452.75,446.41,447.67,15913700,7124086292.68,0
1718976600000,2024-06-21,MSFT,447.38,450.58,446.51,449.78,34187100,15376673796.27,0
1718890200000,2024-06-20,MSFT,446.30,446.53,441.27,445.70,19877400,8859357422.64,0
1718717400000,2024-06-18,MSFT,449.71,450.14,444.89,446.34,17112500,7637993187.33,0
1718631000000,2024-06-17,MSFT,442.59,450.94,440.72,448.37,20790000,9321612198.49,0
1718371800000,2024-06-14,MSFT,438.28,443.14,436.72,442.57,13582000,6010985839.48,0
1718285400000,2024-06-13,MSFT,440.85,443.39,439.37,441.58,15960600,7047881533.69,0
1718199000000,2024-06-12,MSFT,435.32,443.40,433.25,441.06,22366200,9864836117.40,0
1718112600000,2024-06-11,MSFT,425.48,432.82,425.25,432.68,14551100,6295969841.42,0
1718026200000,2024-06-10,MSFT,424.70,428.08,423.89,427.87,13982900,5982863354.72,0
1717767000000,2024-06-07,MSFT,426.20,426.28,423.00,423.85,13621700,5773557628.14,0
1717680600000,2024-06-06,MSFT,424.01,425.31,420.58,424.52,14861300,6308918912.73,0
1717594200000,2024-06-05,MSFT,417.81,424.08,416.30,424.01,16988000,7203082045.90,0
1717507800000,2024-06-04,MSFT,412.43,416.44,409.68,416.07,14348900,5970146928.09,0
1717421400000,2024-06-03,MSFT,415.53,416.43,408.92,413.52,17484700,7230272951.91,0
1717162200000,2024-05-31,MSFT,416.75,416.75,404.51,415.13,47995300,19924289123.35,0
1717075800000,2024-05-30,MSFT,424.30,424.30,414.24,414.67,28394500,11774347696.27,0
1716989400000,2024-05-29,MSFT,425.69,430.94,425.69,429.17,15517100,6659474015.36,0
1716903000000,2024-05-28,MSFT,429.63,430.82,426.60,430.32,15718000,6763769875.12,0
1716557400000,2024-05-24,MSFT,427.19,431.06,424.41,430.16,11855300,5099675891.42,0
1716471000000,2024-05-23,MSFT,432.97,433.60,425.42,427.00,17211700,7349395900.00,0
1716384600000,2024-05-22,MSFT,430.09,432.41,427.13,430.52,18073700,7781089125.44,0
1716298200000,2024-05-21,MSFT,426.83,432.97,424.85,429.04,21453300,9204324015.32,0
1716211800000,2024-05-20,MSFT,420.21,426.77,419.99,425.34,16272100,6921174954.41,0
1715952600000,2024-05-17,MSFT,422.54,422.92,418.03,420.21,15352200,6451147830.82,0
1715866200000,2024-05-16,MSFT,421.80,425.42,420.35,420.99,17530100,7379996627.81,0
1715779800000,2024-05-15,MSFT,417.90,423.81,417.27,423.08,22239500,9409087361.37,0
1715693400000,2024-05-14,MSFT,412.02,417.49,411.55,416.56,15109300,6293929971.11,0
1715607000000,2024-05-13,MSFT,418.01,418.35,410.82,413.72,15440200,6387919562.85,0
1715347800000,2024-05-10,MSFT,412.94,415.38,411.80,414.74,13402300,5558469771.12,0
1715261400000,2024-05-09,MSFT,410.57,412.72,409.10,412.32,14689700,6056857211.59,0
1715175000000,2024-05-08,MSFT,408.17,412.23,406.71,410.54,11792300,4841210942.76,0
1715088600000,2024-05-07,MSFT,414.66,414.67,409.09,409.34,20018200,8194249914.69,0
1715002200000,2024-05-06,MSFT,408.76,413.93,406.37,413.54,16996600,7028774109.23,0
1714743000000,2024-05-03,MSFT,402.28,407.15,401.86,406.66,17446700,7094875085.89,0
1714656600000,2024-05-02,MSFT,397.66,399.93,394.65,397.84,17709400,7045507631.15,0
1714570200000,2024-05-01,MSFT,392.61,401.72,390.31,394.94,23562500,9305773807.53,0
1714483800000,2024-04-30,MSFT,401.49,402.16,389.17,389.33,28781400,11205462075.53,0
1714397400000,2024-04-29,MSFT,405.25,406.32,399.19,402.25,19582100,7876899725.00,0
1714138200000,2024-04-26,MSFT,412.17,413.00,405.76,406.32,29694700,12065550721.49,0
1714051800000,2024-04-25,MSFT,394.03,399.89,388.03,399.04,40586500,16195637306.81,0
1713965400000,2024-04-24,MSFT,409.56,412.47,406.78,409.06,15065300,6162611581.22,0
1713879000000,2024-04-23,MSFT,404.24,408.20,403.06,407.57,15734500,6412910280.24,0
1713792600000,2024-04-22,MSFT,400.08,402.85,395.75,400.96,20286900,8134235250.65,0
1713533400000,2024-04-19,MSFT,404.03,405.48,397.77,399.12,30565800,12199421946.75,0
1713447000000,2024-04-18,MSFT,410.63,411.89,403.95,404.27,21029900,8501757441.96,0
1713360600000,2024-04-17,MSFT,417.25,418.88,410.33,411.84,15855500,6529929061.94,0
1713274200000,2024-04-16,MSFT,414.57,418.40,413.73,414.58,16765600,6950682222.88,0
1713187800000,2024-04-15,MSFT,426.60,426.82,413.43,413.64,20273500,8385930836.98,0
1712928600000,2024-04-12,MSFT,424.05,425.18,419.77,421.90,19253800,8123178102.48,0
1712842200000,2024-04-11,MSFT,425.82,429.37,422.36,427.93,17966400,7688361420.41,0
1712755800000,2024-04-10,MSFT,422.19,424.03,419.70,423.26,16216600,6863838274.37,0
1712669400000,2024-04-09,MSFT,426.44,427.74,421.62,426.28,12496900,5327178516.74,0
1712583000000,2024-04-08,MSFT,425.17,427.28,423.30,424.59,14272400,6059918263.73,0
1712323800000,2024-04-05,MSFT,420.01,426.51,418.32,425.52,16554800,7044398314.12,0
1712237400000,2024-04-04,MSFT,424.99,428.67,417.57,417.88,19370900,8094711786.58,0
1712151000000,2024-04-03,MSFT,419.73,423.26,419.09,420.45,16502300,6938392236.44,0
1712064600000,2024-04-02,MSFT,420.11,422.38,417.84,421.44,17912000,7548833323.73,0
1711978200000,2024-04-01,MSFT,423.95,427.89,422.22,424.57,16316000,6927284239.50,0
1711632600000,2024-03-28,MSFT,420.96,421.87,419.12,420.72,21871200,9201651290.70,0
1711546200000,2024-03-27,MSFT,424.44,424.45,419.01,421.43,16705000,7039988027.65,0
1711459800000,2024-03-26,MSFT,425.61,425.99,421.35,421.65,16725600,7052349137.92,0
1711373400000,2024-03-25,MSFT,425.24,427.41,421.61,422.86,18060500,7637062765.44,0
1711114200000,2024-03-22,MSFT,429.70,429.86,426.07,428.74,17648500,7566617717.65,0
1711027800000,2024-03-21,MSFT,429.83,430.82,427.16,429.37,21296200,9143949290.01,0
1710941400000,2024-03-20,MSFT,422.00,425.96,420.66,425.23,17860100,7594650519.22,0
1710855000000,2024-03-19,MSFT,417.83,421.67,415.55,421.41,19837900,8359889511.65,0
1710768600000,2024-03-18,MSFT,414.25,420.73,413.78,417.32,20106000,8390636067.26,0
1710509400000,2024-03-15,MSFT,419.29,422.60,412.79,416.42,45079900,18772172563.32,0
1710423000000,2024-03-14,MSFT,420.24,427.82,417.99,425.22,34157300,14524367147.70,0
1710336600000,2024-03-13,MSFT,418.10,418.18,411.45,415.10,17115900,7104810194.47,0
1710250200000,2024-03-12,MSFT,407.62,415.57,406.79,415.28,22457000,9325942932.59,0
1710163800000,2024-03-11,MSFT,403.76,405.68,401.26,404.52,16120800,6521185838.89,0
1709908200000,2024-03-08,MSFT,407.96,410.42,404.33,406.22,18002200,7312853705.98,0
1709821800000,2024-03-07,MSFT,406.12,409.78,402.24,409.14,18718500,7658487364.20,0
1709735400000,2024-03-06,MSFT,402.97,405.16,398.39,402.09,22344100,8984339087.17,0
1709649000000,2024-03-05,MSFT,413.96,414.25,400.64,402.65,26919200,10839015715.70,0
1709562600000,2024-03-04,MSFT,413.44,417.35,412.32,414.92,17596000,7300932556.27,0
1709303400000,2024-03-01,MSFT,411.27,415.87,410.88,415.50,17823400,7405622700.00,0
1709217000000,2024-02-29,MSFT,408.64,414.20,405.92,413.64,31947300,13214681639.98,0
1709130600000,2024-02-28,MSFT,408.18,409.30,405.32,407.72,13183100,5375013548.09,0
1709044200000,2024-02-27,MSFT,407.99,408.32,403.85,407.48,14835800,6045291946.99,0
1708957800000,2024-02-26,MSFT,411.46,412.16,407.36,407.54,16193500,6599499128.37,0
1708698600000,2024-02-23,MSFT,415.67,415.86,408.97,410.34,16295900,6686859546.32,0
1708612200000,2024-02-22,MSFT,410.19,412.83,408.57,411.65,27009900,11118625170.14,0
1708525800000,2024-02-21,MSFT,400.17,402.29,397.22,402.18,18518900,7447931066.36,0
1708439400000,2024-02-20,MSFT,403.24,404.49,398.01,402.79,24307900,9790979248.71,0
1708093800000,2024-02-16,MSFT,407.96,408.29,403.44,404.06,22296500,9009123735.57,0
1708007400000,2024-02-15,MSFT,408.14,409.13,404.29,406.56,21825500,8873375226.72,0
1707921000000,2024-02-14,MSFT,408.07,409.84,404.57,409.49,20401200,8354087188.77,0
1707834600000,2024-02-13,MSFT,404.94,410.07,403.39,406.32,27824900,11305813571.80,0
1707748200000,2024-02-12,MSFT,420.56,420.74,414.75,415.26,21202900,8804716461.06,0
1707489000000,2024-02-09,MSFT,415.25,420.82,415.09,420.55,22032800,9265893771.04,0
1707402600000,2024-02-08,MSFT,414.05,415.56,412.53,414.11,21225300,8789608672.08,0
1707316200000,2024-02-07,MSFT,407.44,414.30,407.40,414.05,22340500,9250083752.29,0
1707229800000,2024-02-06,MSFT,405.88,407.97,402.91,405.49,18382600,7453960294.48,0
1707143400000,2024-02-05,MSFT,409.90,411.16,403.99,405.65,25352300,10284160340.26,0
1706884200000,2024-02-02,MSFT,403.81,412.65,403.56,411.22,28256700,11619720208.49,0
1706797800000,2024-02-01,MSFT,401.83,408.00,401.80,403.78,30657700,12378966068.58,0
1706711400000,2024-01-31,MSFT,406.96,415.32,397.21,397.58,47871100,19032591295.20,0
1706625000000,2024-01-30,MSFT,412.26,413.05,406.45,408.59,33477600,13678612461.40,0
1706538600000,2024-01-29,MSFT,406.06,409.98,404.33,409.72,24510200,10042319173.92,0
1706279400000,2024-01-26,MSFT,404.37,406.17,402.43,403.93,17803300,7191286838.60,0
1706193000000,2024-01-25,MSFT,404.32,407.01,402.53,404.87,21021200,8510853141.36,0
1706106600000,2024-01-24,MSFT,401.54,405.63,400.45,402.56,24867000,10010459459.29,0
1706020200000,2024-01-23,MSFT,395.75,399.38,393.93,398.90,20525900,8187781384.72,0
1705933800000,2024-01-22,MSFT,400.02,400.62,393.59,396.51,27016900,10712471282.84,0
1705674600000,2024-01-19,MSFT,395.76,398.67,393.50,398.67,29331100,11693430030.85,0
1705588200000,2024-01-18,MSFT,391.72,393.99,390.12,393.87,23392100,9213446312.78,0
1705501800000,2024-01-17,MSFT,387.98,390.11,384.81,389.47,22234100,8659514954.14,0
1705415400000,2024-01-16,MSFT,393.66,394.03,387.62,390.27,27202300,10616241322.15,0
1705069800000,2024-01-12,MSFT,385.49,388.68,384.65,388.47,21661200,8414726390.44,0
1704983400000,2024-01-11,MSFT,386.00,390.68,380.38,384.63,27850800,10712253339.99,0
1704897000000,2024-01-10,MSFT,376.37,384.17,376.32,382.77,25514200,9766070053.69,0
1704810600000,2024-01-09,MSFT,372.01,375.99,371.19,375.79,20830000,7827705877.99,0
1704724200000,2024-01-08,MSFT,369.30,375.20,369.01,374.69,23134000,8668078516.48,0
1704465000000,2024-01-05,MSFT,368.97,372.06,366.50,367.75,21004600,7724441650.00,0
1704378600000,2024-01-04,MSFT,370.67,373.10,367.17,367.94,20901500,7690497961.03,0
1704292200000,2024-01-03,MSFT,369.01,373.26,368.51,370.60,23083500,8554745240.89,0
1704205800000,2024-01-02,MSFT,373.86,375.90,366.77,370.87,25258600,9367656858.67,0
1703860200000,2023-12-29,MSFT,376.00,377.16,373.48,376.04,18730800,7043530192.05,0
1703773800000,2023-12-28,MSFT,375.37,376.46,374.16,375.28,14327000,5376636542.51,0
1703687400000,2023-12-27,MSFT,373.69,375.06,372.81,374.07,14905400,5575663087.17,0
1703601000000,2023-12-26,MSFT,375.00,376.94,373.50,374.66,12673100,4748103692.41,0
1703255400000,2023-12-22,MSFT,373.68,375.18,372.71,374.58,17107500,6408127120.29,0
1703169000000,2023-12-21,MSFT,372.56,374.41,370.04,373.54,17708000,6614646471.31,0
1703082600000,2023-12-20,MSFT,375.00,376.03,370.53,370.62,26316700,9753495225.50,0
1702996200000,2023-12-19,MSFT,371.49,373.26,369.84,373.26,20603700,7690537263.21,0
1702909800000,2023-12-18,MSFT,369.45,373.00,368.68,372.65,21802900,8124850551.93,0
1702650600000,2023-12-15,MSFT,366.85,372.40,366.28,370.73,78502300,29103158541.45,0
1702564200000,2023-12-14,MSFT,373.31,373.76,364.13,365.93,43277500,15836535258.03,0
1702477800000,2023-12-13,MSFT,376.02,377.64,370.77,374.37,30955500,11588810383.85,0
1702391400000,2023-12-12,MSFT,370.85,374.42,370.46,374.38,24838300,9298962875.28,0
1702305000000,2023-12-11,MSFT,368.48,371.60,366.10,371.30,27708800,10288277101.76,0
1702045800000,2023-12-08,MSFT,369.20,374.46,368.23,374.23,20154400,7542381333.42,0
1701959400000,2023-12-07,MSFT,368.23,371.45,366.32,370.95,23118900,8575956237.21,0
1701873000000,2023-12-06,MSFT,373.54,374.18,368.03,368.80,21182100,7811958221.43,0
1701786600000,2023-12-05,MSFT,366.45,373.08,365.62,372.52,23065000,8592173546.60,0
1701700200000,2023-12-04,MSFT,369.10,369.52,362.90,369.14,32063300,11835847031.68,0
1701441000000,2023-12-01,MSFT,376.76,378.16,371.31,374.51,33040500,12373997977.66,0
1701354600000,2023-11-30,MSFT,378.49,380.09,375.47,378.91,30554400,11577367815.89,0
1701268200000,2023-11-29,MSFT,383.76,384.30,377.44,378.85,28963400,10972784266.78,0
1701181800000,2023-11-28,MSFT,378.35,383.00,378.16,382.70,20453100,7827401619.67,0
1701095400000,2023-11-27,MSFT,376.78,380.64,376.20,378.61,22179200,8397266587.11,0
1700836200000,2023-11-24,MSFT,377.33,377.97,375.14,377.43,10176600,3840954063.46,0
1700663400000,2023-11-22,MSFT,378.00,379.79,374.97,377.85,23345300,8821021747.49,0
1700577000000,2023-11-21,MSFT,375.67,376.22,371.12,373.07,28423100,10603806125.18,0
1700490600000,2023-11-20,MSFT,371.22,378.87,371.00,377.44,52465100,19802427472.09,0
1700231400000,2023-11-17,MSFT,373.61,374.37,367.00,369.85,40157000,14852066695.10,0
1700145000000,2023-11-16,MSFT,370.96,376.35,370.18,376.17,27182300,10225166156.00,0
1700058600000,2023-11-15,MSFT,371.28,373.13,367.11,369.67,26860100,9929373527.67,0
1699972200000,2023-11-14,MSFT,371.01,371.95,367.35,370.27,27683900,10250517348.86,0
1699885800000,2023-11-13,MSFT,368.22,368.47,365.90,366.68,19986500,7328649673.61,0
1699626600000,2023-11-10,MSFT,361.49,370.10,361.07,369.67,28042100,10366323483.54,0
1699540200000,2023-11-09,MSFT,362.30,364.79,360.36,360.69,24847300,8962172697.66,0
1699453800000,2023-11-08,MSFT,361.68,363.87,360.55,363.20,26767800,9722065286.76,0
1699367400000,2023-11-07,MSFT,359.40,362.46,357.63,360.53,25833900,9313895935.46,0
1699281000000,2023-11-06,MSFT,353.45,357.54,353.35,356.53,23828300,8495503769.91,0
1699018200000,2023-11-03,MSFT,349.63,354.39,347.33,352.80,23637700,8339380271.45,0
1698931800000,2023-11-02,MSFT,347.24,348.83,344.77,348.32,24348100,8480930370.33,0
1698845400000,2023-11-01,MSFT,339.79,347.42,339.65,346.07,28158800,9744916122.24,0
1698759000000,2023-10-31,MSFT,338.85,339.00,334.69,338.11,20265300,6851900286.15,0
1698672600000,2023-10-30,MSFT,333.41,339.45,331.83,337.31,22828100,7700146355.27,0
1698413400000,2023-10-27,MSFT,330.43,336.72,328.40,329.81,29856500,9846972192.11,0
1698327000000,2023-10-26,MSFT,340.54,341.63,326.94,327.89,37828500,12403587419.13,0
1698240600000,2023-10-25,MSFT,345.02,346.20,337.62,340.67,55053800,18755178785.25,0
1698154200000,2023-10-24,MSFT,331.30,331.84,327.60,330.53,31153600,10297199369.97,0
1698067800000,2023-10-23,MSFT,325.47,332.73,324.39,329.32,24374700,8027076382.53,0
1697808600000,2023-10-20,MSFT,331.72,331.92,325.45,326.67,25027700,8175799095.07,0
1697722200000,2023-10-19,MSFT,332.15,336.88,330.91,331.32,25052100,8300261955.49,0
1697635800000,2023-10-18,MSFT,332.49,335.59,328.30,330.11,23153600,7643234556.84,0
1697549400000,2023-10-17,MSFT,329.59,333.46,327.41,332.06,18338500,6089482265.23,0
1697463000000,2023-10-16,MSFT,331.05,336.14,330.60,332.64,22158000,7370637444.58,0
1697203800000,2023-10-13,MSFT,332.38,333.83,326.36,327.73,21072400,6906057883.51,0
1697117400000,2023-10-12,MSFT,330.57,333.63,328.72,331.16,19313100,6395726266.73,0
1697031000000,2023-10-11,MSFT,331.21,332.82,329.14,332.42,20063200,6669409213.40,0
1696944600000,2023-10-10,MSFT,330.96,331.10,327.67,328.39,20557100,6750746370.13,0
1696858200000,2023-10-09,MSFT,324.75,330.30,323.18,329.82,19891200,6560515729.69,0
1696599000000,2023-10-06,MSFT,316.55,329.19,316.30,327.26,25673600,8401942586.72,0
1696512600000,2023-10-05,MSFT,319.09,319.98,314.90,319.36,16965600,5418133767.48,0
1696426200000,2023-10-04,MSFT,314.03,320.04,314.00,318.96,20720100,6608882918.95,0
1696339800000,2023-10-03,MSFT,320.83,321.39,311.21,313.39,21033500,6591688873.11,0
1696253400000,2023-10-02,MSFT,316.28,321.89,315.18,321.80,20570000,6619425748.90,0
1695994200000,2023-09-29,MSFT,317.75,319.47,314.98,315.75,24147300,7624509975.00,0
1695907800000,2023-09-28,MSFT,310.99,315.48,309.45,313.64,19683600,6173564592.33,0
1695821400000,2023-09-27,MSFT,312.30,314.30,309.69,312.79,19410100,6071285344.86,0
1695735000000,2023-09-26,MSFT,315.13,315.88,310.02,312.14,26297600,8208533249.22,0
1695648600000,2023-09-25,MSFT,316.59,317.67,315.00,317.54,17836000,5663643592.41,0
1695389400000,2023-09-22,MSFT,321.32,321.45,316.15,317.01,21447900,6799198988.45,0
1695303000000,2023-09-21,MSFT,319.26,325.35,315.00,319.53,35560400,11362614568.59,0
1695216600000,2023-09-20,MSFT,329.51,329.59,320.51,320.77,21436500,6876185869.49,0
1695130200000,2023-09-19,MSFT,326.17,329.39,324.51,328.65,16505900,5424663934.26,0
